Name,\\pi3\LR09144901L%P2O5
Data Type,Float 32
Number of Values,15790
Time,Value,Value Attributes
6-May-2023 05:31:01.75536,16.92
6-May-2023 05:21:01.75536,16.92
6-May-2023 05:11:01.75536,16.92
6-May-2023 05:01:01.75536,16.92
6-May-2023 04:51:01.75536,16.92
6-May-2023 04:41:01.75536,16.92
6-May-2023 04:31:01.75536,16.92
6-May-2023 04:21:01.75536,16.92
6-May-2023 04:11:01.75536,16.92
6-May-2023 04:01:01.75536,16.92
6-May-2023 03:51:01.75536,16.92
6-May-2023 03:41:01.75536,16.92
6-May-2023 03:31:01.75536,16.92
6-May-2023 03:21:01.75536,16.92
6-May-2023 03:11:01.75536,16.92
6-May-2023 03:01:01.75536,16.92
6-May-2023 02:51:01.75536,16.92
6-May-2023 02:41:01.75536,16.92
6-May-2023 02:31:01.75536,16.92
6-May-2023 02:21:01.75536,16.92
6-May-2023 02:11:01.75536,16.92
6-May-2023 02:09:05.48279,16.90
6-May-2023 01:59:05.48279,16.90
6-May-2023 01:49:05.48279,16.90
6-May-2023 01:39:05.48279,16.90
6-May-2023 01:29:05.48279,16.90
6-May-2023 01:19:05.48279,16.90
6-May-2023 01:09:05.48279,16.90
6-May-2023 00:59:05.48279,16.90
6-May-2023 00:49:05.48279,16.90
6-May-2023 00:39:05.48279,16.90
6-May-2023 00:29:05.48279,16.90
6-May-2023 00:19:05.48279,16.90
6-May-2023 00:09:05.48279,16.90
5-May-2023 23:59:05.48279,16.90
5-May-2023 23:49:05.48279,16.90
5-May-2023 23:39:05.48279,16.90
5-May-2023 23:29:05.48279,16.90
5-May-2023 23:19:05.48279,16.90
5-May-2023 23:09:05.48279,16.90
5-May-2023 22:59:05.48279,16.90
5-May-2023 22:49:05.48279,16.90
5-May-2023 22:39:05.48279,16.90
5-May-2023 22:29:05.48279,16.90
5-May-2023 22:19:05.48279,16.90
5-May-2023 22:09:05.48279,16.90
5-May-2023 22:06:00.70094,16.86
5-May-2023 21:56:00.70094,16.86
5-May-2023 21:46:00.70094,16.86
5-May-2023 21:36:00.70094,16.86
5-May-2023 21:26:00.70094,16.86
5-May-2023 21:16:00.70094,16.86
5-May-2023 21:06:00.70094,16.86
5-May-2023 20:56:00.70094,16.86
5-May-2023 20:46:00.70094,16.86
5-May-2023 20:36:00.70094,16.86
5-May-2023 20:26:00.70094,16.86
5-May-2023 20:16:00.70094,16.86
5-May-2023 20:06:00.70094,16.86
5-May-2023 19:56:07.451,16.80
5-May-2023 19:46:07.451,16.80
5-May-2023 19:36:07.451,16.80
5-May-2023 19:26:07.451,16.80
5-May-2023 19:16:07.451,16.80
5-May-2023 19:06:07.451,16.80
5-May-2023 18:56:07.451,16.80
5-May-2023 18:46:07.451,16.80
5-May-2023 18:36:07.451,16.80
5-May-2023 18:26:07.451,16.80
5-May-2023 18:16:07.451,16.80
5-May-2023 18:08:41.30408,16.90
5-May-2023 17:58:41.30408,16.90
5-May-2023 17:48:41.30408,16.90
5-May-2023 17:38:41.30408,16.90
5-May-2023 17:28:41.30408,16.90
5-May-2023 17:18:41.30408,16.90
5-May-2023 17:08:41.30408,16.90
5-May-2023 16:58:41.30408,16.90
5-May-2023 16:58:25.2982,17.10
5-May-2023 16:48:25.2982,17.10
5-May-2023 16:38:25.2982,17.10
5-May-2023 16:28:25.2982,17.10
5-May-2023 16:18:25.2982,17.10
5-May-2023 16:08:25.2982,17.10
5-May-2023 15:58:25.2982,17.10
5-May-2023 15:48:25.2982,17.10
5-May-2023 15:38:25.2982,17.10
5-May-2023 15:28:25.2982,17.10
5-May-2023 15:18:25.2982,17.10
5-May-2023 15:08:25.2982,17.10
5-May-2023 14:58:25.2982,17.10
5-May-2023 14:48:25.2982,17.10
5-May-2023 14:38:25.2982,17.10
5-May-2023 14:28:25.2982,17.10
5-May-2023 14:18:25.2982,17.10
5-May-2023 14:08:25.2982,17.10
5-May-2023 13:58:25.2982,17.10
5-May-2023 13:49:13.0213,17.00
5-May-2023 13:39:13.0213,17.00
5-May-2023 13:29:13.0213,17.00
5-May-2023 13:19:13.0213,17.00
5-May-2023 13:09:13.0213,17.00
5-May-2023 12:59:13.0213,17.00
5-May-2023 12:49:13.0213,17.00
5-May-2023 12:39:13.0213,17.00
5-May-2023 12:29:13.0213,17.00
5-May-2023 12:20:59.39711,16.40
5-May-2023 12:10:59.39711,16.40
5-May-2023 12:00:59.39711,16.40
5-May-2023 11:50:59.39711,16.40
5-May-2023 11:40:59.39711,16.40
5-May-2023 11:30:59.39711,16.40
5-May-2023 11:20:59.39711,16.40
5-May-2023 11:10:59.39711,16.40
5-May-2023 11:00:59.39711,16.40
5-May-2023 10:50:59.39711,16.40
5-May-2023 10:40:59.39711,16.40
5-May-2023 10:30:59.39711,16.40
5-May-2023 10:20:59.39711,16.40
5-May-2023 10:10:59.39711,16.40
5-May-2023 10:00:59.39711,16.40
5-May-2023 09:50:59.39711,16.40
5-May-2023 09:40:59.39711,16.40
5-May-2023 09:33:11.52338,16.65
5-May-2023 09:23:11.52338,16.65
5-May-2023 09:13:11.52338,16.65
5-May-2023 09:03:11.52338,16.65
5-May-2023 08:53:11.52338,16.65
5-May-2023 08:43:11.52338,16.65
5-May-2023 08:33:11.52338,16.65
5-May-2023 08:23:11.52338,16.65
5-May-2023 08:13:11.52338,16.65
5-May-2023 08:03:11.52338,16.65
5-May-2023 07:55:50.04611,16.75
5-May-2023 07:45:50.04611,16.75
5-May-2023 07:35:50.04611,16.75
5-May-2023 07:25:50.04611,16.75
5-May-2023 07:15:50.04611,16.75
5-May-2023 07:05:50.04611,16.75
5-May-2023 06:55:50.04611,16.75
5-May-2023 06:45:50.04611,16.75
5-May-2023 06:35:50.04611,16.75
5-May-2023 06:25:50.04611,16.75
5-May-2023 06:15:50.04611,16.75
5-May-2023 06:06:55.0941,16.90
5-May-2023 05:56:55.0941,16.90
5-May-2023 05:46:55.0941,16.90
5-May-2023 05:36:55.0941,16.90
5-May-2023 05:26:55.0941,16.90
5-May-2023 05:16:55.0941,16.90
5-May-2023 05:06:55.0941,16.90
5-May-2023 04:56:55.0941,16.90
5-May-2023 04:46:55.0941,16.90
5-May-2023 04:36:55.0941,16.90
5-May-2023 04:27:03.93141,17.00
5-May-2023 04:17:03.93141,17.00
5-May-2023 04:07:03.93141,17.00
5-May-2023 03:57:03.93141,17.00
5-May-2023 03:47:03.93141,17.00
5-May-2023 03:37:03.93141,17.00
5-May-2023 03:27:03.93141,17.00
5-May-2023 03:17:03.93141,17.00
5-May-2023 03:07:03.93141,17.00
5-May-2023 02:57:03.93141,17.00
5-May-2023 02:47:03.93141,17.00
5-May-2023 02:37:03.93141,17.00
5-May-2023 02:27:03.93141,17.00
5-May-2023 02:17:03.93141,17.00
5-May-2023 02:07:03.93141,17.00
5-May-2023 01:57:03.93141,17.00
5-May-2023 01:47:03.93141,17.00
5-May-2023 01:37:03.93141,17.00
5-May-2023 01:34:29.48621,16.80
5-May-2023 01:24:29.48621,16.80
5-May-2023 01:14:29.48621,16.80
5-May-2023 01:04:29.48621,16.80
5-May-2023 00:54:29.48621,16.80
5-May-2023 00:44:29.48621,16.80
5-May-2023 00:34:29.48621,16.80
5-May-2023 00:24:29.48621,16.80
5-May-2023 00:14:29.48621,16.80
5-May-2023 00:04:29.48621,16.80
4-May-2023 23:54:29.48621,16.80
4-May-2023 23:44:29.48621,16.80
4-May-2023 23:36:26.48271,16.85
4-May-2023 23:26:26.48271,16.85
4-May-2023 23:16:26.48271,16.85
4-May-2023 23:06:26.48271,16.85
4-May-2023 22:56:26.48271,16.85
4-May-2023 22:46:26.48271,16.85
4-May-2023 22:36:26.48271,16.85
4-May-2023 22:26:26.48271,16.85
4-May-2023 22:16:26.48271,16.85
4-May-2023 22:06:26.48271,16.85
4-May-2023 21:56:26.48271,16.85
4-May-2023 21:46:26.48271,16.85
4-May-2023 21:36:26.48271,16.85
4-May-2023 21:26:26.48271,16.85
4-May-2023 21:16:26.48271,16.85
4-May-2023 21:06:26.48271,16.85
4-May-2023 20:56:26.48271,16.85
4-May-2023 20:46:26.48271,16.85
4-May-2023 20:36:26.48271,16.85
4-May-2023 20:26:26.48271,16.85
4-May-2023 20:16:26.48271,16.85
4-May-2023 20:06:26.48271,16.85
4-May-2023 19:56:26.48271,16.85
4-May-2023 19:54:33.40215,16.90
4-May-2023 19:44:33.40215,16.90
4-May-2023 19:34:33.40215,16.90
4-May-2023 19:24:33.40215,16.90
4-May-2023 19:14:33.40215,16.90
4-May-2023 19:04:33.40215,16.90
4-May-2023 18:54:33.40215,16.90
4-May-2023 18:44:33.40215,16.90
4-May-2023 18:34:33.40215,16.90
4-May-2023 18:24:33.40215,16.90
4-May-2023 18:14:33.40215,16.90
4-May-2023 18:04:33.40215,16.90
4-May-2023 17:59:14.85699,16.70
4-May-2023 17:49:14.85699,16.70
4-May-2023 17:39:14.85699,16.70
4-May-2023 17:29:14.85699,16.70
4-May-2023 17:19:14.85699,16.70
4-May-2023 17:09:14.85699,16.70
4-May-2023 16:59:14.85699,16.70
4-May-2023 16:49:14.85699,16.70
4-May-2023 16:39:14.85699,16.70
4-May-2023 16:29:14.85699,16.70
4-May-2023 16:19:14.85699,16.70
4-May-2023 16:09:14.85699,16.70
4-May-2023 16:03:05.23288,16.80
4-May-2023 15:53:05.23288,16.80
4-May-2023 15:43:05.23288,16.80
4-May-2023 15:33:05.23288,16.80
4-May-2023 15:23:05.23288,16.80
4-May-2023 15:13:05.23288,16.80
4-May-2023 15:03:05.23288,16.80
4-May-2023 14:53:05.23288,16.80
4-May-2023 14:43:05.23288,16.80
4-May-2023 14:33:05.23288,16.80
4-May-2023 14:23:05.23288,16.80
4-May-2023 14:13:05.23288,16.80
4-May-2023 14:03:05.23288,16.80
4-May-2023 13:55:03.59833,16.90
4-May-2023 13:45:03.59833,16.90
4-May-2023 13:35:03.59833,16.90
4-May-2023 13:25:03.59833,16.90
4-May-2023 13:15:03.59833,16.90
4-May-2023 13:05:03.59833,16.90
4-May-2023 12:55:03.59833,16.90
4-May-2023 12:45:03.59833,16.90
4-May-2023 12:35:03.59833,16.90
4-May-2023 12:25:03.59833,16.90
4-May-2023 12:15:03.59833,16.90
4-May-2023 12:05:03.59833,16.90
4-May-2023 11:55:03.59833,16.90
4-May-2023 11:45:03.59833,16.90
4-May-2023 11:35:03.59833,16.90
4-May-2023 11:25:03.59833,16.90
4-May-2023 11:15:03.59833,16.90
4-May-2023 11:05:03.59833,16.90
4-May-2023 10:55:03.59833,16.90
4-May-2023 10:45:03.59833,16.90
4-May-2023 10:35:03.59833,16.90
4-May-2023 10:25:03.59833,16.90
4-May-2023 10:15:03.59833,16.90
4-May-2023 10:05:03.59833,16.90
4-May-2023 09:55:03.59833,16.90
4-May-2023 09:45:03.59833,16.90
4-May-2023 09:35:03.59833,16.90
4-May-2023 09:25:03.59833,16.90
4-May-2023 09:15:03.59833,16.90
4-May-2023 09:05:03.59833,16.90
4-May-2023 08:55:03.59833,16.90
4-May-2023 08:45:03.59833,16.90
4-May-2023 08:35:03.59833,16.90
4-May-2023 08:26:12.6799,16.76
4-May-2023 08:16:12.6799,16.76
4-May-2023 08:06:12.6799,16.76
4-May-2023 07:56:12.6799,16.76
4-May-2023 07:46:12.6799,16.76
4-May-2023 07:36:12.6799,16.76
4-May-2023 07:26:12.6799,16.76
4-May-2023 07:16:12.6799,16.76
4-May-2023 07:06:12.6799,16.76
4-May-2023 06:56:12.6799,16.76
4-May-2023 06:46:12.6799,16.76
4-May-2023 06:36:12.6799,16.76
4-May-2023 06:26:12.6799,16.76
4-May-2023 06:16:12.6799,16.76
4-May-2023 06:15:24.72612,16.82
4-May-2023 06:05:24.72612,16.82
4-May-2023 05:55:24.72612,16.82
4-May-2023 05:45:24.72612,16.82
4-May-2023 05:35:24.72612,16.82
4-May-2023 05:25:24.72612,16.82
4-May-2023 05:15:24.72612,16.82
4-May-2023 05:05:24.72612,16.82
4-May-2023 04:55:24.72612,16.82
4-May-2023 04:45:45.09276,16.80
4-May-2023 04:35:45.09276,16.80
4-May-2023 04:25:45.09276,16.80
4-May-2023 04:15:45.09276,16.80
4-May-2023 04:05:45.09276,16.80
4-May-2023 03:55:45.09276,16.80
4-May-2023 03:45:45.09276,16.80
4-May-2023 03:35:45.09276,16.80
4-May-2023 03:25:45.09276,16.80
4-May-2023 03:15:45.09276,16.80
4-May-2023 03:05:45.09276,16.80
4-May-2023 02:55:45.09276,16.80
4-May-2023 02:45:45.09276,16.80
4-May-2023 02:35:45.09276,16.80
4-May-2023 02:25:45.09276,16.80
4-May-2023 02:15:45.09276,16.80
4-May-2023 02:05:45.09276,16.80
4-May-2023 01:55:45.09276,16.80
4-May-2023 01:45:45.09276,16.80
4-May-2023 01:35:45.09276,16.80
4-May-2023 01:25:45.09276,16.80
4-May-2023 01:15:45.09276,16.80
4-May-2023 01:05:45.09276,16.80
4-May-2023 00:55:45.09276,16.80
4-May-2023 00:45:45.09276,16.80
4-May-2023 00:35:45.09276,16.80
4-May-2023 00:25:45.09276,16.80
4-May-2023 00:15:45.09276,16.80
4-May-2023 00:05:45.09276,16.80
3-May-2023 23:55:45.09276,16.80
3-May-2023 23:45:45.09276,16.80
3-May-2023 23:40:32.51065,16.95
3-May-2023 23:30:32.51065,16.95
3-May-2023 23:20:32.51065,16.95
3-May-2023 23:10:32.51065,16.95
3-May-2023 23:00:32.51065,16.95
3-May-2023 22:50:32.51065,16.95
3-May-2023 22:40:32.51065,16.95
3-May-2023 22:30:32.51065,16.95
3-May-2023 22:20:32.51065,16.95
3-May-2023 22:10:32.51065,16.95
3-May-2023 22:00:32.51065,16.95
3-May-2023 21:50:32.51065,16.95
3-May-2023 21:40:32.51065,16.95
3-May-2023 21:30:32.51065,16.95
3-May-2023 21:20:32.51065,16.95
3-May-2023 21:10:32.51065,16.95
3-May-2023 21:00:32.51065,16.95
3-May-2023 20:50:32.51065,16.95
3-May-2023 20:40:32.51065,16.95
3-May-2023 20:30:32.51065,16.95
3-May-2023 20:20:32.51065,16.95
3-May-2023 20:10:32.51065,16.95
3-May-2023 20:00:32.51065,16.95
3-May-2023 19:59:58.78899,16.89
3-May-2023 19:49:58.78899,16.89
3-May-2023 19:39:58.78899,16.89
3-May-2023 19:29:58.78899,16.89
3-May-2023 19:19:58.78899,16.89
3-May-2023 19:09:58.78899,16.89
3-May-2023 18:59:58.78899,16.89
3-May-2023 18:49:58.78899,16.89
3-May-2023 18:40:43.55119,17.00
3-May-2023 18:30:43.55119,17.00
3-May-2023 18:20:43.55119,17.00
3-May-2023 18:10:43.55119,17.00
3-May-2023 18:00:43.55119,17.00
3-May-2023 17:50:43.55119,17.00
3-May-2023 17:40:43.55119,17.00
3-May-2023 17:30:43.55119,17.00
3-May-2023 17:20:43.55119,17.00
3-May-2023 17:10:43.55119,17.00
3-May-2023 17:00:43.55119,17.00
3-May-2023 16:50:43.55119,17.00
3-May-2023 16:40:43.55119,17.00
3-May-2023 16:30:43.55119,17.00
3-May-2023 16:20:43.55119,17.00
3-May-2023 16:10:43.55119,17.00
3-May-2023 16:00:43.55119,17.00
3-May-2023 16:00:23.53377,16.98
3-May-2023 15:50:23.53377,16.98
3-May-2023 15:40:23.53377,16.98
3-May-2023 15:30:23.53377,16.98
3-May-2023 15:20:23.53377,16.98
3-May-2023 15:10:23.53377,16.98
3-May-2023 15:00:23.53377,16.98
3-May-2023 14:50:23.53377,16.98
3-May-2023 14:40:23.53377,16.98
3-May-2023 14:30:23.53377,16.98
3-May-2023 14:20:23.53377,16.98
3-May-2023 14:18:00.51569,16.93
3-May-2023 14:08:00.51569,16.93
3-May-2023 13:58:00.51569,16.93
3-May-2023 13:48:00.51569,16.93
3-May-2023 13:38:00.51569,16.93
3-May-2023 13:28:00.51569,16.93
3-May-2023 13:18:00.51569,16.93
3-May-2023 13:08:00.51569,16.93
3-May-2023 12:58:00.51569,16.93
3-May-2023 12:48:00.51569,16.93
3-May-2023 12:38:00.51569,16.93
3-May-2023 12:28:00.51569,16.93
3-May-2023 12:18:00.51569,16.93
3-May-2023 12:08:00.51569,16.93
3-May-2023 11:58:00.51569,16.93
3-May-2023 11:48:00.51569,16.93
3-May-2023 11:40:03.22479,16.89
3-May-2023 11:30:03.22479,16.89
3-May-2023 11:20:03.22479,16.89
3-May-2023 11:10:03.22479,16.89
3-May-2023 11:00:03.22479,16.89
3-May-2023 10:50:03.22479,16.89
3-May-2023 10:40:03.22479,16.89
3-May-2023 10:30:03.22479,16.89
3-May-2023 10:22:52.86801,17.20
3-May-2023 10:12:52.86801,17.20
3-May-2023 10:02:52.86801,17.20
3-May-2023 09:52:52.86801,17.20
3-May-2023 09:42:52.86801,17.20
3-May-2023 09:32:52.86801,17.20
3-May-2023 09:22:52.86801,17.20
3-May-2023 09:12:52.86801,17.20
3-May-2023 09:02:52.86801,17.20
3-May-2023 08:52:52.86801,17.20
3-May-2023 08:42:52.86801,17.20
3-May-2023 08:32:52.86801,17.20
3-May-2023 08:23:05.25858,16.10
3-May-2023 08:13:05.25858,16.10
3-May-2023 08:03:05.25858,16.10
3-May-2023 07:53:05.25858,16.10
3-May-2023 07:43:05.25858,16.10
3-May-2023 07:33:05.25858,16.10
3-May-2023 07:23:05.25858,16.10
3-May-2023 07:13:05.25858,16.10
3-May-2023 07:03:05.25858,16.10
3-May-2023 06:53:05.25858,16.10
3-May-2023 06:43:05.25858,16.10
3-May-2023 06:33:05.25858,16.10
3-May-2023 06:23:05.25858,16.10
3-May-2023 06:13:05.25858,16.10
3-May-2023 06:03:05.25858,16.10
3-May-2023 06:01:11.8353,16.36
3-May-2023 05:51:11.8353,16.36
3-May-2023 05:41:11.8353,16.36
3-May-2023 05:31:11.8353,16.36
3-May-2023 05:21:11.8353,16.36
3-May-2023 05:11:11.8353,16.36
3-May-2023 05:01:11.8353,16.36
3-May-2023 04:51:11.8353,16.36
3-May-2023 04:41:11.8353,16.36
3-May-2023 04:31:11.8353,16.36
3-May-2023 04:21:11.8353,16.36
3-May-2023 04:11:11.8353,16.36
3-May-2023 04:10:43.23503,16.30
3-May-2023 04:00:43.23503,16.30
3-May-2023 03:50:43.23503,16.30
3-May-2023 03:40:43.23503,16.30
3-May-2023 03:30:43.23503,16.30
3-May-2023 03:20:43.23503,16.30
3-May-2023 03:10:43.23503,16.30
3-May-2023 03:00:43.23503,16.30
3-May-2023 02:50:43.23503,16.30
3-May-2023 02:40:43.23503,16.30
3-May-2023 02:30:43.23503,16.30
3-May-2023 02:20:43.23503,16.30
3-May-2023 02:10:43.23503,16.30
3-May-2023 02:00:43.23503,16.30
3-May-2023 01:50:43.23503,16.30
3-May-2023 01:40:43.23503,16.30
3-May-2023 01:30:43.23503,16.30
3-May-2023 01:27:29.44876,16.40
3-May-2023 01:17:29.44876,16.40
3-May-2023 01:07:29.44876,16.40
3-May-2023 00:57:29.44876,16.40
3-May-2023 00:47:29.44876,16.40
3-May-2023 00:37:29.44876,16.40
3-May-2023 00:27:29.44876,16.40
3-May-2023 00:17:29.44876,16.40
3-May-2023 00:07:29.44876,16.40
2-May-2023 23:57:29.44876,16.40
2-May-2023 23:48:59.58891,16.70
2-May-2023 23:38:59.58891,16.70
2-May-2023 23:28:59.58891,16.70
2-May-2023 23:18:59.58891,16.70
2-May-2023 23:08:59.58891,16.70
2-May-2023 22:58:59.58891,16.70
2-May-2023 22:48:59.58891,16.70
2-May-2023 22:38:59.58891,16.70
2-May-2023 22:28:59.58891,16.70
2-May-2023 22:18:59.58891,16.70
2-May-2023 22:08:59.58891,16.70
2-May-2023 21:58:59.58891,16.70
2-May-2023 21:56:18.94626,16.90
2-May-2023 21:46:18.94626,16.90
2-May-2023 21:36:18.94626,16.90
2-May-2023 21:26:18.94626,16.90
2-May-2023 21:16:18.94626,16.90
2-May-2023 21:06:18.94626,16.90
2-May-2023 20:56:18.94626,16.90
2-May-2023 20:46:18.94626,16.90
2-May-2023 20:36:18.94626,16.90
2-May-2023 20:26:18.94626,16.90
2-May-2023 20:16:18.94626,16.90
2-May-2023 20:06:18.94626,16.90
2-May-2023 19:56:18.94626,16.90
2-May-2023 19:46:18.94626,16.90
2-May-2023 19:36:18.94626,16.90
2-May-2023 19:26:18.94626,16.90
2-May-2023 19:16:18.94626,16.90
2-May-2023 19:06:18.94626,16.90
2-May-2023 18:56:18.94626,16.90
2-May-2023 18:46:18.94626,16.90
2-May-2023 18:36:18.94626,16.90
2-May-2023 18:26:18.94626,16.90
2-May-2023 18:16:18.94626,16.90
2-May-2023 18:06:18.94626,16.90
2-May-2023 17:56:18.94626,16.90
2-May-2023 17:46:18.94626,16.90
2-May-2023 17:36:18.94626,16.90
2-May-2023 17:26:18.94626,16.90
2-May-2023 17:16:18.94626,16.90
2-May-2023 17:06:18.94626,16.90
2-May-2023 16:56:18.94626,16.90
2-May-2023 16:46:18.94626,16.90
2-May-2023 16:36:18.94626,16.90
2-May-2023 16:26:18.94626,16.90
2-May-2023 16:16:18.94626,16.90
2-May-2023 16:06:18.94626,16.90
2-May-2023 15:56:18.94626,16.90
2-May-2023 15:46:18.94626,16.90
2-May-2023 15:36:18.94626,16.90
2-May-2023 15:26:18.94626,16.90
2-May-2023 15:16:18.94626,16.90
2-May-2023 15:06:18.94626,16.90
2-May-2023 14:56:18.94626,16.90
2-May-2023 14:46:18.94626,16.90
2-May-2023 14:36:18.94626,16.90
2-May-2023 14:26:18.94626,16.90
2-May-2023 14:16:18.94626,16.90
2-May-2023 14:06:18.94626,16.90
2-May-2023 13:56:18.94626,16.90
2-May-2023 13:46:18.94626,16.90
2-May-2023 13:36:18.94626,16.90
2-May-2023 13:26:18.94626,16.90
2-May-2023 13:06:18.94626,16.90
2-May-2023 12:56:18.94626,16.90
2-May-2023 12:46:18.94626,16.90
2-May-2023 12:36:18.94626,16.90
2-May-2023 12:26:18.94626,16.90
2-May-2023 12:16:18.94626,16.90
2-May-2023 12:06:18.94626,16.90
2-May-2023 11:56:18.94626,16.90
2-May-2023 11:46:18.94626,16.90
2-May-2023 11:36:18.94626,16.90
2-May-2023 11:26:18.94626,16.90
2-May-2023 11:16:18.94626,16.90
2-May-2023 11:06:18.94626,16.90
2-May-2023 10:56:18.94626,16.90
2-May-2023 10:46:18.94626,16.90
2-May-2023 10:42:29.1436,16.95
2-May-2023 10:32:29.1436,16.95
2-May-2023 10:22:29.1436,16.95
2-May-2023 10:12:29.1436,16.95
2-May-2023 10:02:29.1436,16.95
2-May-2023 09:52:29.1436,16.95
2-May-2023 09:42:29.1436,16.95
2-May-2023 09:32:29.1436,16.95
2-May-2023 09:22:29.1436,16.95
2-May-2023 09:12:29.1436,16.95
2-May-2023 09:02:29.1436,16.95
2-May-2023 08:52:29.1436,16.95
2-May-2023 08:49:54.64973,16.50
2-May-2023 08:39:54.64973,16.50
2-May-2023 08:29:54.64973,16.50
2-May-2023 08:19:54.64973,16.50
2-May-2023 08:09:54.64973,16.50
2-May-2023 07:59:54.64973,16.50
2-May-2023 07:49:54.64973,16.50
2-May-2023 07:39:54.64973,16.50
2-May-2023 07:29:54.64973,16.50
2-May-2023 07:19:54.64973,16.50
2-May-2023 07:09:54.64973,16.50
2-May-2023 06:59:54.64973,16.50
2-May-2023 06:49:54.64973,16.50
2-May-2023 06:39:54.64973,16.50
2-May-2023 06:29:54.64973,16.50
2-May-2023 06:19:54.64973,16.50
2-May-2023 06:09:54.64973,16.50
2-May-2023 05:59:54.64973,16.50
2-May-2023 05:49:54.64973,16.50
2-May-2023 05:39:54.64973,16.50
2-May-2023 05:29:54.64973,16.50
2-May-2023 05:19:54.64973,16.50
2-May-2023 05:09:54.64973,16.50
2-May-2023 04:59:54.64973,16.50
2-May-2023 04:49:54.64973,16.50
2-May-2023 04:39:54.64973,16.50
2-May-2023 04:29:54.64973,16.50
2-May-2023 04:19:54.64973,16.50
2-May-2023 04:09:54.64973,16.50
2-May-2023 04:00:05.03862,16.40
2-May-2023 03:50:05.03862,16.40
2-May-2023 03:40:05.03862,16.40
2-May-2023 03:30:05.03862,16.40
2-May-2023 03:20:05.03862,16.40
2-May-2023 03:10:05.03862,16.40
2-May-2023 03:00:05.03862,16.40
2-May-2023 02:50:05.03862,16.40
2-May-2023 02:40:05.03862,16.40
2-May-2023 02:30:05.03862,16.40
2-May-2023 02:20:05.03862,16.40
2-May-2023 02:10:05.03862,16.40
2-May-2023 02:00:05.03862,16.40
2-May-2023 01:50:05.03862,16.40
2-May-2023 01:40:05.03862,16.40
2-May-2023 01:30:05.03862,16.40
2-May-2023 01:24:52.19777,16.70
2-May-2023 01:14:52.19777,16.70
2-May-2023 01:04:52.19777,16.70
2-May-2023 00:54:52.19777,16.70
2-May-2023 00:44:52.19777,16.70
2-May-2023 00:34:52.19777,16.70
2-May-2023 00:24:52.19777,16.70
2-May-2023 00:14:52.19777,16.70
2-May-2023 00:04:52.19777,16.70
1-May-2023 23:54:52.19777,16.70
1-May-2023 23:50:33.27834,16.50
1-May-2023 23:40:33.27834,16.50
1-May-2023 23:30:33.27834,16.50
1-May-2023 23:20:33.27834,16.50
1-May-2023 23:10:33.27834,16.50
1-May-2023 23:00:33.27834,16.50
1-May-2023 22:50:33.27834,16.50
1-May-2023 22:40:33.27834,16.50
1-May-2023 22:30:33.27834,16.50
1-May-2023 22:20:33.27834,16.50
1-May-2023 22:10:33.27834,16.50
1-May-2023 22:00:33.27834,16.50
1-May-2023 21:50:33.27834,16.50
1-May-2023 21:40:33.27834,16.50
1-May-2023 21:30:33.27834,16.50
1-May-2023 21:20:33.27834,16.50
1-May-2023 21:10:33.27834,16.50
1-May-2023 21:00:33.27834,16.50
1-May-2023 20:50:33.27834,16.50
1-May-2023 20:40:33.27834,16.50
1-May-2023 20:30:33.27834,16.50
1-May-2023 20:20:33.27834,16.50
1-May-2023 20:10:33.27834,16.50
1-May-2023 20:00:33.27834,16.50
1-May-2023 19:51:27.59999,16.95
1-May-2023 19:41:27.59999,16.95
1-May-2023 19:31:27.59999,16.95
1-May-2023 19:21:27.59999,16.95
1-May-2023 19:11:27.59999,16.95
1-May-2023 19:01:27.59999,16.95
1-May-2023 18:51:27.59999,16.95
1-May-2023 18:41:27.59999,16.95
1-May-2023 18:31:27.59999,16.95
1-May-2023 18:21:27.59999,16.95
1-May-2023 18:11:27.59999,16.95
1-May-2023 18:01:27.59999,16.95
1-May-2023 17:51:27.59999,16.95
1-May-2023 17:44:53.36195,17.00
1-May-2023 17:34:53.36195,17.00
1-May-2023 17:24:53.36195,17.00
1-May-2023 17:14:53.36195,17.00
1-May-2023 17:04:53.36195,17.00
1-May-2023 16:54:53.36195,17.00
1-May-2023 16:44:53.36195,17.00
1-May-2023 16:34:53.36195,17.00
1-May-2023 16:24:53.36195,17.00
1-May-2023 16:14:53.36195,17.00
1-May-2023 16:04:53.36195,17.00
1-May-2023 15:54:53.36195,17.00
1-May-2023 15:49:46.14264,17.20
1-May-2023 15:39:46.14264,17.20
1-May-2023 15:29:46.14264,17.20
1-May-2023 15:19:46.14264,17.20
1-May-2023 15:09:46.14264,17.20
1-May-2023 14:59:46.14264,17.20
1-May-2023 14:49:46.14264,17.20
1-May-2023 14:39:46.14264,17.20
1-May-2023 14:29:46.14264,17.20
1-May-2023 14:19:46.14264,17.20
1-May-2023 14:09:46.14264,17.20
1-May-2023 13:59:46.14264,17.20
1-May-2023 13:49:46.14264,17.20
1-May-2023 13:39:46.14264,17.20
1-May-2023 13:29:46.14264,17.20
1-May-2023 13:19:46.14264,17.20
1-May-2023 13:09:46.14264,17.20
1-May-2023 12:59:46.14264,17.20
1-May-2023 12:49:46.14264,17.20
1-May-2023 12:39:46.14264,17.20
1-May-2023 12:29:46.14264,17.20
1-May-2023 12:19:46.14264,17.20
