ts,P2O5,SO4,density,Cl,x,y,SO4_m,SO4_s,average,R(K),R(SO4)
14/08/2023 11:34,15.69999981,4.550000191,1.286173105,32936,57.69478226,29.50955963,0.453000009,0.441000015,0.492499999,57.5630883,29.50955993
13/08/2023 16:04,15.94999981,4.300000191,1.296572447,34968,,,0.453000009,0.441000015,0.460500002,54.20536327,28.3986631
13/08/2023 11:34,16.10000038,4.349999905,1.292917728,35147,,,0.501999974,0.441000015,0.460500002,55.46372384,28.57276695
13/08/2023 08:44,15.85000038,4.300000191,1.289522767,32870,,,0.501999974,0.507000029,0.460500002,55.98748218,28.55359774
13/08/2023 03:54,15.89999962,4.199999809,1.294203162,33025,,,0.501999974,0.507000029,0.459250003,55.3735301,28.70170227
12/08/2023 19:34,15.19999981,4.300000191,1.291493297,33349,,,0.501999974,0.507000029,0.459250003,55.36783725,28.35139693
11/08/2023 19:34,15.85000038,4.550000191,1.297137499,32448,,,0.519999981,0.432000011,0.504500002,54.11728952,29.12223037
11/08/2023 15:54,16.10000038,4.449999809,1.29564929,31936,,,0.519999981,0.432000011,0.504500002,55.07967588,29.87193183
09/08/2023 03:44,15.30000019,4.349999905,1.295787573,35890,,,0.50999999,0.49000001,0.4595,55.20845397,29.94360953
08/08/2023 19:54,15.55000019,4.300000191,1.293703079,38136,,,0.50999999,0.49000001,0.4595,56.01256792,29.40168479
08/08/2023 03:44,14.94999981,4.349999905,1.28415513,36298,,,0.400000006,0.409999996,0.472500004,58.62464527,29.95898289
07/08/2023 03:34,15.89999962,4.656000137,1.282782555,32990,,,0.439999998,0.449999988,0.414999999,58.71643262,29.55916549
06/08/2023 16:04,15.19999981,4.349999905,1.279556155,33850,,,0.439999998,0.449999988,0.414999999,59.51085749,29.22929774
05/08/2023 03:44,15.80000019,4.199999809,1.273395538,32692,,,0.44600001,0.476999998,0.469999999,61.47057902,27.72785064
04/08/2023 23:54,15.85000038,4.349999905,1.274813771,32692,,,0.44600001,0.476999998,0.469999999,61.73695054,28.28685167
04/08/2023 08:24,16.04999924,4.199999809,1.286713958,33410,,,0.522000015,0.518000007,0.469999999,58.19050838,28.42744579
04/08/2023 03:44,16,4.300000191,1.279513001,33202,,,0.522000015,0.518000007,0.461500004,58.56967346,27.59578015
02/08/2023 19:54,15.51000023,4.25,1.282339334,29865,,,0.501999974,0.492000014,0.515000001,59.28128861,28.49354409
02/08/2023 08:44,15.68999958,4.353000164,1.280372381,31599,,,0.504000008,0.479000002,0.515000001,59.01967455,28.42434472
01/08/2023 19:54,15.80000019,4.250999928,1.276854396,29785,,,0.504000008,0.479000002,,61.02109331,29.13646476
01/08/2023 03:44,15.19999981,4.453999996,1.270344138,29650,,,0.483999997,0.449000001,0.491500005,62.75150053,29.12708715
29/07/2023 16:14,15.27999973,4.25,1.261765003,29666,,,0.386999995,0.367000014,0.396999993,64.55378098,28.94583482
29/07/2023 07:54,15.11999989,4.150000095,1.258472085,29468,,,0.377999991,0.38499999,0.377000005,66.78277061,29.53266455
28/07/2023 15:54,15.02000046,4.050000191,1.269237638,28269,,,0.377999991,0.38499999,0.377000005,63.70127183,28.90283972
26/07/2023 20:24,18.87000084,4.554999828,1.271242499,27800,,,0.419,0.522000015,,62.73483355,30.00510957
26/07/2023 15:54,15.69999981,4.555500031,1.266158938,27813,,,0.419,0.522000015,,63.97089402,29.77603743
25/07/2023 20:34,15.5,4.550000191,1.254230738,29037,,,0.649999976,0.569999993,0.470500008,64.67456927,30.58942547
25/07/2023 16:24,15.44999981,4.449999809,1.264822483,29853,,,0.649999976,0.569999993,0.470500008,63.25615096,30.27505829
25/07/2023 08:44,16.02000046,4.400000095,1.271576405,31540,,,0.381999999,0.391000003,0.470500008,61.64516293,29.34292873
24/07/2023 03:54,15.30000019,4.449999809,1.266147971,26850,,,0.416000009,0.444000006,0.386500001,64.56529026,29.81598927
23/07/2023 21:54,15.35000038,4.300000191,1.261377215,26712,,,0.416000009,0.444000006,0.386500001,65.63647876,30.08044821
23/07/2023 03:44,15.19999981,4.25,1.264465213,27244,,,0.446999997,0.444999993,0.433125005,64.90594991,29.47309537
22/07/2023 20:14,15.23999977,4.550000191,1.263200879,29132,,,0.446999997,0.444999993,0.433125005,64.5040378,29.05493185
22/07/2023 08:34,14.73999977,4.250999928,1.261339664,27451,,,0.446999997,0.444999993,0.433125005,65.53287365,31.02878687
22/07/2023 04:14,14.89999962,4.449999809,1.257846832,27723,,,0.446999997,0.444999993,,66.52193813,29.53756053
21/07/2023 08:24,15,4.400000095,1.261908054,29065,,,0.421999991,0.425999999,,66.71895776,30.42808184
20/07/2023 11:54,14.55000019,4.449999809,1.262410879,27811,,,0.555999994,0.573000014,0.439749994,65.01509669,31.27753322
19/07/2023 19:44,14.60000038,4.860000134,1.265452862,26352,,,0.555999994,0.573000014,0.457499996,64.53105578,31.56727352
18/07/2023 16:24,14.80000019,4.859000206,1.237323761,28098,,,0.463,0.49000001,0.564500004,65.96656155,30.60507847
16/07/2023 20:24,15.80000019,4.599999905,1.269194365,27108,,,0.463,0.486000001,0.491499991,63.969767,31.7497244
16/07/2023 03:44,15,4.550000191,1.263704777,28166,,,0.593999982,0.575999975,0.507249996,65.09283234,31.17721071
15/07/2023 20:14,15.22000027,4.760000229,1.266181588,26039,,,0.593999982,0.575999975,0.507249996,63.345047,30.54990842
15/07/2023 08:34,15.14999962,4.75,1.269272208,27026,,,0.600000024,0.593999982,0.507249996,64.74805768,31.68573096
14/07/2023 20:14,15.69999981,4.756999969,1.2822752,26489,,,0.600000024,0.593999982,0.584999979,60.74067212,31.39984119
14/07/2023 08:44,15.38000011,4.639999866,1.278082967,23962,,,0.479999989,0.519999981,0.584999979,61.14292281,31.05699551
13/07/2023 12:04,15.35000038,4.650000095,1.276251078,26236,,,0.479999989,0.379999995,0.597000003,61.95348099,30.69011714
11/07/2023 19:34,15.11999989,4.300000191,1.270657301,25417,,,0.479999989,0.50999999,0.429999992,63.30757818,31.91983094
11/07/2023 15:54,14.94999981,4.353000164,1.269788265,25401,,,0.479999989,0.50999999,0.429999992,63.3462135,29.58276048
11/07/2023 08:44,14.80000019,4.400000095,1.2694664,23681,,,0.569999993,0.550000012,0.429999992,63.63734943,30.35913741
11/07/2023 03:34,15,4.599999905,1.267617583,23540,,,0.569999993,0.550000012,0.517499991,63.24635784,29.98080686
10/07/2023 19:44,15,4.739999771,1.270782948,25247,,,0.569999993,0.550000012,0.517499991,62.36530504,30.99259831
10/07/2023 16:04,15.19999981,4.75,1.271876574,25049,,,0.569999993,0.550000012,0.517499991,63.41464108,31.85302865
10/07/2023 08:34,15.05000019,4.900000095,1.271674752,23692,,,0.540000021,0.579999983,0.517499991,63.30348309,31.12167186
09/07/2023 20:04,15.31999969,4.800000191,1.272596478,23842,,,0.540000021,0.579999983,0.55250001,62.92866741,32.30209384
06/07/2023 08:44,15.19999981,4.699999809,1.268540859,24540,,,0.446999997,0.469999999,,65.06700435,36.55460345
05/07/2023 08:54,15.10000038,4.75,1.268052459,23892,,,0.453000009,0.441000015,0.477250002,64.32127078,31.72716634
04/07/2023 16:04,15.15999985,4.859000206,1.245351315,24697,,,0.453000009,0.441000015,0.460000001,66.52537865,31.69732181
04/07/2023 03:44,15.05000019,5,1.265669703,22302,,,0.509000003,0.531000018,0.461000011,64.55083433,32.43218035
03/07/2023 23:24,15,5.300000191,1.266984463,22141,,,0.509000003,0.531000018,0.461000011,65.42520308,33.0971474
03/07/2023 03:44,15,5.199999809,1.261516571,22121,,,0.432000011,0.531000018,0.520000011,66.98646256,34.62777268
02/07/2023 23:34,14.89999962,5.460000038,1.260721207,23791,,,0.432000011,0.531000018,0.520000011,67.17130643,34.1219949
02/07/2023 00:24,14.64999962,5.599999905,1.2716676,25012,,,1.192999959,0.941999972,0.552999999,63.3759228,35.08933985
30/06/2023 21:14,14.94999981,4.449999809,1.27329886,20685,,,1.192999959,0.941999972,,61.76431446,29.02809993
29/06/2023 20:34,15.39999962,4.300000191,1.26938498,24757,,,1.192999959,0.941999972,,63.17526016,31.22189739
28/06/2023 23:54,15.19999981,4.550000191,1.282158136,26162,,,0.72299999,0.612999976,0.949999973,59.16359181,29.81033741
28/06/2023 09:04,14.28999996,4.320000172,1.2833004,29512,,,1.271000028,1.238000035,0.949999973,58.66313149,28.37619513
27/06/2023 19:54,15.30000019,4.650000095,1.283977151,29228,,,1.271000028,1.238000035,0.667999983,58.52437484,29.55596816
27/06/2023 08:34,16.29999924,1.600000024,1.225252867,8425,,,1.271000028,1.238000035,0.667999983,65.35763547,30.32933737
24/06/2023 19:34,15.89999962,4.5,1.298832893,32697,,,0.84799999,0.458999991,1.126625028,53.79229596,30.208294
24/06/2023 03:54,15.05000019,4.400000095,1.28926456,27541,,,0.84799999,0.458999991,,56.78262926,30.59465617
23/06/2023 23:44,15.30000019,4.449999809,1.283861756,27055,,,0.84799999,0.458999991,,58.80597375,30.25958976
23/06/2023 20:04,15.06999969,4.250999928,1.279299498,26244,,,0.84799999,0.458999991,,61.67285856,30.21854462
23/06/2023 00:34,15.39999962,4.510000229,1.29317975,29814,,,0.50999999,0.460000008,0.568999991,56.0847186,28.71474778
21/06/2023 23:44,15.30000019,4.550000191,1.303393841,34339,,,0.50999999,0.439999998,0.484999999,53.21120714,30.21854462
21/06/2023 19:54,15.39999962,4.400000095,1.303569078,35974,,,0.50999999,0.439999998,0.484999999,52.32559333,30.48072877
21/06/2023 09:04,15.30000019,4.599999905,1.30304563,33670,,,0.519999981,0.519999981,0.484999999,51.99285293,30.00845311
21/06/2023 03:54,15.80000019,4.25,1.301648974,33636,,,0.519999981,0.519999981,0.477499992,53.35168959,29.96880168
20/06/2023 08:54,15.5,4.449999809,1.302402735,33265,,,0.479000002,0.453999996,0.477499992,52.10473475,28.98794421
18/06/2023 11:54,15.5,4.800000191,1.297540784,32711,,,0.393000007,0.386999995,0.44675,54.92832709,30.25070538
17/06/2023 20:24,15.60000038,4.300000191,1.294330835,30866,,,0.393000007,0.386999995,0.388250001,56.33629,30.96380384
17/06/2023 15:54,15.55000019,4.25,1.291417241,30269,,,0.393000007,0.386999995,0.388250001,56.67193005,28.89730383
17/06/2023 08:34,15.86999989,4.453999996,1.283190608,29315,,,0.393000007,0.386999995,0.388250001,57.84035828,29.12223108
17/06/2023 03:44,15.46000004,3.947999954,1.282807827,29315,,,0.393000007,0.386999995,,59.60943875,30.23749491
14/06/2023 03:44,15.60000038,3.950000048,1.277367115,27830,,,0.49000001,0.467000008,0.414999999,60.52855399,27.0460579
13/06/2023 20:04,15.85999966,4.400000095,1.269618988,26655,,,0.49000001,0.467000008,0.414999999,62.28065287,26.93397336
11/06/2023 08:44,14.80000019,4.050000191,1.295424938,36371,,,0.5,0.5,0.478500009,54.69175395,29.42506307
10/06/2023 15:54,15.35000038,4.949999809,1.296675801,36010,,,0.5,0.5,0.5,53.86561283,27.81082328
10/06/2023 08:14,15.76000023,4.599999905,1.299590707,35768,,,0.5,0.5,0.5,54.78958263,32.43804429
09/06/2023 00:04,15.69999981,4.900000095,1.294712305,36690,,,0.518000007,0.524999976,0.5,55.69977712,31.63791628
08/06/2023 16:04,15.25,4.949999809,1.299768329,34196,,,0.518000007,0.524999976,0.5,53.81499892,31.86189254
08/06/2023 08:44,15.02000046,4.960000038,1.293508053,34106,,,0.540000021,0.51700002,0.5,55.97475189,32.43804429
06/06/2023 03:34,15.25,4,1.289,39026,,,0.39,0.423,0.3975,56.01776007,28.27016664
05/06/2023 23:34,15.2,4.05,1.296,39222,,,0.39,0.423,0.3975,53.81929242,28.28685259
05/06/2023 19:54,15.4,3.85,1.299,36221,,,0.39,0.423,0.3975,53.5720926,28.40420803
05/06/2023 08:54,15.2,3.94,1.286,33007,,,0.39,0.35,0.3975,57.22698663,27.49142622
05/06/2023 03:24,15.35,3.95,1.286,33066,,,0.35,0.35,0.4065,58.10230032,27.4799112
04/06/2023 23:24,15.5,4.05,1.284,32949,,,0.35,0.35,0.4065,59.07737372,27.63462581
04/06/2023 19:34,15.29,3.85,1.28,33008,,,0.35,0.35,0.4065,59.07711723,27.94053345
03/06/2023 08:04,16.11,3.74,1.282,31782,,,0.444,0.468,0.37475,59.21275415,26.24957987
02/06/2023 19:44,16.2,3.95,1.284,30544,,,0.444,0.468,,58.17668419,25.04102148
02/06/2023 15:44,16.3,3.85,1.281,30841,,,0.444,0.468,,58.80233185,26.50630878
02/06/2023 03:34,16.5,4.2,1.286,33132,,,0.459,0.385,0.45975,57.24392373,26.75797408
02/06/2023 00:04,16,4.67,1.284,31406,,,0.459,0.385,0.45975,57.64196305,27.59578012
29/05/2023 04:24,16.25,4.55,1.31,34714,,,0.459,0.463,0.454,50.44343954,29.13697198
28/05/2023 23:24,16.45,4.5,1.306,34714,,,0.459,0.463,0.454,51.73710271,29.09705021
28/05/2023 03:54,16.1,4.55,1.296,34160,,,0.459,0.456,0.461,54.75352507,29.37931034
27/05/2023 07:54,16,4.66,1.289,34761,,,0.459,0.456,,56.45430849,30.0855863
26/05/2023 21:34,15.55,3.5,1.299,34406,,,0.459,0.456,,53.85057653,31.09794251
26/05/2023 09:14,16.5,3.85,1.293,36523,,,0.508,0.468,,50.37367264,24.20658887
26/05/2023 04:04,16.7,4.86,1.312,36947,,,0.508,0.468,0.46975,49.2337589,25.65823438
25/05/2023 23:54,16.2,4.55,1.312,36122,,,0.508,0.468,0.46975,51.71240393,30.24454378
25/05/2023 11:34,16.5,4.55,1.308,35975,,,0.39,0.39,0.46975,50.84598344,28.62133835
25/05/2023 03:44,16.49,3.9,1.307,36056,,,0.39,0.39,0.4685,50.94201926,26.51232263
24/05/2023 19:54,15.9,3.8,1.308,35021,,,0.39,0.39,0.4685,50.19136679,25.73180931
24/05/2023 03:14,16.2,4,1.305,36102,,,0.39,0.31,0.39,51.13707435,25.52507096
23/05/2023 19:54,16,4.05,1.306,35696,,,0.39,0.31,0.39,50.47617624,26.21861152
22/05/2023 20:34,16,4.42,1.276,36376,,,0.383,0.39,0.35,61.11470363,26.21646016
20/05/2023 19:54,16.11,4.4,1.299,34926,,,0.383,0.361,,53.09317163,28.76587609
20/05/2023 03:54,16.25,4.35,1.299,34952,,,0.36,0.366,0.372,53.64752655,28.89214028
19/05/2023 15:54,16.2,4.1,1.296,31285,,,0.36,0.366,0.372,54.20165358,27.78088317
19/05/2023 08:14,15.7,4.25,1.291,31285,,,0.328,0.319,0.372,55.66977484,27.23870123
18/05/2023 15:44,15.2,3.74,1.284,31114,,,0.328,0.319,0.355,58.27889873,27.83286446
18/05/2023 12:04,16.1,3.84,1.281,31163,,,0.3,0.333,0.355,58.55928633,25.7400981
15/05/2023 21:34,16.1,4.45,1.286,26478,,,0.355,0.353,0.35875,58.49872044,28.01894238
15/05/2023 08:24,15.7,3.86,1.297,32140,,,0.355,0.353,0.35875,54.97724632,28.57941146
15/05/2023 04:04,16.8,3.84,1.292,32131,,,0.355,0.353,,54.63457681,25.33136149
14/05/2023 20:24,15.78,3.6,1.295,33588,,,0.355,0.353,,56.10018447,25.31194296
13/05/2023 08:14,16.2,3.4,1.284,30658,,,0.355,0.344,0.356,58.28769115,24.32062115
13/05/2023 04:14,16.35,3.54,1.28,30658,,,0.355,0.344,,59.23519527,23.46879253
12/05/2023 08:34,16.25,3.45,1.265,30263,,,0.355,0.344,,63.84366174,24.03799648
11/05/2023 20:04,16.67,4.15,1.275,34110,,,0.355,0.344,,60.62349814,23.46115423
08/05/2023 19:44,16.8,4.25,1.298,35563,,,0.361,0.344,,53.56155918,27.00807538
06/05/2023 19:44,16.8,4.2,1.301,32309,,,0.34,0.33,0.35675,53.22438687,27.27732931
06/05/2023 16:14,16.3,4.1,1.295,32402,,,0.34,0.33,0.35675,53.3049251,27.23287671
05/05/2023 19:54,16.8,4.1,1.295,34302,,,0.34,0.33,,54.06584166,26.92599415
04/05/2023 23:34,16.85,3.94,1.288,31051,,,0.348,0.351,0.335,56.94378283,25.80392879
04/05/2023 04:44,16.8,3.85,1.295,33556,,,0.318,0.323,0.342,54.43698685,25.73268329
03/05/2023 23:34,16.95,3.95,1.29,33416,,,0.318,0.323,0.342,55.28719913,25.31604538
03/05/2023 19:44,16.89,3.74,1.29,32692,,,0.318,0.323,0.342,54.83108058,25.63411179
03/05/2023 11:34,16.89,3.84,1.279,32679,,,0.344,0.323,0.342,58.67560744,24.62854069
01/05/2023 09:34,17.25,3.5,1.286,28829,,,0.352,0.356,0.344,57.24934554,23.33834754
30/04/2023 03:34,16.75,3.85,1.305,35045,,,0.352,0.352,0.3525,51.19599562,25.33626132
29/04/2023 19:44,17.24,3.64,1.309,35041,,,0.352,0.352,0.3525,49.65077522,25.14835089
28/04/2023 19:44,16.8,3.75,1.295,34315,,,0.352,0.352,,52.41109939,24.08574091
28/04/2023 16:24,16.7,3.74,1.298,34059,,,0.352,0.352,,53.56400369,24.82170326
27/04/2023 15:34,16.9,3.74,1.29,34987,,,0.36,0.377,0.352,57.03373299,27.17546691
27/04/2023 03:54,16.65,3.85,1.305,35608,,,0.316,0.279,0.3685,51.05330459,24.88333302
26/04/2023 23:34,16.7,3.75,1.303,35573,,,0.316,0.279,0.3685,51.40299625,25.31604538
26/04/2023 08:54,16.8,4.15,1.309,32619,,,0.38,0.376,0.3685,51.10497718,26.99619772
26/04/2023 03:44,16.85,4.05,1.017,32619,,,0.38,0.376,,54.53152293,26.87799316
25/04/2023 21:14,16.79,3.75,1.291,27640,,,0.38,0.376,,55.91295059,26.17064846
24/04/2023 11:34,16.7,3.85,1.311,37702,,,0.34,0.35,0.378,48.83741697,24.82170326
23/04/2023 19:44,16.6,4.15,1.307,38220,,,0.34,0.35,0.3675,50.38449473,25.41773988
23/04/2023 15:44,16.5,3.94,1.308,38125,,,0.34,0.35,0.3675,50.85616658,26.93696576
23/04/2023 08:44,16.55,3.7,1.303,34820,,,0.373,0.381,0.3675,51.97149235,26.10147984
23/04/2023 03:34,16.45,3.8,1.297,39450,,,0.373,0.381,0.34925,54.01210348,25.02143061
22/04/2023 16:14,15.7,3.85,1.307,37058,,,0.373,0.381,0.34925,50.16468324,25.99730198
22/04/2023 12:04,16.8,3.8,1.308,40811,,,0.373,0.381,0.34925,50.5830753,26.7426503
22/04/2023 03:34,17,4.3,1.311,40763,,,0.373,0.381,,49.24147025,26.523918
22/04/2023 00:14,16.9,3.85,1.311,38637,,,0.373,0.381,,49.47356374,27.28572705
20/04/2023 20:14,16.7,3.94,1.312,40131,,,0.38,0.39,0.377,48.95517166,26.21646016
19/04/2023 20:24,16.1,4.05,1.296,39963,,,0.41,0.4,0.3925,54.55643205,25.43663233
19/04/2023 03:34,16.05,4.15,1.302,39380,,,0.39,0.39,0.405,52.10759974,27.1184043
18/04/2023 19:44,16.8,4.05,1.305,3857,,,0.39,0.39,0.405,51.72703111,27.5412441
16/04/2023 09:44,16.2,3.95,1.31,37847,,,0.377,0.373,0.4025,51.64083403,28.36478854
15/04/2023 16:14,16.08,4.05,1.305,37516,,,0.377,0.373,0.37675,51.49421019,26.74901044
15/04/2023 08:14,16,3.5,1.301,34820,,,0.377,0.373,0.37675,52.51099168,27.1184043
15/04/2023 03:24,16.3,3.6,1.301,34521,,,0.377,0.373,,51.85056426,23.99343439
14/04/2023 19:24,15.5,3.42,1.302,34521,,,0.377,0.373,,52.07459485,24.56747405
14/04/2023 16:04,16.1,3.24,1.303,35412,,,0.377,0.373,,52.49671777,24.02208108
14/04/2023 08:14,16.15,3.2,1.3,33520,,,0.358,0.359,,52.55409914,23.93571149
14/04/2023 03:34,16.2,3.3,1.295,33426,,,0.358,0.359,0.37025,54.06343889,22.39747634
13/04/2023 00:14,16.29,3.6,1.295,35921,,,0.371,0.376,0.36175,53.75936751,23.31439133
12/04/2023 08:14,15.93,3.54,1.29,34211,,,0.371,0.376,0.36175,55.42833487,25.20710059
11/04/2023 20:04,15.95,3.7,1.281,35492,,,0.371,0.376,,57.42377661,24.51858355
11/04/2023 03:34,16.2,3.85,1.285,35314,,,0.373,0.41,0.3735,56.16425416,25.93607306
10/04/2023 19:44,16.29,3.84,1.291,33122,,,0.373,0.41,0.3735,56.10902042,25.83282143
10/04/2023 08:24,16.15,3.75,1.292,30215,,,0.36,0.349,0.3735,55.52437126,25.87699317
10/04/2023 03:34,16,3.74,1.285,30269,,,0.36,0.349,0.358125,57.14813816,25.5065383
08/04/2023 16:14,16,3.64,1.294,35508,,,0.382,0.382,0.36,55.11431831,25.11265081
08/04/2023 08:24,15.32,3.85,1.291,34419,,,0.346,0.398,0.36,55.18426458,25.17828612
08/04/2023 03:44,15.48,3.64,1.29,34920,,,0.346,0.398,0.372375,56.14829149,27.25459893
07/04/2023 20:14,16.1,3.75,1.287,33410,,,0.346,0.398,0.372375,56.45061596,26.36174467
07/04/2023 11:24,16,3.74,1.286,33843,,,0.358,0.346,0.372375,57.66419548,25.86332508
07/04/2023 03:44,16,3.5,1.281,34686,,,0.358,0.346,0.363125,57.83652428,24.35969042
06/04/2023 19:54,15.78,3.44,1.284,36204,,,0.358,0.346,0.363125,57.55936626,24.33173406
06/04/2023 08:44,16.27,3.24,1.284,34516,,,0.358,0.346,0.363125,56.8404722,24.26675145
06/04/2023 03:24,16,3.04,1.285,35521,,,0.358,0.346,,56.58001019,22.82958199
04/04/2023 20:24,18.8,3.4,1.271,34892,,,0.358,0.346,,60.34954855,21.7791411
03/04/2023 04:14,16.4,3.44,1.292,33769,,,0.34,0.48,0.3545,54.73191488,23.44690936
02/04/2023 23:34,16.7,3.3,1.169,33525,,,0.34,0.48,0.3545,54.54134446,23.56982938
02/04/2023 19:54,16.68,3.34,1.29,33951,,,0.34,0.48,0.3545,54.4667197,22.56573245
02/04/2023 03:34,17,3.24,1.301,32548,,,0.379,0.354,0.47225,51.43787426,22.55855102
01/04/2023 04:04,17.2,3.84,1.298,30066,,,0.379,0.354,,53.59442128,25.94397077
25/03/2023 19:34,16.97,3.64,1.291,37772,,,0.372,0.38,0.353,55.65882918,25.21083
25/03/2023 08:14,16.35,3.84,1.306,34421,,,0.372,0.38,0.353,51.09587097,24.43553572
25/03/2023 03:34,16.45,3.8,1.3,34480,,,0.372,0.38,,53.26663093,25.68973315
24/03/2023 16:14,16.84,3.75,1.282,31623,,,0.372,0.38,,59.67173244,23.4071916
22/03/2023 08:44,16.5,3.5,1.294,32420,,,0.388,0.335,0.3495,56.32549266,24.49111103
21/03/2023 19:44,16.6,3.7,1.258,38977,,,0.388,0.335,0.374,63.12934937,24.4466306
21/03/2023 03:34,16.4,3.8,1.311,36691,,,0.289,0.295,0.33675,49.22551387,25.25233106
20/03/2023 19:34,16.3,3.74,1.298,35972,,,0.289,0.295,0.33675,54.40980549,25.58315949
18/03/2023 20:04,16.24,3.9,1.299,37226,,,0.366,0.37,0.3685,53.47466786,25.82420789
18/03/2023 07:54,16.45,3.94,1.295,35471,,,0.366,0.37,,53.56228209,25.90513612
18/03/2023 03:24,16.5,3.85,1.295,35502,,,0.366,0.37,,54.05089934,26.07812063
17/03/2023 23:54,16.4,3.84,1.296,35341,,,0.366,0.37,,54.13689267,25.65823438
17/03/2023 03:44,16.7,3.7,1.289,33880,,,0.36,0.36,0.368,55.69408337,24.83864329
16/03/2023 12:34,16.47,3.44,1.287,33811,,,0.38,0.35,0.368,56.94782229,26.19730414
15/03/2023 11:54,16.7,3.54,1.283,31753,,,0.34,0.36,0.36,57.26859624,23.46115423
14/03/2023 08:44,16.2,3.6,1.282,26103,,,0.35,0.36,0.355,58.96291372,23.73474306
13/03/2023 03:34,16.4,3.34,1.274,29593,,,0.37,0.37,0.355,60.03656793,22.50396197
12/03/2023 20:04,16.6,3.38,1.265,31245,,,0.37,0.37,0.355,64.84377197,23.42493629
12/03/2023 03:34,16.38,3.34,1.273,31781,,,0.429,0.368,0.37975,59.97435689,23.34117922
11/03/2023 20:54,16.4,3.5,1.279,31921,,,0.429,0.368,0.37975,58.56894239,22.97823686
10/03/2023 20:14,16.5,3.3,1.279,29202,,,0.429,0.368,,59.05288047,23.77911052
10/03/2023 11:54,16.5,3.4,1.275,29150,,,0.429,0.368,,60.10001221,22.67053701
10/03/2023 03:34,16.45,3.74,1.214,29033,,,0.429,0.368,,62.0446225,25.68973315
09/03/2023 23:24,16.6,9.74,1.27,28760,,,0.429,0.368,,62.35731155,25.22370196
09/03/2023 15:34,16.2,3.64,1.276,29417,,,0.429,0.368,,59.42133485,22.73301413
09/03/2023 12:04,16.76,3.95,1.273,30927,,,0.429,0.424,,60.50130688,24.52457772
09/03/2023 03:24,16.8,3.94,1.287,31025,,,0.429,0.424,0.3985,56.83314413,25.84959398
08/03/2023 23:24,16.6,3.8,1.287,31170,,,0.429,0.424,0.3985,56.81063911,25.69864222
05/03/2023 19:34,16,4,1.284,29212,,,0.345,0.333,0.34525,57.665669,23.7730795
05/03/2023 03:34,16.33,3.9,1.281,29682,,,0.311,0.3,0.324875,59.05069303,26.75207234
04/03/2023 16:04,16.2,3.84,1.211,30963,,,0.311,0.3,0.324875,60.55876593,26.87203564
02/03/2023 20:44,15.8,4.05,1.266,33117,,,0.311,0.76,0.3055,63.56166916,26.06933384
01/03/2023 08:44,15.55,4.2,1.272,31199,,,0.454,0.438,0.5355,61.59402502,27.61849878
01/03/2023 03:34,15.45,4.25,1.273,31289,,,0.454,0.438,0.3875,63.22407536,28.74493927
27/02/2023 16:04,15.8,4.25,1.303,41266,,,0.457,0.467,0.446,52.98713028,29.13541814
27/02/2023 03:24,15.3,4.45,1.295,41252,,,0.473,0.484,0.462,54.88255748,28.85488884
24/02/2023 03:44,15.7,4.05,1.301,38959,,,0.37,0.39,0.43,52.14698169,27.9806277
23/02/2023 23:34,15.8,4.15,1.303,39410,,,0.37,0.39,0.43,52.11885748,27.5549806
23/02/2023 19:44,15.73,4.1,1.302,38504,,,0.37,0.39,0.43,52.8941466,27.9806277
23/02/2023 04:14,15.1,4,1.289,31833,,,0.39,0.38,0.38,56.93270661,28.25390663
22/02/2023 03:24,15.7,3.95,1.291,38205,,,0.31,0.3,0.365,55.14439201,25.25492056
21/02/2023 23:34,15.2,3.94,1.29,38309,,,0.31,0.3,0.365,55.67695493,27.37566499
21/02/2023 19:54,15.7,3.85,1.292,38941,,,0.31,0.3,0.365,55.31327668,27.71514059
21/02/2023 11:44,15.58,4.05,1.296,39080,,,0.3,0.3,0.365,54.22658395,26.58038293
21/02/2023 03:34,16.1,4,1.3,38240,,,0.3,0.4,0.305,52.75678746,27.08162631
20/02/2023 19:54,16.04,3.74,1.301,38098,,,0.3,0.4,0.305,53.19748566,27.24172232
19/02/2023 16:04,16.3,3.84,1.295,35620,,,0.36,0.4,,54.29629004,25.45583527
19/02/2023 03:34,15.3,3.94,1.289,33206,,,0.361,0.446,0.377625,56.0072126,25.20432593
18/02/2023 08:24,16.2,4,1.289,33310,,,0.361,0.446,0.377625,56.05266629,26.06933384
18/02/2023 03:34,16.2,4.1,1.288,33202,,,0.361,0.446,,56.6350685,26.63165791
17/02/2023 19:34,16.1,4,1.282,34689,,,0.361,0.446,,59.81592725,27.30000938
17/02/2023 03:24,16.2,3.8,1.294,34020,,,0.361,0.377,0.4035,54.63242956,26.87358062
15/02/2023 15:24,16.1,3.7,1.293,33268,,,0.552,0.614,0.369,53.75151501,25.52507096
15/02/2023 08:14,16.44,4.35,1.242,31427,,,0.471,0.567,0.369,54.34196407,24.90755665
12/02/2023 15:44,16.83,4.25,1.316,38394,,,0.7,0.595,0.6335,48.17110427,27.70526656
11/02/2023 16:04,15.65,4.35,1.308,34880,,,0.545,0.573,0.60875,50.62742425,28.52753486
11/02/2023 04:14,14.94,4.45,1.289,38759,,,0.545,0.573,,57.71607197,29.65806001
09/02/2023 19:54,15.6,4.2,1.305,38141,,,0.599,0.611,0.5685,54.34170604,29.17444901
