Name,\\pi3\MKP_LAB449SO4%,
Data Type,Float 32,
Number of Values,15311,
Time,Value,Value Attributes
17/01/2023 04:40:46.2,3.4,
17/01/2023 04:30:46.2,3.4,
17/01/2023 04:20:46.2,3.4,
17/01/2023 04:10:46.2,3.4,
17/01/2023 04:00:46.2,3.4,
17/01/2023 03:50:46.2,3.4,
17/01/2023 03:40:46.2,3.4,
17/01/2023 03:30:46.2,3.4,
17/01/2023 03:20:46.2,3.4,
17/01/2023 03:10:46.2,3.4,
17/01/2023 03:00:46.2,3.4,
17/01/2023 02:50:46.2,3.4,
17/01/2023 02:40:46.2,3.4,
17/01/2023 02:30:46.2,3.4,
17/01/2023 02:20:46.2,3.4,
17/01/2023 02:10:46.2,3.4,
17/01/2023 02:00:46.2,3.4,
17/01/2023 01:50:46.2,3.4,
17/01/2023 01:40:46.2,3.4,
17/01/2023 01:30:46.2,3.4,
17/01/2023 01:20:46.2,3.4,
17/01/2023 01:10:46.2,3.4,
17/01/2023 01:00:46.2,3.4,
17/01/2023 00:50:46.2,3.4,
17/01/2023 00:40:46.2,3.4,
17/01/2023 00:30:46.2,3.4,
17/01/2023 00:20:46.2,3.4,
17/01/2023 00:10:46.2,3.4,
17/01/2023 00:00:46.2,3.4,
16/01/2023 23:50:46.2,3.4,
16/01/2023 23:40:46.2,3.4,
16/01/2023 23:30:46.2,3.4,
16/01/2023 23:20:46.2,3.4,
16/01/2023 23:10:46.2,3.4,
16/01/2023 23:00:46.2,3.4,
16/01/2023 22:50:46.2,3.4,
16/01/2023 22:40:46.2,3.4,
16/01/2023 22:30:46.2,3.4,
16/01/2023 22:20:46.2,3.4,
16/01/2023 22:10:46.2,3.4,
16/01/2023 22:00:46.2,3.4,
16/01/2023 21:50:46.2,3.4,
16/01/2023 21:40:46.2,3.4,
16/01/2023 21:30:46.2,3.4,
16/01/2023 21:20:46.2,3.4,
16/01/2023 21:10:46.2,3.4,
16/01/2023 21:00:46.2,3.4,
16/01/2023 20:50:46.2,3.4,
16/01/2023 20:40:46.2,3.4,
16/01/2023 20:30:46.2,3.4,
16/01/2023 20:20:46.2,3.4,
16/01/2023 20:10:46.2,3.4,
16/01/2023 20:00:46.2,3.4,
16/01/2023 19:50:46.2,3.4,
16/01/2023 19:40:46.2,3.4,
16/01/2023 19:30:46.2,3.4,
16/01/2023 19:20:46.2,3.4,
16/01/2023 19:10:46.2,3.4,
16/01/2023 19:00:46.2,3.4,
16/01/2023 18:50:46.2,3.4,
16/01/2023 18:40:46.2,3.4,
16/01/2023 18:30:46.2,3.4,
16/01/2023 18:20:46.2,3.4,
16/01/2023 18:10:46.2,3.4,
16/01/2023 18:00:46.2,3.4,
16/01/2023 17:50:46.2,3.4,
16/01/2023 17:40:46.2,3.4,
16/01/2023 17:30:46.2,3.4,
16/01/2023 17:20:46.2,3.4,
16/01/2023 17:10:46.2,3.4,
16/01/2023 17:00:46.2,3.4,
16/01/2023 16:50:46.2,3.4,
16/01/2023 16:40:46.2,3.4,
16/01/2023 16:30:46.2,3.4,
16/01/2023 16:20:46.2,3.4,
16/01/2023 16:10:46.2,3.4,
16/01/2023 16:00:46.2,3.4,
16/01/2023 15:50:46.2,3.4,
16/01/2023 15:40:46.2,3.4,
16/01/2023 15:30:46.2,3.4,
16/01/2023 15:20:46.2,3.4,
16/01/2023 15:10:46.2,3.4,
16/01/2023 15:00:46.2,3.4,
16/01/2023 14:50:46.2,3.4,
16/01/2023 14:40:46.2,3.4,
16/01/2023 14:30:46.2,3.4,
16/01/2023 14:20:46.2,3.4,
16/01/2023 14:10:46.2,3.4,
16/01/2023 14:00:46.2,3.4,
16/01/2023 13:50:46.2,3.4,
16/01/2023 13:40:46.2,3.4,
16/01/2023 13:30:46.2,3.4,
16/01/2023 13:20:46.2,3.4,
16/01/2023 13:10:46.2,3.4,
16/01/2023 13:00:46.2,3.4,
16/01/2023 12:50:46.2,3.4,
16/01/2023 12:40:46.2,3.4,
16/01/2023 12:30:46.2,3.4,
16/01/2023 12:20:46.2,3.4,
16/01/2023 12:10:46.2,3.4,
16/01/2023 12:00:46.2,3.4,
16/01/2023 11:50:46.2,3.4,
16/01/2023 11:40:46.2,3.4,
16/01/2023 11:30:46.2,3.4,
16/01/2023 11:20:46.2,3.4,
16/01/2023 11:10:46.2,3.4,
16/01/2023 11:00:46.2,3.4,
16/01/2023 10:50:46.2,3.4,
16/01/2023 10:40:46.2,3.4,
16/01/2023 10:30:46.2,3.4,
16/01/2023 10:20:46.2,3.4,
16/01/2023 10:10:46.2,3.4,
16/01/2023 10:00:46.2,3.4,
16/01/2023 09:50:46.2,3.4,
16/01/2023 09:40:46.2,3.4,
16/01/2023 09:30:46.2,3.4,
16/01/2023 09:20:46.2,3.4,
16/01/2023 09:10:46.2,3.4,
16/01/2023 09:00:46.2,3.4,
16/01/2023 08:50:46.2,3.4,
16/01/2023 08:40:46.2,3.4,
16/01/2023 08:30:46.2,3.4,
16/01/2023 08:20:46.2,3.4,
16/01/2023 08:10:46.2,3.4,
16/01/2023 08:00:46.2,3.4,
16/01/2023 07:50:46.2,3.4,
16/01/2023 07:40:46.2,3.4,
16/01/2023 07:30:46.2,3.4,
16/01/2023 07:20:46.2,3.4,
16/01/2023 07:10:46.2,3.4,
16/01/2023 07:00:46.2,3.4,
16/01/2023 06:50:46.2,3.4,
16/01/2023 06:40:46.2,3.4,
16/01/2023 06:30:46.2,3.4,
16/01/2023 06:20:46.2,3.4,
16/01/2023 06:10:46.2,3.4,
16/01/2023 06:00:46.2,3.4,
16/01/2023 05:50:46.2,3.4,
16/01/2023 05:40:46.2,3.4,
16/01/2023 05:30:46.2,3.4,
16/01/2023 05:20:46.2,3.4,
16/01/2023 05:10:46.2,3.4,
16/01/2023 05:00:46.2,3.4,
16/01/2023 04:50:46.2,3.4,
16/01/2023 04:40:46.2,3.4,
16/01/2023 04:30:46.2,3.4,
16/01/2023 04:20:46.2,3.4,
16/01/2023 04:10:46.2,3.4,
16/01/2023 04:00:46.2,3.4,
16/01/2023 03:50:46.2,3.4,
16/01/2023 03:40:46.2,3.4,
16/01/2023 03:31:03.8,3.3,
16/01/2023 03:21:03.8,3.3,
16/01/2023 03:11:03.8,3.3,
16/01/2023 03:01:03.8,3.3,
16/01/2023 02:51:03.8,3.3,
16/01/2023 02:41:03.8,3.3,
16/01/2023 02:31:03.8,3.3,
16/01/2023 02:21:03.8,3.3,
16/01/2023 02:11:03.8,3.3,
16/01/2023 02:01:03.8,3.3,
16/01/2023 01:51:03.8,3.3,
16/01/2023 01:41:03.8,3.3,
16/01/2023 01:31:03.8,3.3,
16/01/2023 01:21:03.8,3.3,
16/01/2023 01:11:03.8,3.3,
16/01/2023 01:01:03.8,3.3,
16/01/2023 00:51:03.8,3.3,
16/01/2023 00:41:03.8,3.3,
16/01/2023 00:31:03.8,3.3,
16/01/2023 00:21:03.8,3.3,
16/01/2023 00:11:03.8,3.3,
16/01/2023 00:01:03.8,3.3,
15/01/2023 23:51:03.8,3.3,
15/01/2023 23:41:03.8,3.3,
15/01/2023 23:31:03.8,3.3,
15/01/2023 23:21:03.8,3.3,
15/01/2023 23:11:03.8,3.3,
15/01/2023 23:01:03.8,3.3,
15/01/2023 22:51:03.8,3.3,
15/01/2023 22:41:03.8,3.3,
15/01/2023 22:31:03.8,3.3,
15/01/2023 22:21:03.8,3.3,
15/01/2023 22:11:03.8,3.3,
15/01/2023 22:01:03.8,3.3,
15/01/2023 21:51:03.8,3.3,
15/01/2023 21:41:03.8,3.3,
15/01/2023 21:31:03.8,3.3,
15/01/2023 21:21:03.8,3.3,
15/01/2023 21:11:03.8,3.3,
15/01/2023 21:01:03.8,3.3,
15/01/2023 20:51:03.8,3.3,
15/01/2023 20:41:03.8,3.3,
15/01/2023 20:33:16.7,4.45,
15/01/2023 20:23:16.7,4.45,
15/01/2023 20:13:16.7,4.45,
15/01/2023 20:03:16.7,4.45,
15/01/2023 19:53:16.7,4.45,
15/01/2023 19:43:16.7,4.45,
15/01/2023 19:33:16.7,4.45,
15/01/2023 19:23:16.7,4.45,
15/01/2023 19:13:16.7,4.45,
15/01/2023 19:03:16.7,4.45,
15/01/2023 18:53:16.7,4.45,
15/01/2023 18:43:16.7,4.45,
15/01/2023 18:33:16.7,4.45,
15/01/2023 18:23:16.7,4.45,
15/01/2023 18:13:16.7,4.45,
15/01/2023 18:03:16.7,4.45,
15/01/2023 17:53:16.7,4.45,
15/01/2023 17:43:16.7,4.45,
15/01/2023 17:33:16.7,4.45,
15/01/2023 17:23:16.7,4.45,
15/01/2023 17:13:16.7,4.45,
15/01/2023 17:03:16.7,4.45,
15/01/2023 16:53:16.7,4.45,
15/01/2023 16:43:16.7,4.45,
15/01/2023 16:33:16.7,4.45,
15/01/2023 16:23:16.7,4.45,
15/01/2023 16:13:16.7,4.45,
15/01/2023 16:03:16.7,4.45,
15/01/2023 15:53:16.7,4.45,
15/01/2023 15:43:16.7,4.45,
15/01/2023 15:33:16.7,4.45,
15/01/2023 15:23:16.7,4.45,
15/01/2023 15:13:16.7,4.45,
15/01/2023 15:03:16.7,4.45,
15/01/2023 14:53:16.7,4.45,
15/01/2023 14:43:16.7,4.45,
15/01/2023 14:33:16.7,4.45,
15/01/2023 14:23:16.7,4.45,
15/01/2023 14:13:16.7,4.45,
15/01/2023 14:03:16.7,4.45,
15/01/2023 13:53:16.7,4.45,
15/01/2023 13:43:16.7,4.45,
15/01/2023 13:33:16.7,4.45,
15/01/2023 13:23:16.7,4.45,
15/01/2023 13:13:16.7,4.45,
15/01/2023 13:03:16.7,4.45,
15/01/2023 12:53:16.7,4.45,
15/01/2023 12:43:16.7,4.45,
15/01/2023 12:33:16.7,4.45,
15/01/2023 12:23:16.7,4.45,
15/01/2023 12:13:16.7,4.45,
15/01/2023 12:03:16.7,4.45,
15/01/2023 11:53:16.7,4.45,
15/01/2023 11:43:16.7,4.45,
15/01/2023 11:33:16.7,4.45,
15/01/2023 11:23:16.7,4.45,
15/01/2023 11:13:16.7,4.45,
15/01/2023 11:03:16.7,4.45,
15/01/2023 10:53:16.7,4.45,
15/01/2023 10:43:16.7,4.45,
15/01/2023 10:33:16.7,4.45,
15/01/2023 10:23:16.7,4.45,
15/01/2023 10:13:16.7,4.45,
15/01/2023 10:03:16.7,4.45,
15/01/2023 09:53:16.7,4.45,
15/01/2023 09:43:16.7,4.45,
15/01/2023 09:33:16.7,4.45,
15/01/2023 09:23:16.7,4.45,
15/01/2023 09:13:16.7,4.45,
15/01/2023 09:03:16.7,4.45,
15/01/2023 08:53:16.7,4.45,
15/01/2023 08:43:16.7,4.45,
15/01/2023 08:33:16.7,4.45,
15/01/2023 08:23:16.7,4.45,
15/01/2023 08:13:16.7,4.45,
15/01/2023 08:03:16.7,4.45,
15/01/2023 07:53:16.7,4.45,
15/01/2023 07:43:16.7,4.45,
15/01/2023 07:33:16.7,4.45,
15/01/2023 07:23:16.7,4.45,
15/01/2023 07:13:16.7,4.45,
15/01/2023 07:03:16.7,4.45,
15/01/2023 06:53:16.7,4.45,
15/01/2023 06:43:16.7,4.45,
15/01/2023 06:33:16.7,4.45,
15/01/2023 06:23:16.7,4.45,
15/01/2023 06:13:16.7,4.45,
15/01/2023 06:03:16.7,4.45,
15/01/2023 05:53:16.7,4.45,
15/01/2023 05:43:16.7,4.45,
15/01/2023 05:33:16.7,4.45,
15/01/2023 05:23:16.7,4.45,
15/01/2023 05:13:16.7,4.45,
15/01/2023 05:03:16.7,4.45,
15/01/2023 04:53:16.7,4.45,
15/01/2023 04:43:16.7,4.45,
15/01/2023 04:33:16.7,4.45,
15/01/2023 04:23:16.7,4.45,
15/01/2023 04:13:16.7,4.45,
15/01/2023 04:03:16.7,4.45,
15/01/2023 03:53:16.7,4.45,
15/01/2023 03:43:16.7,4.45,
15/01/2023 03:33:16.7,4.45,
15/01/2023 03:23:16.7,4.45,
15/01/2023 03:13:16.7,4.45,
15/01/2023 03:03:16.7,4.45,
15/01/2023 02:53:16.7,4.45,
15/01/2023 02:43:16.7,4.45,
15/01/2023 02:33:16.7,4.45,
15/01/2023 02:23:16.7,4.45,
15/01/2023 02:13:16.7,4.45,
15/01/2023 02:03:16.7,4.45,
15/01/2023 01:53:16.7,4.45,
15/01/2023 01:43:16.7,4.45,
15/01/2023 01:33:16.7,4.45,
15/01/2023 01:23:16.7,4.45,
15/01/2023 01:13:16.7,4.45,
15/01/2023 01:03:16.7,4.45,
15/01/2023 00:53:16.7,4.45,
15/01/2023 00:43:16.7,4.45,
15/01/2023 00:33:16.7,4.45,
15/01/2023 00:23:16.7,4.45,
15/01/2023 00:14:44.3,4.25,
15/01/2023 00:04:44.3,4.25,
14/01/2023 23:54:44.3,4.25,
14/01/2023 23:44:44.3,4.25,
14/01/2023 23:34:44.3,4.25,
14/01/2023 23:24:44.3,4.25,
14/01/2023 23:14:44.3,4.25,
14/01/2023 23:04:44.3,4.25,
14/01/2023 22:54:44.3,4.25,
14/01/2023 22:44:44.3,4.25,
14/01/2023 22:34:44.3,4.25,
14/01/2023 22:24:44.3,4.25,
14/01/2023 22:14:44.3,4.25,
14/01/2023 22:04:44.3,4.25,
14/01/2023 21:54:44.3,4.25,
14/01/2023 21:44:44.3,4.25,
14/01/2023 21:34:44.3,4.25,
14/01/2023 21:24:44.3,4.25,
14/01/2023 21:14:44.3,4.25,
14/01/2023 21:04:44.3,4.25,
14/01/2023 20:54:44.3,4.25,
14/01/2023 20:44:44.3,4.25,
14/01/2023 20:34:44.3,4.25,
14/01/2023 20:24:44.3,4.25,
14/01/2023 20:14:44.3,4.25,
14/01/2023 20:04:44.3,4.25,
14/01/2023 19:54:44.3,4.25,
14/01/2023 19:44:44.3,4.25,
14/01/2023 19:34:44.3,4.25,
14/01/2023 19:24:44.3,4.25,
14/01/2023 19:14:44.3,4.25,
14/01/2023 19:04:44.3,4.25,
14/01/2023 18:54:44.3,4.25,
14/01/2023 18:44:44.3,4.25,
14/01/2023 18:34:44.3,4.25,
14/01/2023 18:24:44.3,4.25,
14/01/2023 18:14:44.3,4.25,
14/01/2023 18:04:44.3,4.25,
14/01/2023 17:54:44.3,4.25,
14/01/2023 17:44:44.3,4.25,
14/01/2023 17:34:44.3,4.25,
14/01/2023 17:24:44.3,4.25,
14/01/2023 17:14:44.3,4.25,
14/01/2023 17:04:44.3,4.25,
14/01/2023 16:54:44.3,4.25,
14/01/2023 16:44:44.3,4.25,
14/01/2023 16:34:44.3,4.25,
14/01/2023 16:24:44.3,4.25,
14/01/2023 16:14:44.3,4.25,
14/01/2023 16:04:44.3,4.25,
14/01/2023 15:54:44.3,4.25,
14/01/2023 15:44:44.3,4.25,
14/01/2023 15:34:44.3,4.25,
14/01/2023 15:24:44.3,4.25,
14/01/2023 15:14:44.3,4.25,
14/01/2023 15:04:44.3,4.25,
14/01/2023 14:54:44.3,4.25,
14/01/2023 14:44:44.3,4.25,
14/01/2023 14:34:44.3,4.25,
14/01/2023 14:24:44.3,4.25,
14/01/2023 14:14:44.3,4.25,
14/01/2023 14:04:44.3,4.25,
14/01/2023 13:54:44.3,4.25,
14/01/2023 13:44:44.3,4.25,
14/01/2023 13:34:44.3,4.25,
14/01/2023 13:24:44.3,4.25,
14/01/2023 13:14:44.3,4.25,
14/01/2023 13:04:44.3,4.25,
14/01/2023 12:54:44.3,4.25,
14/01/2023 12:44:44.3,4.25,
14/01/2023 12:34:44.3,4.25,
14/01/2023 12:24:44.3,4.25,
14/01/2023 12:14:44.3,4.25,
14/01/2023 12:04:44.3,4.25,
14/01/2023 11:54:44.3,4.25,
14/01/2023 11:44:44.3,4.25,
14/01/2023 11:34:44.3,4.25,
14/01/2023 11:24:44.3,4.25,
14/01/2023 11:14:44.3,4.25,
14/01/2023 11:04:44.3,4.25,
14/01/2023 10:54:44.3,4.25,
14/01/2023 10:44:44.3,4.25,
14/01/2023 10:34:44.3,4.25,
14/01/2023 10:24:44.3,4.25,
14/01/2023 10:14:44.3,4.25,
14/01/2023 10:04:44.3,4.25,
14/01/2023 09:54:44.3,4.25,
14/01/2023 09:44:44.3,4.25,
14/01/2023 09:34:44.3,4.25,
14/01/2023 09:24:44.3,4.25,
14/01/2023 09:14:44.3,4.25,
14/01/2023 09:04:44.3,4.25,
14/01/2023 08:54:44.3,4.25,
14/01/2023 08:44:44.3,4.25,
14/01/2023 08:34:44.3,4.25,
14/01/2023 08:24:44.3,4.25,
14/01/2023 08:14:44.3,4.25,
14/01/2023 08:04:44.3,4.25,
14/01/2023 08:00:09.0,4.45,
14/01/2023 07:50:09.0,4.45,
14/01/2023 07:40:09.0,4.45,
14/01/2023 07:30:09.0,4.45,
