Name,\\pi3\LR09144901L%P2O5
4-Mar-2023 06:37:18.89848,16.24
4-Mar-2023 06:27:18.89848,16.24
4-Mar-2023 06:24:52.9045,16.3
4-Mar-2023 06:14:52.9045,16.3
4-Mar-2023 06:04:52.9045,16.3
4-Mar-2023 05:54:52.9045,16.3
4-Mar-2023 05:44:52.9045,16.3
4-Mar-2023 05:34:52.9045,16.3
4-Mar-2023 05:24:52.9045,16.3
4-Mar-2023 05:14:52.9045,16.3
4-Mar-2023 05:04:52.9045,16.3
4-Mar-2023 04:54:52.9045,16.3
4-Mar-2023 04:44:52.9045,16.3
4-Mar-2023 04:34:52.9045,16.3
4-Mar-2023 04:24:52.9045,16.3
4-Mar-2023 04:14:52.9045,16.3
4-Mar-2023 04:04:52.9045,16.3
4-Mar-2023 03:54:52.9045,16.3
4-Mar-2023 03:44:52.9045,16.3
4-Mar-2023 03:34:52.9045,16.3
4-Mar-2023 03:24:52.9045,16.3
4-Mar-2023 03:14:52.9045,16.3
4-Mar-2023 03:04:52.9045,16.3
4-Mar-2023 02:54:52.9045,16.3
4-Mar-2023 02:44:52.9045,16.3
4-Mar-2023 02:34:52.9045,16.3
4-Mar-2023 02:24:52.9045,16.3
4-Mar-2023 02:14:52.9045,16.3
4-Mar-2023 02:04:52.9045,16.3
4-Mar-2023 01:54:52.9045,16.3
4-Mar-2023 01:44:52.9045,16.3
4-Mar-2023 01:34:52.9045,16.3
4-Mar-2023 01:24:52.9045,16.3
4-Mar-2023 01:14:52.9045,16.3
4-Mar-2023 01:04:52.9045,16.3
4-Mar-2023 00:54:52.9045,16.3
4-Mar-2023 00:44:52.9045,16.3
4-Mar-2023 00:34:52.9045,16.3
4-Mar-2023 00:24:52.9045,16.3
4-Mar-2023 00:14:52.9045,16.3
4-Mar-2023 00:04:52.9045,16.3
3-Mar-2023 23:54:52.9045,16.3
3-Mar-2023 23:44:52.9045,16.3
3-Mar-2023 23:34:52.9045,16.3
3-Mar-2023 23:25:48.44278,16.21
3-Mar-2023 23:15:48.44278,16.21
3-Mar-2023 23:05:48.44278,16.21
3-Mar-2023 22:55:48.44278,16.21
3-Mar-2023 22:45:48.44278,16.21
3-Mar-2023 22:35:48.44278,16.21
3-Mar-2023 22:25:48.44278,16.21
3-Mar-2023 22:15:48.44278,16.21
3-Mar-2023 22:05:48.44278,16.21
3-Mar-2023 21:55:48.44278,16.21
3-Mar-2023 21:45:48.44278,16.21
3-Mar-2023 21:42:06.76834,16.1
3-Mar-2023 21:32:06.76834,16.1
3-Mar-2023 21:22:06.76834,16.1
3-Mar-2023 21:12:06.76834,16.1
3-Mar-2023 21:02:06.76834,16.1
3-Mar-2023 20:52:06.76834,16.1
3-Mar-2023 20:42:06.76834,16.1
3-Mar-2023 20:32:06.76834,16.1
3-Mar-2023 20:22:06.76834,16.1
3-Mar-2023 20:12:06.76834,16.1
3-Mar-2023 20:02:06.76834,16.1
3-Mar-2023 19:52:06.76834,16.1
3-Mar-2023 19:42:06.76834,16.1
3-Mar-2023 19:39:51.94238,16.2
3-Mar-2023 19:29:51.94238,16.2
3-Mar-2023 19:19:51.94238,16.2
3-Mar-2023 19:09:51.94238,16.2
3-Mar-2023 18:59:51.94238,16.2
3-Mar-2023 18:49:51.94238,16.2
3-Mar-2023 18:39:51.94238,16.2
3-Mar-2023 18:29:51.94238,16.2
3-Mar-2023 18:19:51.94238,16.2
3-Mar-2023 18:09:51.94238,16.2
3-Mar-2023 17:59:51.94238,16.2
3-Mar-2023 17:49:51.94238,16.2
3-Mar-2023 17:40:48.49355,16.14
3-Mar-2023 17:30:48.49355,16.14
3-Mar-2023 17:20:48.49355,16.14
3-Mar-2023 17:10:48.49355,16.14
3-Mar-2023 17:00:48.49355,16.14
3-Mar-2023 16:50:48.49355,16.14
3-Mar-2023 16:40:48.49355,16.14
3-Mar-2023 16:34:47.86929,16.35
3-Mar-2023 16:24:47.86929,16.35
3-Mar-2023 16:14:47.86929,16.35
3-Mar-2023 16:04:47.86929,16.35
3-Mar-2023 15:54:47.86929,16.35
3-Mar-2023 15:44:47.86929,16.35
3-Mar-2023 15:34:47.86929,16.35
3-Mar-2023 15:24:47.86929,16.35
3-Mar-2023 15:14:47.86929,16.35
3-Mar-2023 15:04:47.86929,16.35
3-Mar-2023 14:54:47.86929,16.35
3-Mar-2023 14:44:47.86929,16.35
3-Mar-2023 14:34:47.86929,16.35
3-Mar-2023 14:24:47.86929,16.35
3-Mar-2023 14:14:47.86929,16.35
3-Mar-2023 14:04:47.86929,16.35
3-Mar-2023 13:57:27.64973,16.22
3-Mar-2023 13:47:27.64973,16.22
3-Mar-2023 13:37:27.64973,16.22
3-Mar-2023 13:27:27.64973,16.22
3-Mar-2023 13:17:27.64973,16.22
3-Mar-2023 13:07:27.64973,16.22
3-Mar-2023 12:57:27.64973,16.22
3-Mar-2023 12:47:27.64973,16.22
3-Mar-2023 12:37:27.64973,16.22
3-Mar-2023 12:27:27.64973,16.22
3-Mar-2023 12:17:27.64973,16.22
3-Mar-2023 12:07:27.64973,16.22
3-Mar-2023 11:57:27.64973,16.22
3-Mar-2023 11:47:27.64973,16.22
3-Mar-2023 11:38:36.16042,16.19
3-Mar-2023 11:28:36.16042,16.19
3-Mar-2023 11:18:36.16042,16.19
3-Mar-2023 11:08:36.16042,16.19
3-Mar-2023 10:58:36.16042,16.19
3-Mar-2023 10:48:36.16042,16.19
3-Mar-2023 10:38:36.16042,16.19
3-Mar-2023 10:28:36.16042,16.19
3-Mar-2023 10:22:21.59596,16.55
3-Mar-2023 10:12:21.59596,16.55
3-Mar-2023 10:02:21.59596,16.55
3-Mar-2023 09:52:21.59596,16.55
3-Mar-2023 09:42:21.59596,16.55
3-Mar-2023 09:32:21.59596,16.55
3-Mar-2023 09:22:21.59596,16.55
3-Mar-2023 09:12:21.59596,16.55
3-Mar-2023 09:02:21.59596,16.55
3-Mar-2023 08:52:21.59596,16.55
3-Mar-2023 08:42:21.59596,16.55
3-Mar-2023 08:32:21.59596,16.55
3-Mar-2023 08:22:21.59596,16.55
3-Mar-2023 08:14:43.19362,16.18
3-Mar-2023 08:04:43.19362,16.18
3-Mar-2023 07:54:43.19362,16.18
3-Mar-2023 07:44:43.19362,16.18
3-Mar-2023 07:34:43.19362,16.18
3-Mar-2023 07:24:43.19362,16.18
3-Mar-2023 07:14:43.19362,16.18
3-Mar-2023 07:04:43.19362,16.18
3-Mar-2023 06:54:43.19362,16.18
3-Mar-2023 06:44:43.19362,16.18
3-Mar-2023 06:34:43.19362,16.18
3-Mar-2023 06:32:25.22527,15.9
3-Mar-2023 06:22:25.22527,15.9
3-Mar-2023 06:12:25.22527,15.9
3-Mar-2023 06:02:25.22527,15.9
3-Mar-2023 05:52:25.22527,15.9
3-Mar-2023 05:42:25.22527,15.9
3-Mar-2023 05:32:25.22527,15.9
3-Mar-2023 05:22:25.22527,15.9
3-Mar-2023 05:12:25.22527,15.9
3-Mar-2023 05:02:25.22527,15.9
3-Mar-2023 04:52:25.22527,15.9
3-Mar-2023 04:42:25.22527,15.9
3-Mar-2023 04:32:25.22527,15.9
3-Mar-2023 04:23:45.21477,15.87
3-Mar-2023 04:13:45.21477,15.87
3-Mar-2023 04:03:45.21477,15.87
3-Mar-2023 03:53:45.21477,15.87
3-Mar-2023 03:43:45.21477,15.87
3-Mar-2023 03:33:45.21477,15.87
3-Mar-2023 03:23:45.21477,15.87
3-Mar-2023 03:13:45.21477,15.87
3-Mar-2023 03:03:45.21477,15.87
3-Mar-2023 02:53:45.21477,15.87
3-Mar-2023 02:43:45.21477,15.87
3-Mar-2023 02:33:45.21477,15.87
3-Mar-2023 02:23:45.21477,15.87
3-Mar-2023 02:19:45.26791,16.14
3-Mar-2023 02:09:45.26791,16.14
3-Mar-2023 01:59:45.26791,16.14
3-Mar-2023 01:49:45.26791,16.14
3-Mar-2023 01:39:45.26791,16.14
3-Mar-2023 01:29:45.26791,16.14
3-Mar-2023 01:19:45.26791,16.14
3-Mar-2023 01:09:45.26791,16.14
3-Mar-2023 00:59:45.26791,16.14
3-Mar-2023 00:49:45.26791,16.14
3-Mar-2023 00:39:45.26791,16.14
3-Mar-2023 00:29:45.26791,16.14
3-Mar-2023 00:19:45.26791,16.14
3-Mar-2023 00:15:45.87776,16.04
3-Mar-2023 00:05:45.87776,16.04
2-Mar-2023 23:55:45.87776,16.04
2-Mar-2023 23:45:45.87776,16.04
2-Mar-2023 23:35:45.87776,16.04
2-Mar-2023 23:25:45.87776,16.04
2-Mar-2023 23:15:45.87776,16.04
2-Mar-2023 23:05:45.87776,16.04
2-Mar-2023 22:55:45.87776,16.04
2-Mar-2023 22:45:45.87776,16.04
2-Mar-2023 22:37:45.28296,16.15
2-Mar-2023 22:27:45.28296,16.15
2-Mar-2023 22:17:45.28296,16.15
2-Mar-2023 22:07:45.28296,16.15
2-Mar-2023 21:57:45.28296,16.15
2-Mar-2023 21:47:45.28296,16.15
2-Mar-2023 21:37:45.28296,16.15
2-Mar-2023 21:27:45.28296,16.15
2-Mar-2023 21:17:45.28296,16.15
2-Mar-2023 21:07:45.28296,16.15
2-Mar-2023 20:57:45.28296,16.15
2-Mar-2023 20:52:51.58945,15.8
2-Mar-2023 20:42:51.58945,15.8
2-Mar-2023 20:32:51.58945,15.8
2-Mar-2023 20:22:51.58945,15.8
2-Mar-2023 20:12:51.58945,15.8
2-Mar-2023 20:02:51.58945,15.8
2-Mar-2023 19:52:51.58945,15.8
2-Mar-2023 19:42:51.58945,15.8
2-Mar-2023 19:32:51.58945,15.8
2-Mar-2023 19:22:51.58945,15.8
2-Mar-2023 19:12:51.58945,15.8
2-Mar-2023 19:02:51.58945,15.8
2-Mar-2023 18:52:51.58945,15.8
2-Mar-2023 18:42:51.58945,15.8
2-Mar-2023 18:32:51.58945,15.8
2-Mar-2023 18:22:51.58945,15.8
2-Mar-2023 18:12:51.58945,15.8
2-Mar-2023 18:02:51.58945,15.8
2-Mar-2023 17:52:51.58945,15.8
2-Mar-2023 17:44:54.45953,16
2-Mar-2023 17:34:54.45953,16
2-Mar-2023 17:24:54.45953,16
2-Mar-2023 17:14:54.45953,16
2-Mar-2023 17:04:54.45953,16
2-Mar-2023 16:54:54.45953,16
2-Mar-2023 16:44:54.45953,16
2-Mar-2023 16:34:54.45953,16
2-Mar-2023 16:31:39.48334,15.5
2-Mar-2023 16:21:39.48334,15.5
2-Mar-2023 16:11:39.48334,15.5
2-Mar-2023 16:01:39.48334,15.5
2-Mar-2023 15:51:39.48334,15.5
2-Mar-2023 15:41:39.48334,15.5
2-Mar-2023 15:31:39.48334,15.5
2-Mar-2023 15:21:39.48334,15.5
2-Mar-2023 15:11:39.48334,15.5
2-Mar-2023 15:01:39.48334,15.5
2-Mar-2023 14:51:39.48334,15.5
2-Mar-2023 14:41:39.48334,15.5
2-Mar-2023 14:31:39.48334,15.5
2-Mar-2023 14:21:39.48334,15.5
2-Mar-2023 14:11:39.48334,15.5
2-Mar-2023 14:01:39.48334,15.5
2-Mar-2023 13:51:39.48334,15.5
2-Mar-2023 13:41:39.48334,15.5
2-Mar-2023 13:31:39.48334,15.5
2-Mar-2023 13:21:39.48334,15.5
2-Mar-2023 13:11:39.48334,15.5
2-Mar-2023 13:01:39.48334,15.5
2-Mar-2023 12:51:39.48334,15.5
2-Mar-2023 12:41:39.48334,15.5
2-Mar-2023 12:31:39.48334,15.5
2-Mar-2023 12:21:39.48334,15.5
2-Mar-2023 12:11:39.48334,15.5
2-Mar-2023 12:01:39.48334,15.5
2-Mar-2023 11:58:40.95038,17.6
2-Mar-2023 11:48:40.95038,17.6
2-Mar-2023 11:38:40.95038,17.6
2-Mar-2023 11:28:40.95038,17.6
2-Mar-2023 11:18:40.95038,17.6
2-Mar-2023 11:08:40.95038,17.6
2-Mar-2023 10:58:40.95038,17.6
2-Mar-2023 10:48:40.95038,17.6
2-Mar-2023 10:38:40.95038,17.6
2-Mar-2023 10:28:40.95038,17.6
2-Mar-2023 10:18:40.95038,17.6
2-Mar-2023 10:08:40.95038,17.6
2-Mar-2023 09:58:40.95038,17.6
2-Mar-2023 09:48:40.95038,17.6
2-Mar-2023 09:38:40.95038,17.6
2-Mar-2023 09:28:40.95038,17.6
2-Mar-2023 09:18:40.95038,17.6
2-Mar-2023 09:08:40.95038,17.6
2-Mar-2023 08:58:40.95038,17.6
2-Mar-2023 08:48:40.95038,17.6
2-Mar-2023 08:38:40.95038,17.6
2-Mar-2023 08:28:40.95038,17.6
2-Mar-2023 08:18:40.95038,17.6
2-Mar-2023 08:08:40.95038,17.6
2-Mar-2023 07:58:40.95038,17.6
2-Mar-2023 07:48:40.95038,17.6
2-Mar-2023 07:38:40.95038,17.6
2-Mar-2023 07:28:40.95038,17.6
2-Mar-2023 07:18:40.95038,17.6
2-Mar-2023 07:08:40.95038,17.6
2-Mar-2023 06:58:40.95038,17.6
2-Mar-2023 06:48:40.95038,17.6
2-Mar-2023 06:38:40.95038,17.6
2-Mar-2023 06:28:40.95038,17.6
2-Mar-2023 06:18:40.95038,17.6
2-Mar-2023 06:16:10.39873,16.85
2-Mar-2023 06:06:10.39873,16.85
2-Mar-2023 05:56:10.39873,16.85
2-Mar-2023 05:46:10.39873,16.85
2-Mar-2023 05:36:10.39873,16.85
2-Mar-2023 05:26:10.39873,16.85
2-Mar-2023 05:16:10.39873,16.85
2-Mar-2023 05:06:10.39873,16.85
2-Mar-2023 04:56:10.39873,16.85
2-Mar-2023 04:46:10.39873,16.85
2-Mar-2023 04:36:10.39873,16.85
2-Mar-2023 04:26:10.39873,16.85
2-Mar-2023 04:16:10.39873,16.85
2-Mar-2023 04:06:10.39873,16.85
2-Mar-2023 03:56:10.39873,16.85
2-Mar-2023 03:46:10.39873,16.85
2-Mar-2023 03:36:10.39873,16.85
2-Mar-2023 03:26:10.39873,16.85
2-Mar-2023 03:16:10.39873,16.85
2-Mar-2023 03:06:10.39873,16.85
2-Mar-2023 02:59:48.17233,15.7
2-Mar-2023 02:49:48.17233,15.7
2-Mar-2023 02:39:48.17233,15.7
2-Mar-2023 02:29:48.17233,15.7
2-Mar-2023 02:19:48.17233,15.7
2-Mar-2023 02:09:48.17233,15.7
2-Mar-2023 01:59:48.17233,15.7
2-Mar-2023 01:49:48.17233,15.7
2-Mar-2023 01:39:48.17233,15.7
2-Mar-2023 01:29:48.17233,15.7
2-Mar-2023 01:19:48.17233,15.7
2-Mar-2023 01:09:48.17233,15.7
2-Mar-2023 00:59:48.17233,15.7
2-Mar-2023 00:49:48.17233,15.7
2-Mar-2023 00:39:48.17233,15.7
2-Mar-2023 00:29:48.17233,15.7
2-Mar-2023 00:19:48.17233,15.7
2-Mar-2023 00:09:48.17233,15.7
1-Mar-2023 23:59:48.17233,15.7
1-Mar-2023 23:49:48.17233,15.7
1-Mar-2023 23:39:48.17233,15.7
1-Mar-2023 23:29:48.17233,15.7
1-Mar-2023 23:19:48.17233,15.7
1-Mar-2023 23:09:48.17233,15.7
1-Mar-2023 22:59:48.17233,15.7
1-Mar-2023 22:49:48.17233,15.7
1-Mar-2023 22:39:48.17233,15.7
1-Mar-2023 22:29:48.17233,15.7
1-Mar-2023 22:19:48.17233,15.7
1-Mar-2023 22:09:48.17233,15.7
1-Mar-2023 21:59:48.17233,15.7
1-Mar-2023 21:49:48.17233,15.7
1-Mar-2023 21:39:48.17233,15.7
1-Mar-2023 21:29:48.17233,15.7
1-Mar-2023 21:19:48.17233,15.7
1-Mar-2023 21:09:48.17233,15.7
1-Mar-2023 20:59:48.17233,15.7
1-Mar-2023 20:49:48.17233,15.7
1-Mar-2023 20:39:48.17233,15.7
1-Mar-2023 20:29:48.17233,15.7
1-Mar-2023 20:19:48.17233,15.7
1-Mar-2023 20:09:48.17233,15.7
1-Mar-2023 20:02:58.36021,15.76
1-Mar-2023 19:52:58.36021,15.76
1-Mar-2023 19:42:58.36021,15.76
1-Mar-2023 19:32:58.36021,15.76
1-Mar-2023 19:22:58.36021,15.76
1-Mar-2023 19:12:58.36021,15.76
1-Mar-2023 19:02:58.36021,15.76
1-Mar-2023 18:52:58.36021,15.76
1-Mar-2023 18:42:58.36021,15.76
1-Mar-2023 18:32:58.36021,15.76
1-Mar-2023 18:22:58.36021,15.76
1-Mar-2023 18:12:58.36021,15.76
1-Mar-2023 18:02:58.36021,15.76
1-Mar-2023 17:52:58.36021,15.76
1-Mar-2023 17:42:58.36021,15.76
1-Mar-2023 17:32:58.36021,15.76
1-Mar-2023 17:22:58.36021,15.76
1-Mar-2023 17:12:58.36021,15.76
1-Mar-2023 17:02:58.36021,15.76
1-Mar-2023 16:52:58.36021,15.76
1-Mar-2023 16:42:58.36021,15.76
1-Mar-2023 16:32:58.36021,15.76
1-Mar-2023 16:22:58.36021,15.76
1-Mar-2023 16:12:58.36021,15.76
1-Mar-2023 16:02:58.36021,15.76
1-Mar-2023 15:52:58.36021,15.76
1-Mar-2023 15:42:58.36021,15.76
1-Mar-2023 15:32:58.36021,15.76
1-Mar-2023 15:22:58.36021,15.76
1-Mar-2023 15:12:58.36021,15.76
1-Mar-2023 15:02:58.36021,15.76
1-Mar-2023 14:52:58.36021,15.76
1-Mar-2023 14:42:58.36021,15.76
1-Mar-2023 14:32:58.36021,15.76
1-Mar-2023 14:22:58.36021,15.76
1-Mar-2023 14:12:58.36021,15.76
1-Mar-2023 14:02:58.36021,15.76
1-Mar-2023 13:52:58.36021,15.76
1-Mar-2023 13:42:58.36021,15.76
1-Mar-2023 13:32:58.36021,15.76
1-Mar-2023 13:22:58.36021,15.76
1-Mar-2023 13:12:58.36021,15.76
1-Mar-2023 13:02:58.36021,15.76
1-Mar-2023 12:52:58.36021,15.76
1-Mar-2023 12:42:58.36021,15.76
1-Mar-2023 12:32:58.36021,15.76
1-Mar-2023 12:22:58.36021,15.76
1-Mar-2023 12:19:11.28377,15.73
1-Mar-2023 12:09:11.28377,15.73
1-Mar-2023 11:59:11.28377,15.73
1-Mar-2023 11:49:11.28377,15.73
1-Mar-2023 11:39:11.28377,15.73
1-Mar-2023 11:29:11.28377,15.73
1-Mar-2023 11:19:11.28377,15.73
1-Mar-2023 11:09:11.28377,15.73
1-Mar-2023 10:59:11.28377,15.73
1-Mar-2023 10:49:11.28377,15.73
1-Mar-2023 10:39:11.28377,15.73
1-Mar-2023 10:29:11.28377,15.73
1-Mar-2023 10:19:11.28377,15.73
1-Mar-2023 10:09:11.28377,15.73
1-Mar-2023 09:59:11.28377,15.73
1-Mar-2023 09:50:45.21744,15.7
1-Mar-2023 09:40:45.21744,15.7
1-Mar-2023 09:30:45.21744,15.7
1-Mar-2023 09:20:45.21744,15.7
1-Mar-2023 09:10:45.21744,15.7
1-Mar-2023 09:00:45.21744,15.7
1-Mar-2023 08:55:42.58891,15.55
1-Mar-2023 08:45:42.58891,15.55
1-Mar-2023 08:35:42.58891,15.55
1-Mar-2023 08:25:42.58891,15.55
1-Mar-2023 08:15:42.58891,15.55
1-Mar-2023 08:05:42.58891,15.55
1-Mar-2023 07:55:42.58891,15.55
1-Mar-2023 07:45:42.58891,15.55
1-Mar-2023 07:35:42.58891,15.55
1-Mar-2023 07:25:42.58891,15.55
1-Mar-2023 07:15:42.58891,15.55
1-Mar-2023 07:05:42.58891,15.55
1-Mar-2023 06:55:42.58891,15.55
1-Mar-2023 06:45:42.58891,15.55
1-Mar-2023 06:35:42.58891,15.55
1-Mar-2023 06:25:42.58891,15.55
1-Mar-2023 06:21:42.76855,15.4
1-Mar-2023 06:11:42.76855,15.4
1-Mar-2023 06:01:42.76855,15.4
1-Mar-2023 05:51:42.76855,15.4
1-Mar-2023 05:41:42.76855,15.4
1-Mar-2023 05:31:42.76855,15.4
1-Mar-2023 05:21:42.76855,15.4
1-Mar-2023 05:11:42.76855,15.4
1-Mar-2023 05:01:42.76855,15.4
1-Mar-2023 04:51:42.76855,15.4
1-Mar-2023 04:41:42.76855,15.4
1-Mar-2023 04:31:42.76855,15.4
1-Mar-2023 04:21:42.76855,15.4
1-Mar-2023 04:11:42.76855,15.4
1-Mar-2023 04:01:42.76855,15.4
1-Mar-2023 03:51:42.76855,15.4
1-Mar-2023 03:49:33.06555,15.45
1-Mar-2023 03:39:33.06555,15.45
1-Mar-2023 03:29:33.06555,15.45
1-Mar-2023 03:19:33.06555,15.45
1-Mar-2023 03:09:33.06555,15.45
1-Mar-2023 02:59:33.06555,15.45
1-Mar-2023 02:49:33.06555,15.45
1-Mar-2023 02:39:33.06555,15.45
1-Mar-2023 02:29:33.06555,15.45
1-Mar-2023 02:19:33.06555,15.45
1-Mar-2023 02:09:33.06555,15.45
1-Mar-2023 01:59:33.06555,15.45
1-Mar-2023 01:49:33.06555,15.45
1-Mar-2023 01:39:33.06555,15.45
1-Mar-2023 01:34:11.56972,15.25
1-Mar-2023 01:24:11.56972,15.25
1-Mar-2023 01:14:11.56972,15.25
1-Mar-2023 01:04:11.56972,15.25
1-Mar-2023 00:54:11.56972,15.25
1-Mar-2023 00:44:11.56972,15.25
1-Mar-2023 00:34:11.56972,15.25
1-Mar-2023 00:24:11.56972,15.25
1-Mar-2023 00:14:11.56972,15.25
1-Mar-2023 00:04:11.56972,15.25
28-Feb-2023 23:54:11.56972,15.25
28-Feb-2023 23:44:11.56972,15.25
28-Feb-2023 23:34:11.56972,15.25
28-Feb-2023 23:24:11.56972,15.25
28-Feb-2023 23:14:11.56972,15.25
28-Feb-2023 23:04:11.56972,15.25
28-Feb-2023 22:54:11.56972,15.25
28-Feb-2023 22:44:11.56972,15.25
28-Feb-2023 22:34:11.56972,15.25
28-Feb-2023 22:24:11.56972,15.25
28-Feb-2023 22:14:11.56972,15.25
28-Feb-2023 22:08:27.29872,15.38
28-Feb-2023 21:58:27.29872,15.38
28-Feb-2023 21:48:27.29872,15.38
28-Feb-2023 21:38:27.29872,15.38
28-Feb-2023 21:28:27.29872,15.38
28-Feb-2023 21:18:27.29872,15.38
28-Feb-2023 21:08:27.29872,15.38
28-Feb-2023 20:58:27.29872,15.38
28-Feb-2023 20:48:27.29872,15.38
28-Feb-2023 20:38:27.29872,15.38
28-Feb-2023 20:28:27.29872,15.38
28-Feb-2023 20:18:27.29872,15.38
28-Feb-2023 20:08:27.29872,15.38
28-Feb-2023 19:58:27.29872,15.38
28-Feb-2023 19:48:27.29872,15.38
28-Feb-2023 19:38:27.29872,15.38
28-Feb-2023 19:28:27.29872,15.38
28-Feb-2023 19:18:27.29872,15.38
28-Feb-2023 19:08:27.29872,15.38
28-Feb-2023 18:58:27.29872,15.38
28-Feb-2023 18:48:27.29872,15.38
28-Feb-2023 18:38:27.29872,15.38
28-Feb-2023 18:28:27.29872,15.38
28-Feb-2023 18:18:27.29872,15.38
28-Feb-2023 18:08:27.29872,15.38
28-Feb-2023 17:58:27.29872,15.38
28-Feb-2023 17:48:27.29872,15.38
28-Feb-2023 17:38:27.29872,15.38
28-Feb-2023 17:28:27.29872,15.38
28-Feb-2023 17:18:27.29872,15.38
28-Feb-2023 17:08:27.29872,15.38
28-Feb-2023 16:58:27.29872,15.38
28-Feb-2023 16:48:27.29872,15.38
28-Feb-2023 16:38:27.29872,15.38
28-Feb-2023 16:28:27.29872,15.38
28-Feb-2023 16:18:27.29872,15.38
28-Feb-2023 16:08:27.29872,15.38
28-Feb-2023 15:58:27.29872,15.38
28-Feb-2023 15:48:27.29872,15.38
28-Feb-2023 15:38:27.29872,15.38
28-Feb-2023 15:28:27.29872,15.38
28-Feb-2023 15:18:27.29872,15.38
28-Feb-2023 15:08:27.29872,15.38
28-Feb-2023 14:58:27.29872,15.38
28-Feb-2023 14:48:27.29872,15.38
28-Feb-2023 14:38:27.29872,15.38
28-Feb-2023 14:28:27.29872,15.38
28-Feb-2023 14:18:27.29872,15.38
28-Feb-2023 14:18:11.15622,15.45
28-Feb-2023 14:08:11.15622,15.45
28-Feb-2023 13:58:11.15622,15.45
28-Feb-2023 13:48:11.15622,15.45
28-Feb-2023 13:38:11.15622,15.45
28-Feb-2023 13:28:11.15622,15.45
28-Feb-2023 13:18:11.15622,15.45
28-Feb-2023 13:08:11.15622,15.45
28-Feb-2023 12:58:11.15622,15.45
28-Feb-2023 12:48:11.15622,15.45
28-Feb-2023 12:38:11.15622,15.45
28-Feb-2023 12:28:11.15622,15.45
28-Feb-2023 12:18:11.15622,15.45
28-Feb-2023 12:08:11.15622,15.45
28-Feb-2023 11:58:11.15622,15.45
28-Feb-2023 11:48:11.15622,15.45
28-Feb-2023 11:38:11.15622,15.45
28-Feb-2023 11:28:11.15622,15.45
28-Feb-2023 11:18:11.15622,15.45
28-Feb-2023 11:08:11.15622,15.45
28-Feb-2023 10:58:11.15622,15.45
28-Feb-2023 10:48:11.15622,15.45
28-Feb-2023 10:38:11.15622,15.45
28-Feb-2023 10:28:11.15622,15.45
28-Feb-2023 10:18:11.15622,15.45
28-Feb-2023 10:08:11.15622,15.45
28-Feb-2023 09:58:11.15622,15.45
28-Feb-2023 09:48:11.15622,15.45
28-Feb-2023 09:38:11.15622,15.45
28-Feb-2023 09:28:11.15622,15.45
28-Feb-2023 09:18:11.15622,15.45
28-Feb-2023 09:11:49.71507,14.8
28-Feb-2023 09:01:49.71507,14.8
28-Feb-2023 08:51:49.71507,14.8
28-Feb-2023 08:41:49.71507,14.8
28-Feb-2023 08:31:49.71507,14.8
28-Feb-2023 08:21:49.71507,14.8
28-Feb-2023 08:11:49.71507,14.8
28-Feb-2023 08:01:49.71507,14.8
28-Feb-2023 07:51:49.71507,14.8
28-Feb-2023 07:41:49.71507,14.8
28-Feb-2023 07:31:49.71507,14.8
28-Feb-2023 07:21:49.71507,14.8
28-Feb-2023 07:11:49.71507,14.8
28-Feb-2023 07:01:49.71507,14.8
28-Feb-2023 06:51:49.71507,14.8
28-Feb-2023 06:41:49.71507,14.8
28-Feb-2023 06:31:49.71507,14.8
28-Feb-2023 06:21:49.71507,14.8
28-Feb-2023 06:11:49.71507,14.8
28-Feb-2023 06:10:50.48347,15.1
28-Feb-2023 06:00:50.48347,15.1
28-Feb-2023 05:50:50.48347,15.1
28-Feb-2023 05:40:50.48347,15.1
28-Feb-2023 05:30:50.48347,15.1
28-Feb-2023 05:20:50.48347,15.1
28-Feb-2023 05:10:50.48347,15.1
28-Feb-2023 05:00:50.48347,15.1
28-Feb-2023 04:50:50.48347,15.1
28-Feb-2023 04:40:50.48347,15.1
28-Feb-2023 04:30:50.48347,15.1
28-Feb-2023 04:20:50.48347,15.1
28-Feb-2023 04:10:50.48347,15.1
28-Feb-2023 04:00:50.48347,15.1
28-Feb-2023 03:58:38.21875,15.2
28-Feb-2023 03:48:38.21875,15.2
28-Feb-2023 03:38:38.21875,15.2
28-Feb-2023 03:28:38.21875,15.2
28-Feb-2023 03:18:38.21875,15.2
28-Feb-2023 03:08:38.21875,15.2
28-Feb-2023 02:58:38.21875,15.2
28-Feb-2023 02:48:38.21875,15.2
28-Feb-2023 02:38:38.21875,15.2
28-Feb-2023 02:28:38.21875,15.2
28-Feb-2023 02:18:38.21875,15.2
28-Feb-2023 02:08:38.21875,15.2
28-Feb-2023 02:02:28.77209,15.4
28-Feb-2023 01:52:28.77209,15.4
28-Feb-2023 01:42:28.77209,15.4
28-Feb-2023 01:32:28.77209,15.4
28-Feb-2023 01:22:28.77209,15.4
28-Feb-2023 01:12:28.77209,15.4
28-Feb-2023 01:02:28.77209,15.4
28-Feb-2023 00:52:28.77209,15.4
28-Feb-2023 00:42:28.77209,15.4
28-Feb-2023 00:32:28.77209,15.4
28-Feb-2023 00:22:28.77209,15.4
28-Feb-2023 00:12:28.77209,15.4
28-Feb-2023 00:02:28.77209,15.4
27-Feb-2023 23:52:28.77209,15.4
27-Feb-2023 23:47:44.02856,15.5
27-Feb-2023 23:37:44.02856,15.5
