Name,\\pi3\LR09144901L%P2O5,
Data Type,Float 32,
Number of Values,15682,
Time,Value,Value Attributes
02/01/2023 22:35:44.7,15.9,
02/01/2023 22:25:44.7,15.9,
02/01/2023 22:15:44.7,15.9,
02/01/2023 22:05:44.7,15.9,
02/01/2023 21:55:44.7,15.9,
02/01/2023 21:49:20.6,15.7,
02/01/2023 21:39:20.6,15.7,
02/01/2023 21:29:20.6,15.7,
02/01/2023 21:19:20.6,15.7,
02/01/2023 21:09:20.6,15.7,
02/01/2023 20:59:20.6,15.7,
02/01/2023 20:49:20.6,15.7,
02/01/2023 20:39:20.6,15.7,
02/01/2023 20:29:20.6,15.7,
02/01/2023 20:19:20.6,15.7,
02/01/2023 20:09:20.6,15.7,
02/01/2023 19:59:20.6,15.7,
02/01/2023 19:49:20.6,15.7,
02/01/2023 19:39:20.6,15.7,
02/01/2023 19:39:16.3,15.2,
02/01/2023 19:29:16.3,15.2,
02/01/2023 19:19:16.3,15.2,
02/01/2023 19:09:16.3,15.2,
02/01/2023 18:59:16.3,15.2,
02/01/2023 18:49:16.3,15.2,
02/01/2023 18:39:16.3,15.2,
02/01/2023 18:29:16.3,15.2,
02/01/2023 18:19:16.3,15.2,
02/01/2023 18:09:16.3,15.2,
02/01/2023 17:59:16.3,15.2,
02/01/2023 17:58:04.5,15.1,
02/01/2023 17:48:04.5,15.1,
02/01/2023 17:38:04.5,15.1,
02/01/2023 17:28:04.5,15.1,
02/01/2023 17:18:04.5,15.1,
02/01/2023 17:08:04.5,15.1,
02/01/2023 16:58:04.5,15.1,
02/01/2023 16:48:04.5,15.1,
02/01/2023 16:38:04.5,15.1,
02/01/2023 16:28:04.5,15.1,
02/01/2023 16:20:29.5,15.3,
02/01/2023 16:10:29.5,15.3,
02/01/2023 16:00:29.5,15.3,
02/01/2023 15:50:29.5,15.3,
02/01/2023 15:40:29.5,15.3,
02/01/2023 15:30:29.5,15.3,
02/01/2023 15:20:29.5,15.3,
02/01/2023 15:10:29.5,15.3,
02/01/2023 15:00:29.5,15.3,
02/01/2023 14:50:29.5,15.3,
02/01/2023 14:40:29.5,15.3,
02/01/2023 14:30:29.5,15.3,
02/01/2023 14:26:05.3,14.7,
02/01/2023 14:16:05.3,14.7,
02/01/2023 14:06:05.3,14.7,
02/01/2023 13:56:05.3,14.7,
02/01/2023 13:46:05.3,14.7,
02/01/2023 13:36:05.3,14.7,
02/01/2023 13:26:05.3,14.7,
02/01/2023 13:16:05.3,14.7,
02/01/2023 13:06:05.3,14.7,
02/01/2023 12:56:05.3,14.7,
02/01/2023 12:46:05.3,14.7,
02/01/2023 12:36:05.3,14.7,
02/01/2023 12:26:05.3,14.7,
02/01/2023 12:16:05.3,14.7,
02/01/2023 12:08:46.3,15.15,
02/01/2023 11:58:46.3,15.15,
02/01/2023 11:48:46.3,15.15,
02/01/2023 11:38:46.3,15.15,
02/01/2023 11:28:46.3,15.15,
02/01/2023 11:18:46.3,15.15,
02/01/2023 11:08:46.3,15.15,
02/01/2023 10:58:46.3,15.15,
02/01/2023 10:48:46.3,15.15,
02/01/2023 10:38:46.3,15.15,
02/01/2023 10:28:46.3,15.15,
02/01/2023 10:18:46.3,15.15,
02/01/2023 10:08:46.3,15.15,
02/01/2023 09:58:46.3,15.15,
02/01/2023 09:48:46.3,15.15,
02/01/2023 09:38:46.3,15.15,
02/01/2023 09:28:46.3,15.15,
02/01/2023 09:18:46.3,15.15,
02/01/2023 09:08:46.3,15.15,
02/01/2023 08:58:46.3,15.15,
02/01/2023 08:48:46.3,15.15,
02/01/2023 08:45:51.6,15.1,
02/01/2023 08:35:51.6,15.1,
02/01/2023 08:25:51.7,15.1,
02/01/2023 08:15:51.6,15.1,
02/01/2023 08:05:51.6,15.1,
02/01/2023 07:55:51.6,15.1,
02/01/2023 07:45:51.6,15.1,
02/01/2023 07:35:51.6,15.1,
02/01/2023 07:25:51.6,15.1,
02/01/2023 07:15:51.6,15.1,
02/01/2023 07:05:51.6,15.1,
02/01/2023 06:55:51.7,15.1,
02/01/2023 06:45:51.6,15.1,
02/01/2023 06:35:51.6,15.1,
02/01/2023 06:25:51.6,15.1,
02/01/2023 06:15:51.6,15.1,
02/01/2023 06:06:12.9,15.4,
02/01/2023 05:56:12.9,15.4,
02/01/2023 05:46:12.9,15.4,
02/01/2023 05:36:12.9,15.4,
02/01/2023 05:26:12.9,15.4,
02/01/2023 05:16:12.9,15.4,
02/01/2023 05:06:12.9,15.4,
02/01/2023 04:56:12.9,15.4,
02/01/2023 04:46:12.9,15.4,
02/01/2023 04:36:12.9,15.4,
02/01/2023 04:26:12.9,15.4,
02/01/2023 04:16:12.9,15.4,
02/01/2023 04:06:12.9,15.4,
02/01/2023 03:56:12.9,15.4,
02/01/2023 03:46:12.9,15.4,
02/01/2023 03:36:12.9,15.4,
02/01/2023 03:26:12.9,15.4,
02/01/2023 03:16:12.9,15.4,
02/01/2023 03:06:12.9,15.4,
02/01/2023 02:56:12.9,15.4,
02/01/2023 02:46:12.9,15.4,
02/01/2023 02:36:12.9,15.4,
02/01/2023 02:26:12.9,15.4,
02/01/2023 02:16:12.9,15.4,
02/01/2023 02:06:12.9,15.4,
02/01/2023 01:56:12.9,15.4,
02/01/2023 01:46:12.9,15.4,
02/01/2023 01:36:12.9,15.4,
02/01/2023 01:27:50.3,15.3,
02/01/2023 01:17:50.3,15.3,
02/01/2023 01:07:50.3,15.3,
02/01/2023 00:57:50.3,15.3,
02/01/2023 00:47:50.3,15.3,
02/01/2023 00:37:50.3,15.3,
02/01/2023 00:27:50.3,15.3,
02/01/2023 00:17:50.3,15.3,
02/01/2023 00:07:50.3,15.3,
01/01/2023 23:57:50.3,15.3,
01/01/2023 23:47:50.3,15.3,
01/01/2023 23:37:59.3,15.5,
01/01/2023 23:27:59.3,15.5,
01/01/2023 23:17:59.3,15.5,
01/01/2023 23:07:59.3,15.5,
01/01/2023 22:57:59.3,15.5,
01/01/2023 22:47:59.3,15.5,
01/01/2023 22:37:59.3,15.5,
01/01/2023 22:27:59.3,15.5,
01/01/2023 22:17:59.3,15.5,
01/01/2023 22:07:59.3,15.5,
01/01/2023 21:58:23.0,15.3,
01/01/2023 21:48:23.0,15.3,
01/01/2023 21:38:23.0,15.3,
01/01/2023 21:28:23.0,15.3,
01/01/2023 21:18:23.0,15.3,
01/01/2023 21:08:23.0,15.3,
01/01/2023 20:58:23.0,15.3,
01/01/2023 20:48:23.0,15.3,
01/01/2023 20:38:23.0,15.3,
01/01/2023 20:28:23.0,15.3,
01/01/2023 20:18:23.0,15.3,
01/01/2023 20:08:23.0,15.3,
01/01/2023 19:58:23.0,15.3,
01/01/2023 19:56:11.9,15.4,
01/01/2023 19:46:11.9,15.4,
01/01/2023 19:36:11.9,15.4,
01/01/2023 19:26:11.9,15.4,
01/01/2023 19:16:11.9,15.4,
01/01/2023 19:06:11.9,15.4,
01/01/2023 18:56:11.9,15.4,
01/01/2023 18:46:11.9,15.4,
01/01/2023 18:36:11.9,15.4,
01/01/2023 18:26:11.9,15.4,
01/01/2023 18:16:11.9,15.4,
01/01/2023 18:06:11.9,15.4,
01/01/2023 17:56:11.9,15.4,
01/01/2023 17:46:11.9,15.4,
01/01/2023 17:36:11.9,15.4,
01/01/2023 17:32:46.5,15.62,
01/01/2023 17:22:46.5,15.62,
01/01/2023 17:12:46.5,15.62,
01/01/2023 17:02:46.5,15.62,
01/01/2023 16:52:46.5,15.62,
01/01/2023 16:42:46.5,15.62,
01/01/2023 16:32:46.5,15.62,
01/01/2023 16:22:46.5,15.62,
01/01/2023 16:22:40.4,15.4,
01/01/2023 16:12:40.4,15.4,
01/01/2023 16:02:40.4,15.4,
01/01/2023 15:52:40.4,15.4,
01/01/2023 15:42:40.4,15.4,
01/01/2023 15:32:40.4,15.4,
01/01/2023 15:22:40.4,15.4,
01/01/2023 15:12:40.4,15.4,
01/01/2023 15:02:40.4,15.4,
01/01/2023 14:52:40.4,15.4,
01/01/2023 14:42:40.4,15.4,
01/01/2023 14:32:40.4,15.4,
01/01/2023 14:28:14.2,15.43,
01/01/2023 14:18:14.2,15.43,
01/01/2023 14:08:14.2,15.43,
01/01/2023 13:58:14.2,15.43,
01/01/2023 13:48:14.2,15.43,
01/01/2023 13:38:14.2,15.43,
01/01/2023 13:28:14.2,15.43,
01/01/2023 13:18:14.2,15.43,
01/01/2023 13:08:14.2,15.43,
01/01/2023 12:58:14.2,15.43,
01/01/2023 12:48:14.2,15.43,
01/01/2023 12:38:14.2,15.43,
01/01/2023 12:28:14.2,15.43,
01/01/2023 12:21:54.2,15.16,
01/01/2023 12:11:54.2,15.16,
01/01/2023 12:01:54.2,15.16,
01/01/2023 11:51:54.2,15.16,
01/01/2023 11:41:54.2,15.16,
01/01/2023 11:31:54.2,15.16,
01/01/2023 11:21:54.2,15.16,
01/01/2023 11:11:54.2,15.16,
01/01/2023 11:01:54.2,15.16,
01/01/2023 10:51:54.2,15.16,
01/01/2023 10:41:54.2,15.16,
01/01/2023 10:31:54.2,15.16,
01/01/2023 10:21:54.2,15.16,
01/01/2023 10:11:54.2,15.16,
01/01/2023 10:01:54.2,15.16,
01/01/2023 09:51:54.2,15.16,
01/01/2023 09:41:54.2,15.16,
01/01/2023 09:31:54.2,15.16,
01/01/2023 09:21:54.2,15.16,
01/01/2023 09:11:54.2,15.16,
01/01/2023 09:01:54.2,15.16,
01/01/2023 08:51:54.2,15.16,
01/01/2023 08:41:54.2,15.16,
01/01/2023 08:31:54.2,15.16,
01/01/2023 08:23:16.0,15.1,
01/01/2023 08:13:16.0,15.1,
01/01/2023 08:03:16.0,15.1,
01/01/2023 07:53:16.0,15.1,
01/01/2023 07:43:16.0,15.1,
01/01/2023 07:33:16.0,15.1,
01/01/2023 07:23:16.0,15.1,
01/01/2023 07:13:16.0,15.1,
01/01/2023 07:03:16.0,15.1,
01/01/2023 06:53:16.0,15.1,
01/01/2023 06:43:16.0,15.1,
01/01/2023 06:33:16.0,15.1,
01/01/2023 06:23:16.0,15.1,
01/01/2023 06:13:16.0,15.1,
01/01/2023 06:03:16.0,15.1,
01/01/2023 05:53:16.0,15.1,
01/01/2023 05:43:16.0,15.1,
01/01/2023 05:33:16.0,15.1,
01/01/2023 05:23:16.0,15.1,
01/01/2023 05:13:16.0,15.1,
01/01/2023 05:03:16.0,15.1,
01/01/2023 04:53:16.0,15.1,
01/01/2023 04:43:16.0,15.1,
01/01/2023 04:33:16.0,15.1,
01/01/2023 04:23:16.0,15.1,
01/01/2023 04:13:16.0,15.1,
01/01/2023 04:03:16.0,15.1,
01/01/2023 03:53:16.0,15.1,
01/01/2023 03:47:26.3,15,
01/01/2023 03:37:26.3,15,
01/01/2023 03:27:26.3,15,
01/01/2023 03:17:26.3,15,
01/01/2023 03:07:26.3,15,
01/01/2023 02:57:26.3,15,
01/01/2023 02:47:26.3,15,
01/01/2023 02:37:26.3,15,
01/01/2023 02:27:26.3,15,
01/01/2023 02:17:26.3,15,
01/01/2023 02:07:26.3,15,
01/01/2023 01:57:26.3,15,
01/01/2023 01:47:26.3,15,
01/01/2023 01:37:26.3,15,
01/01/2023 01:31:39.8,14.9,
01/01/2023 01:21:39.8,14.9,
01/01/2023 01:11:39.8,14.9,
01/01/2023 01:01:39.8,14.9,
01/01/2023 00:51:39.8,14.9,
01/01/2023 00:41:39.8,14.9,
01/01/2023 00:31:39.8,14.9,
01/01/2023 00:21:39.8,14.9,
01/01/2023 00:11:39.8,14.9,
01/01/2023 00:01:39.8,14.9,
31/12/2022 23:51:39.8,14.9,
31/12/2022 23:41:39.8,14.9,
31/12/2022 23:36:53.9,14.8,
31/12/2022 23:26:53.9,14.8,
31/12/2022 23:16:53.9,14.8,
31/12/2022 23:06:53.9,14.8,
31/12/2022 22:56:53.9,14.8,
31/12/2022 22:46:53.9,14.8,
31/12/2022 22:36:53.9,14.8,
31/12/2022 22:26:53.9,14.8,
31/12/2022 22:16:53.9,14.8,
31/12/2022 22:06:53.9,14.8,
31/12/2022 21:56:53.9,14.8,
31/12/2022 21:55:49.8,14.7,
31/12/2022 21:45:49.8,14.7,
31/12/2022 21:35:49.8,14.7,
31/12/2022 21:25:49.8,14.7,
31/12/2022 21:15:49.8,14.7,
31/12/2022 21:05:49.8,14.7,
31/12/2022 20:55:49.8,14.7,
31/12/2022 20:45:49.8,14.7,
31/12/2022 20:35:49.8,14.7,
31/12/2022 20:25:49.8,14.7,
31/12/2022 20:15:49.8,14.7,
31/12/2022 20:05:49.8,14.7,
31/12/2022 19:55:49.8,14.7,
31/12/2022 19:45:49.8,14.7,
31/12/2022 19:40:20.6,15.1,
31/12/2022 19:30:20.6,15.1,
31/12/2022 19:20:20.6,15.1,
31/12/2022 19:10:20.6,15.1,
31/12/2022 19:00:20.6,15.1,
31/12/2022 18:50:20.6,15.1,
31/12/2022 18:40:20.6,15.1,
31/12/2022 18:33:57.0,15,
31/12/2022 18:23:57.0,15,
31/12/2022 18:13:57.0,15,
31/12/2022 18:03:57.0,15,
31/12/2022 17:53:57.0,15,
31/12/2022 17:43:57.0,15,
31/12/2022 17:33:57.0,15,
31/12/2022 17:23:57.0,15,
31/12/2022 17:13:57.0,15,
31/12/2022 17:03:57.0,15,
31/12/2022 16:53:57.0,15,
31/12/2022 16:43:57.0,15,
31/12/2022 16:40:00.7,14.5,
31/12/2022 16:30:00.7,14.5,
31/12/2022 16:20:00.7,14.5,
31/12/2022 16:10:00.7,14.5,
31/12/2022 16:00:00.7,14.5,
31/12/2022 15:50:00.7,14.5,
31/12/2022 15:40:00.7,14.5,
31/12/2022 15:30:00.7,14.5,
31/12/2022 15:20:00.7,14.5,
31/12/2022 15:10:00.7,14.5,
31/12/2022 15:00:00.7,14.5,
31/12/2022 14:50:00.7,14.5,
31/12/2022 14:40:00.7,14.5,
31/12/2022 14:30:00.7,14.5,
31/12/2022 14:20:00.7,14.5,
31/12/2022 14:10:00.7,14.5,
31/12/2022 14:00:00.7,14.5,
31/12/2022 13:57:35.1,14.7,
31/12/2022 13:47:35.1,14.7,
31/12/2022 13:37:35.1,14.7,
31/12/2022 13:27:35.1,14.7,
31/12/2022 13:17:35.1,14.7,
31/12/2022 13:07:35.1,14.7,
31/12/2022 12:57:35.1,14.7,
31/12/2022 12:47:35.1,14.7,
31/12/2022 12:37:35.1,14.7,
31/12/2022 12:27:35.1,14.7,
31/12/2022 12:17:35.1,14.7,
31/12/2022 12:07:35.1,14.7,
31/12/2022 12:05:41.5,15.7,
31/12/2022 11:55:41.5,15.7,
31/12/2022 11:45:41.5,15.7,
31/12/2022 11:35:41.5,15.7,
31/12/2022 11:25:41.5,15.7,
31/12/2022 11:15:41.5,15.7,
31/12/2022 11:05:41.5,15.7,
31/12/2022 10:55:41.5,15.7,
31/12/2022 10:45:41.5,15.7,
31/12/2022 10:35:41.5,15.7,
31/12/2022 10:25:41.5,15.7,
31/12/2022 10:24:25.6,15.63,
31/12/2022 10:14:25.6,15.63,
31/12/2022 10:04:25.6,15.63,
31/12/2022 09:54:25.6,15.63,
31/12/2022 09:44:25.6,15.63,
31/12/2022 09:34:25.6,15.63,
31/12/2022 09:24:25.6,15.63,
31/12/2022 09:14:25.6,15.63,
31/12/2022 09:04:25.6,15.63,
31/12/2022 08:54:25.6,15.63,
31/12/2022 08:44:25.6,15.63,
31/12/2022 08:34:25.6,15.63,
31/12/2022 08:24:25.6,15.63,
31/12/2022 08:14:25.6,15.63,
31/12/2022 08:04:25.6,15.63,
31/12/2022 07:54:25.6,15.63,
31/12/2022 07:44:25.6,15.63,
31/12/2022 07:34:25.6,15.63,
31/12/2022 07:24:25.6,15.63,
31/12/2022 07:14:25.6,15.63,
31/12/2022 07:04:25.6,15.63,
31/12/2022 06:54:25.6,15.63,
31/12/2022 06:44:25.6,15.63,
31/12/2022 06:34:25.6,15.63,
31/12/2022 06:24:25.6,15.63,
31/12/2022 06:20:33.8,15.2,
31/12/2022 06:10:33.8,15.2,
31/12/2022 06:00:33.8,15.2,
31/12/2022 05:50:33.8,15.2,
31/12/2022 05:40:33.8,15.2,
31/12/2022 05:30:33.8,15.2,
31/12/2022 05:20:33.8,15.2,
31/12/2022 05:10:33.8,15.2,
31/12/2022 05:00:33.8,15.2,
31/12/2022 04:50:33.8,15.2,
31/12/2022 04:40:33.8,15.2,
31/12/2022 04:30:33.8,15.2,
31/12/2022 04:20:33.8,15.2,
31/12/2022 04:10:33.8,15.2,
31/12/2022 04:00:33.8,15.2,
31/12/2022 03:50:33.8,15.2,
31/12/2022 03:40:33.8,15.2,
31/12/2022 03:31:06.5,15.02,
31/12/2022 03:21:06.5,15.02,
31/12/2022 03:11:06.5,15.02,
31/12/2022 03:01:06.5,15.02,
31/12/2022 02:51:06.5,15.02,
31/12/2022 02:41:06.5,15.02,
31/12/2022 02:31:06.5,15.02,
31/12/2022 02:21:06.5,15.02,
31/12/2022 02:11:06.5,15.02,
31/12/2022 02:01:06.5,15.02,
31/12/2022 01:51:06.5,15.02,
31/12/2022 01:41:06.5,15.02,
31/12/2022 01:31:06.5,15.02,
31/12/2022 01:26:22.2,15.86,
31/12/2022 01:16:22.2,15.86,
31/12/2022 01:06:22.2,15.86,
31/12/2022 00:56:22.2,15.86,
31/12/2022 00:46:22.2,15.86,
31/12/2022 00:36:22.2,15.86,
31/12/2022 00:26:22.2,15.86,
31/12/2022 00:16:22.2,15.86,
31/12/2022 00:06:22.2,15.86,
30/12/2022 23:56:22.2,15.86,
30/12/2022 23:46:22.2,15.86,
30/12/2022 23:36:22.2,15.86,
30/12/2022 23:26:22.2,15.86,
30/12/2022 23:16:22.2,15.86,
30/12/2022 23:06:22.2,15.86,
30/12/2022 22:56:22.2,15.86,
30/12/2022 22:46:22.2,15.86,
30/12/2022 22:36:22.2,15.86,
30/12/2022 22:26:22.2,15.86,
30/12/2022 22:16:22.2,15.86,
30/12/2022 22:06:22.2,15.86,
30/12/2022 21:56:22.2,15.86,
30/12/2022 21:56:11.9,15.89,
30/12/2022 21:46:11.9,15.89,
30/12/2022 21:36:11.9,15.89,
30/12/2022 21:26:11.9,15.89,
30/12/2022 21:16:11.9,15.89,
30/12/2022 21:06:11.9,15.89,
30/12/2022 20:56:11.9,15.89,
30/12/2022 20:46:11.9,15.89,
30/12/2022 20:36:11.9,15.89,
30/12/2022 20:26:11.9,15.89,
30/12/2022 20:16:11.9,15.89,
30/12/2022 20:06:11.9,15.89,
30/12/2022 19:56:11.9,15.89,
30/12/2022 19:48:00.9,15.65,
30/12/2022 19:38:00.9,15.65,
30/12/2022 19:28:00.9,15.65,
30/12/2022 19:18:00.9,15.65,
30/12/2022 19:08:00.9,15.65,
30/12/2022 18:58:00.9,15.65,
30/12/2022 18:48:00.9,15.65,
30/12/2022 18:38:00.9,15.65,
30/12/2022 18:28:00.9,15.65,
30/12/2022 18:18:00.9,15.65,
30/12/2022 18:08:00.9,15.65,
30/12/2022 17:58:00.9,15.65,
30/12/2022 17:51:14.7,15.8,
30/12/2022 17:41:14.7,15.8,
30/12/2022 17:31:14.7,15.8,
30/12/2022 17:21:14.7,15.8,
30/12/2022 17:11:14.7,15.8,
30/12/2022 17:01:14.7,15.8,
30/12/2022 16:51:14.7,15.8,
30/12/2022 16:41:14.7,15.8,
30/12/2022 16:31:14.7,15.8,
30/12/2022 16:21:14.7,15.8,
30/12/2022 16:11:14.7,15.8,
30/12/2022 16:01:14.7,15.8,
30/12/2022 15:52:54.9,15.5,
30/12/2022 15:42:54.9,15.5,
30/12/2022 15:32:54.9,15.5,
30/12/2022 15:22:54.9,15.5,
30/12/2022 15:12:54.9,15.5,
30/12/2022 15:02:54.9,15.5,
30/12/2022 14:52:54.9,15.5,
30/12/2022 14:42:54.9,15.5,
30/12/2022 14:32:54.9,15.5,
30/12/2022 14:22:54.9,15.5,
30/12/2022 14:12:54.9,15.5,
30/12/2022 14:02:54.9,15.5,
30/12/2022 13:52:54.9,15.5,
30/12/2022 13:42:54.9,15.5,
30/12/2022 13:38:30.6,15.4,
30/12/2022 13:28:30.6,15.4,
30/12/2022 13:18:30.6,15.4,
30/12/2022 13:08:30.6,15.4,
30/12/2022 12:58:30.6,15.4,
30/12/2022 12:48:30.6,15.4,
30/12/2022 12:38:30.6,15.4,
30/12/2022 12:28:30.6,15.4,
30/12/2022 12:18:30.6,15.4,
30/12/2022 12:08:30.6,15.4,
30/12/2022 11:58:30.6,15.4,
30/12/2022 11:54:07.9,15,
30/12/2022 11:44:07.9,15,
30/12/2022 11:34:07.9,15,
30/12/2022 11:24:07.9,15,
30/12/2022 11:14:07.9,15,
30/12/2022 11:04:07.9,15,
30/12/2022 10:54:07.9,15,
30/12/2022 10:44:07.9,15,
30/12/2022 10:34:07.9,15,
30/12/2022 10:24:07.9,15,
30/12/2022 10:14:07.9,15,
30/12/2022 10:04:07.9,15,
30/12/2022 09:55:05.6,14.9,
30/12/2022 09:45:05.6,14.9,
30/12/2022 09:35:05.6,14.9,
30/12/2022 09:25:05.6,14.9,
30/12/2022 09:15:05.6,14.9,
30/12/2022 09:05:05.6,14.9,
30/12/2022 08:55:05.6,14.9,
30/12/2022 08:45:05.6,14.9,
30/12/2022 08:35:05.6,14.9,
30/12/2022 08:27:20.5,15.16,
30/12/2022 08:17:20.5,15.16,
30/12/2022 08:07:20.5,15.16,
30/12/2022 07:57:20.5,15.16,
30/12/2022 07:47:20.5,15.16,
30/12/2022 07:37:20.5,15.16,
30/12/2022 07:27:20.5,15.16,
30/12/2022 07:17:20.5,15.16,
30/12/2022 07:07:20.5,15.16,
30/12/2022 06:57:20.5,15.16,
30/12/2022 06:47:20.5,15.16,
30/12/2022 06:37:20.5,15.16,
30/12/2022 06:27:20.5,15.16,
30/12/2022 06:20:29.4,15.1,
30/12/2022 06:10:29.4,15.1,
30/12/2022 06:00:29.4,15.1,
30/12/2022 05:50:29.4,15.1,
30/12/2022 05:40:29.4,15.1,
30/12/2022 05:30:29.4,15.1,
30/12/2022 05:20:29.4,15.1,
30/12/2022 05:10:29.4,15.1,
30/12/2022 05:00:29.4,15.1,
30/12/2022 04:50:29.4,15.1,
30/12/2022 04:40:29.4,15.1,
30/12/2022 04:30:29.4,15.1,
30/12/2022 04:20:29.4,15.1,
30/12/2022 04:10:29.4,15.1,
30/12/2022 04:00:29.4,15.1,
30/12/2022 03:50:29.4,15.1,
30/12/2022 03:40:29.4,15.1,
30/12/2022 03:40:27.1,15.21,
30/12/2022 03:30:27.1,15.21,
30/12/2022 03:20:27.1,15.21,
30/12/2022 03:10:27.1,15.21,
30/12/2022 03:00:27.1,15.21,
30/12/2022 02:50:27.1,15.21,
30/12/2022 02:40:27.1,15.21,
30/12/2022 02:30:27.1,15.21,
30/12/2022 02:20:27.1,15.21,
30/12/2022 02:10:27.1,15.21,
30/12/2022 02:00:27.1,15.21,
30/12/2022 01:50:27.1,15.21,
30/12/2022 01:40:27.1,15.21,
30/12/2022 01:30:27.1,15.21,
30/12/2022 01:25:05.4,14.98,
30/12/2022 01:15:05.4,14.98,
30/12/2022 01:05:05.4,14.98,
30/12/2022 00:55:05.4,14.98,
30/12/2022 00:45:05.4,14.98,
30/12/2022 00:35:05.4,14.98,
30/12/2022 00:25:05.4,14.98,
30/12/2022 00:15:05.4,14.98,
30/12/2022 00:05:05.4,14.98,
29/12/2022 23:55:05.4,14.98,
29/12/2022 23:48:32.8,15.1,
29/12/2022 23:38:32.8,15.1,
29/12/2022 23:28:32.8,15.1,
29/12/2022 23:18:32.8,15.1,
29/12/2022 23:08:32.8,15.1,
29/12/2022 22:58:32.8,15.1,
29/12/2022 22:48:32.8,15.1,
29/12/2022 22:38:32.8,15.1,
29/12/2022 22:28:32.8,15.1,
29/12/2022 22:18:32.8,15.1,
29/12/2022 22:08:32.8,15.1,
29/12/2022 21:58:32.8,15.1,
29/12/2022 21:48:32.8,15.1,
29/12/2022 21:43:55.8,14.98,
29/12/2022 21:33:55.8,14.98,
29/12/2022 21:23:55.8,14.98,
29/12/2022 21:13:55.8,14.98,
29/12/2022 21:03:55.8,14.98,
29/12/2022 20:53:55.8,14.98,
29/12/2022 20:48:44.4,15.33,
29/12/2022 20:38:44.4,15.33,
29/12/2022 20:28:44.4,15.33,
29/12/2022 20:18:44.4,15.33,
29/12/2022 20:08:44.4,15.33,
29/12/2022 19:58:44.4,15.33,
29/12/2022 19:48:44.4,15.33,
29/12/2022 19:38:44.4,15.33,
29/12/2022 19:28:44.4,15.33,
29/12/2022 19:18:44.4,15.33,
29/12/2022 19:08:44.4,15.33,
29/12/2022 18:58:44.4,15.33,
29/12/2022 18:48:44.4,15.33,
29/12/2022 18:38:44.4,15.33,
29/12/2022 18:28:44.4,15.33,
29/12/2022 18:18:44.4,15.33,
29/12/2022 18:08:44.4,15.33,
29/12/2022 17:58:44.4,15.33,
29/12/2022 17:48:44.4,15.33,
29/12/2022 17:38:44.4,15.33,
29/12/2022 17:33:00.6,15.32,
29/12/2022 17:23:00.6,15.32,
29/12/2022 17:13:00.6,15.32,
29/12/2022 17:03:00.6,15.32,
29/12/2022 16:53:00.6,15.32,
29/12/2022 16:43:00.6,15.32,
29/12/2022 16:33:00.6,15.32,
29/12/2022 16:23:00.6,15.32,
29/12/2022 16:13:00.6,15.32,
29/12/2022 16:03:49.0,15.23,
29/12/2022 15:53:49.0,15.23,
29/12/2022 15:43:49.0,15.23,
29/12/2022 15:33:49.0,15.23,
29/12/2022 15:23:49.0,15.23,
29/12/2022 15:13:49.0,15.23,
29/12/2022 15:03:49.0,15.23,
29/12/2022 14:53:49.0,15.23,
29/12/2022 14:43:49.0,15.23,
29/12/2022 14:42:59.2,15.1,
29/12/2022 14:32:59.2,15.1,
29/12/2022 14:22:59.2,15.1,
29/12/2022 14:12:59.2,15.1,
29/12/2022 14:02:59.2,15.1,
29/12/2022 13:52:59.2,15.1,
29/12/2022 13:42:59.2,15.1,
29/12/2022 13:32:59.2,15.1,
29/12/2022 13:22:59.2,15.1,
29/12/2022 13:12:59.2,15.1,
29/12/2022 13:02:59.2,15.1,
29/12/2022 12:52:59.2,15.1,
29/12/2022 12:42:59.2,15.1,
29/12/2022 12:32:59.2,15.1,
29/12/2022 12:22:59.2,15.1,
29/12/2022 12:19:19.7,15.23,
29/12/2022 12:09:19.7,15.23,
29/12/2022 11:59:19.7,15.23,
29/12/2022 11:49:19.7,15.23,
29/12/2022 11:39:19.7,15.23,
29/12/2022 11:29:19.7,15.23,
29/12/2022 11:19:19.7,15.23,
29/12/2022 11:09:19.7,15.23,
29/12/2022 10:59:19.7,15.23,
29/12/2022 10:49:19.7,15.23,
29/12/2022 10:39:19.7,15.23,
29/12/2022 10:29:19.7,15.23,
29/12/2022 10:19:19.7,15.23,
29/12/2022 10:09:19.7,15.23,
29/12/2022 09:59:19.7,15.23,
29/12/2022 09:49:19.7,15.23,
29/12/2022 09:39:19.7,15.23,
29/12/2022 09:29:19.7,15.23,
29/12/2022 09:19:19.7,15.23,
29/12/2022 09:09:19.7,15.23,
29/12/2022 08:59:19.7,15.23,
29/12/2022 08:49:19.7,15.23,
29/12/2022 08:40:55.0,15.21,
29/12/2022 08:30:55.0,15.21,
29/12/2022 08:20:55.0,15.21,
29/12/2022 08:10:55.0,15.21,
29/12/2022 08:00:55.0,15.21,
29/12/2022 07:50:55.0,15.21,
29/12/2022 07:40:55.0,15.21,
29/12/2022 07:30:55.0,15.21,
29/12/2022 07:20:55.0,15.21,
29/12/2022 07:10:55.0,15.21,
29/12/2022 07:00:55.0,15.21,
29/12/2022 06:50:55.0,15.21,
29/12/2022 06:40:55.0,15.21,
29/12/2022 06:30:55.0,15.21,
29/12/2022 06:26:56.4,15.62,
29/12/2022 06:16:56.4,15.62,
29/12/2022 06:06:56.4,15.62,
29/12/2022 05:56:56.4,15.62,
