ts,Flow_421,P2O5_421,SO4_421,Flow_426,Den_426,P2O5_426,SO4_426,Cl_426,Flow_449,Den_449,Den_449_avg,P2O5_449,SO4_449,Cl_449,Flow_int,MKP_Yield_426_Avg,MKP_Yield_avg,SP,SO4_s,SO4_m
05/06/2024 06:32:55,77.9,8.6,1.366,30.753,1.383,21.3,3.74,11301,23.149,1.289,1.288,15,4.048,38318,1152.186,54.791,53.27,58,0.40,0.42
05/06/2024 06:30:31,78,8.6,1.366,30.751,1.383,21.3,3.74,11301,17.938,1.289,1.288,15,4.048,38318,1148.66,54.78,53.285,58,0.40,0.42
05/06/2024 06:28:07,78,8.6,1.366,30.749,1.383,21.3,3.74,11301,22.098,1.289,1.288,15,4.048,38318,1143.587,54.77,53.299,58,0.40,0.42
05/06/2024 06:25:43,77.9,8.6,1.366,30.748,1.383,21.3,3.74,11301,21.929,1.289,1.288,15,4.048,38318,1148.429,54.76,53.313,58,0.40,0.42
05/06/2024 06:23:19,78,8.6,1.366,30.746,1.383,21.3,3.74,11301,22.195,1.289,1.288,15,4.048,38318,1143.064,54.75,53.327,58,0.40,0.42
05/06/2024 06:20:55,77.7,8.6,1.366,30.744,1.383,21.3,3.74,11301,22.144,1.289,1.288,15,4.048,38318,1141.477,54.74,53.342,58,0.40,0.42
05/06/2024 06:18:31,78.1,8.45,1.366,30.742,1.383,22.1,3.74,11301,19.563,1.289,1.288,15.3,4.048,38318,1148.77,54.73,53.356,58,0.40,0.42
05/06/2024 06:16:07,78,8.45,1.366,30.74,1.383,22.1,3.74,11301,19.531,1.289,1.288,15.3,4.048,38318,1141.899,54.72,53.37,58,0.40,0.42
05/06/2024 06:13:43,77.9,8.45,1.366,30.739,1.383,22.1,3.74,11301,19.589,1.289,1.288,15.3,4.048,38318,1152.768,54.71,53.384,58,0.40,0.42
05/06/2024 06:11:19,77.9,8.45,1.366,30.737,1.383,22.1,3.74,11301,16.699,1.289,1.288,15.3,4.048,38318,1154.567,54.7,53.399,58,0.40,0.42
05/06/2024 06:08:55,78,8.45,1.366,30.735,1.383,22.1,3.74,11301,16.639,1.289,1.288,15.3,4.048,38318,1137.503,54.69,53.413,58,0.40,0.42
05/06/2024 06:06:31,77.8,8.45,1.366,30.733,1.383,22.1,3.74,11301,16.654,1.289,1.288,15.3,4.048,38318,1140.818,54.68,53.427,58,0.40,0.42
05/06/2024 06:04:07,77.9,8.45,1.366,30.731,1.383,22.1,3.74,11301,21.68,1.289,1.288,15.3,4.048,38318,1152.786,54.669,53.442,58,0.40,0.42
05/06/2024 06:01:43,78,8.45,1.366,30.729,1.383,22.1,3.74,11301,17.916,1.289,1.288,15.3,4.048,38318,1147.927,54.659,53.456,58,0.40,0.42
05/06/2024 05:59:19,77.7,8.45,1.366,30.728,1.383,22.1,3.74,11301,19.837,1.288,1.288,15.3,4.048,38318,1159.345,54.649,53.47,58,0.40,0.42
05/06/2024 05:56:55,78,8.45,1.366,30.726,1.383,22.1,3.74,11301,22.39,1.288,1.288,15.3,4.048,38318,1168.653,54.639,53.484,58,0.40,0.42
05/06/2024 05:54:31,77.9,8.45,1.366,30.724,1.383,22.1,3.74,11301,21.388,1.288,1.288,15.3,4.048,38318,1175.262,54.629,53.499,58,0.40,0.42
05/06/2024 05:52:07,78,8.45,1.366,30.722,1.383,22.1,3.74,11301,21.213,1.288,1.288,15.3,4.048,38318,1174.039,54.619,53.513,58,0.40,0.42
05/06/2024 05:49:43,77.9,8.45,1.366,30.72,1.384,22.1,3.74,11301,23.199,1.288,1.288,15.3,4.048,38318,1174.174,54.616,53.527,58,0.40,0.42
05/06/2024 05:47:19,77.8,8.45,1.366,30.718,1.384,22.1,3.74,11301,23.305,1.288,1.288,15.3,4.048,38318,1155.702,54.618,53.541,58,0.40,0.42
05/06/2024 05:44:55,78.1,8.45,1.366,30.717,1.384,22.1,3.74,11301,17.845,1.288,1.288,15.3,4.048,38318,1061.469,54.62,53.556,58,0.40,0.42
05/06/2024 05:42:31,78.1,8.45,1.366,30.715,1.384,22.1,3.74,11301,21.702,1.288,1.288,15.3,4.048,38318,855.742,54.623,53.57,58,0.40,0.42
05/06/2024 05:40:07,78,8.45,1.366,30.713,1.384,22.1,3.74,11301,22.903,1.288,1.288,15.3,4.048,38318,754.094,54.625,53.584,58,0.40,0.42
05/06/2024 05:37:43,78,8.45,1.366,30.711,1.384,22.1,3.74,11301,22.968,1.288,1.288,15.3,4.048,38318,748.666,54.627,53.598,58,0.40,0.42
05/06/2024 05:35:19,77.9,8.45,1.366,30.709,1.384,22.1,3.74,11301,23.002,1.288,1.288,15.3,4.048,38318,746.79,54.629,53.613,58,0.40,0.42
05/06/2024 05:32:55,78,8.45,1.366,30.708,1.384,22.1,3.74,11301,23.017,1.288,1.288,15.3,4.048,38318,752.102,54.632,53.627,58,0.40,0.42
05/06/2024 05:30:31,77.9,8.45,1.366,30.706,1.384,22.1,3.74,11301,16.1,1.288,1.288,15.3,4.048,38318,750.374,54.634,53.641,58,0.40,0.42
05/06/2024 05:28:07,77.9,8.45,1.366,30.704,1.384,22.1,3.74,11301,16.084,1.288,1.288,15.3,4.048,38318,755.971,54.636,53.655,58,0.40,0.42
05/06/2024 05:25:43,78.1,8.45,1.366,30.702,1.384,22.1,3.74,11301,20.513,1.288,1.288,15.3,4.048,38318,749.375,54.639,53.67,58,0.40,0.42
05/06/2024 05:23:19,78.2,8.45,1.366,30.7,1.384,22.1,3.74,11301,24.097,1.288,1.285,15.3,4.048,38318,750.684,54.641,53.684,58,0.40,0.42
05/06/2024 05:20:55,77.8,8.45,1.366,30.698,1.384,22.1,3.74,11301,24.084,1.288,1.285,15.3,4.048,38318,748.571,54.643,53.698,58,0.40,0.42
05/06/2024 05:18:31,77.8,8.45,1.366,30.697,1.384,22.1,3.74,11301,24.04,1.288,1.285,15.3,4.048,38318,752.09,54.645,53.712,58,0.40,0.42
05/06/2024 05:16:07,78,8.45,1.366,30.695,1.384,22.1,3.74,11301,20.304,1.288,1.285,15.3,4.048,38318,748.637,54.648,53.727,58,0.40,0.42
05/06/2024 05:13:43,78,8.45,1.366,30.693,1.384,22.1,3.74,11301,19.541,1.288,1.286,15.3,4.048,38318,752.495,54.65,53.741,58,0.40,0.42
05/06/2024 05:11:19,78.2,8.45,1.366,30.691,1.384,22.1,3.74,11301,19.48,1.288,1.286,15.3,4.048,38318,754.855,54.652,53.755,58,0.40,0.42
05/06/2024 05:08:55,77.9,8.45,1.366,30.689,1.384,22.1,3.74,11301,19.107,1.288,1.286,15.3,4.048,38318,752.786,54.655,53.769,58,0.40,0.42
05/06/2024 05:06:31,77.9,8.45,1.366,30.688,1.384,22.1,3.74,11301,23.482,1.288,1.286,15.3,4.048,38318,752.504,54.657,53.784,58,0.40,0.42
05/06/2024 05:04:07,78,8.45,1.366,30.686,1.384,22.1,3.74,11301,23.55,1.288,1.286,15.3,4.048,38318,751.219,54.659,53.798,58,0.40,0.42
05/06/2024 05:01:43,78,8.45,1.366,30.684,1.384,22.1,3.74,11301,23.542,1.241,1.286,15.3,4.048,38318,749.757,54.661,53.812,58,0.40,0.42
05/06/2024 04:59:19,78.2,8.45,1.366,30.682,1.384,22.1,3.74,11301,13.8,1.181,1.286,15.3,4.048,38318,753.425,54.664,53.827,58,0.40,0.42
05/06/2024 04:56:55,77.9,8.45,1.366,30.68,1.384,22.1,3.74,11301,13.945,1.12,1.286,15.3,4.048,38318,750.618,54.666,53.841,58,0.40,0.42
05/06/2024 04:54:31,77.8,8.45,1.366,30.678,1.384,22.1,3.74,11301,15.016,1.06,1.286,15.3,4.048,38318,754.531,54.668,53.855,58,0.40,0.42
05/06/2024 04:52:07,77.9,8.45,1.366,30.677,1.384,22.1,3.74,11301,20.642,1.199,1.287,15.3,4.048,38318,751.398,54.671,53.869,58,0.40,0.42
05/06/2024 04:49:43,78,8.45,1.366,30.675,1.384,22.1,3.74,11301,23.126,1.287,1.289,15.3,4.048,38318,749.789,54.673,53.884,58,0.40,0.42
05/06/2024 04:47:19,78.1,8.45,1.366,30.673,1.384,22.1,3.74,11301,23.107,1.287,1.289,15.3,4.048,38318,753.722,54.675,53.898,58,0.40,0.42
05/06/2024 04:44:55,78.2,8.45,1.366,30.671,1.384,22.1,3.74,11301,15.85,1.287,1.289,15.3,4.048,38318,752.57,54.677,53.912,58,0.40,0.42
05/06/2024 04:42:31,77.9,8.45,1.366,30.669,1.384,22.1,3.74,11301,15.833,1.287,1.289,15.3,4.048,38318,740.638,54.68,53.926,58,0.40,0.42
05/06/2024 04:40:07,77.9,8.45,1.366,30.668,1.384,22.1,3.74,11301,20.746,1.287,1.289,15.3,4.048,38318,723.464,54.682,53.941,58,0.40,0.42
05/06/2024 04:37:43,78,8.45,1.366,30.666,1.384,22.1,3.74,11301,22.413,1.287,1.289,15.3,4.048,38318,722.895,54.684,53.955,58,0.40,0.42
05/06/2024 04:35:19,78,8.45,1.366,30.664,1.384,22.1,3.74,11301,18.147,1.287,1.289,15.3,4.048,38318,726.856,54.687,53.969,58,0.40,0.42
05/06/2024 04:32:55,78.1,8.45,1.366,30.662,1.384,22.1,3.74,11301,23.451,1.287,1.289,15.3,4.048,38318,723.104,54.689,53.983,58,0.40,0.42
05/06/2024 04:30:31,78.2,8.45,1.366,30.66,1.384,22.1,3.74,11301,23.434,1.287,1.289,15.3,4.048,38318,904.683,54.691,53.998,58,0.40,0.42
05/06/2024 04:28:07,77.8,8.45,1.366,30.658,1.384,22.1,3.74,11301,18.442,1.287,1.289,15.3,4.048,38318,1049.461,54.693,54.012,58,0.40,0.42
05/06/2024 04:25:43,77.9,8.45,1.366,30.657,1.384,22.1,3.74,11301,12.316,1.287,1.289,15.3,4.048,38318,1092.424,54.696,54.026,58,0.40,0.42
05/06/2024 04:23:19,77.9,8.45,1.366,30.655,1.384,22.1,3.74,11301,12.25,1.287,1.289,15.3,4.048,38318,1098.696,54.698,54.04,58,0.40,0.42
05/06/2024 04:20:55,77.9,8.45,1.366,30.653,1.384,22.1,3.74,11301,18.05,1.287,1.289,15.3,4.048,38318,1097.942,54.7,54.055,58,0.40,0.42
05/06/2024 04:18:31,78,8.45,1.366,30.651,1.384,22.1,3.74,11301,21.862,1.287,1.289,15.3,4.048,38318,1084.818,54.702,54.069,58,0.40,0.42
05/06/2024 04:16:07,78.1,8.45,1.366,30.649,1.384,22.1,3.74,11301,23.626,1.288,1.289,15.3,4.048,38318,1089.265,54.705,54.083,58,0.40,0.42
05/06/2024 04:13:43,78.2,8.45,1.366,30.647,1.384,22.1,3.74,11301,19.066,1.288,1.289,15.3,4.048,38318,1097.898,54.707,54.097,58,0.40,0.42
05/06/2024 04:11:19,77.9,8.45,1.366,30.646,1.384,22.1,3.74,11301,17.877,1.288,1.289,15.3,4.048,38318,1091.074,54.709,54.112,58,0.40,0.42
05/06/2024 04:08:55,77.9,8.45,1.366,30.644,1.384,22.1,3.74,11301,22.505,1.288,1.289,15.3,4.048,38318,1098.671,54.712,54.126,58,0.40,0.42
05/06/2024 04:06:31,77.9,8.45,1.366,30.642,1.384,22.1,3.74,11301,24.137,1.288,1.287,15.3,4.048,38318,1092.153,54.714,54.14,58,0.40,0.42
05/06/2024 04:04:07,77.9,8.45,1.366,30.64,1.384,22.1,3.74,11301,20.182,1.288,1.287,15.3,4.048,38318,1093.988,54.716,54.154,58,0.40,0.42
05/06/2024 04:01:43,78,8.45,1.366,30.638,1.384,22.1,3.74,11301,20.077,1.288,1.287,15.3,4.048,38318,1105.421,54.718,54.169,58,0.40,0.42
05/06/2024 03:59:19,77.9,8.45,1.366,30.637,1.384,22.1,3.74,11301,16.78,1.288,1.287,15.3,4.049,38318,1095.39,54.721,54.183,58,0.40,0.42
05/06/2024 03:56:55,78,8.45,1.417,30.635,1.384,22.1,3.644,11301,21.314,1.288,1.287,15.3,4.049,38318,1108.842,54.723,54.197,58,0.40,0.42
05/06/2024 03:54:31,78.2,8.45,1.417,30.633,1.384,22.1,3.644,11301,15.638,1.288,1.287,15.3,4.049,38318,1122.083,54.725,54.212,58,0.40,0.42
05/06/2024 03:52:07,78.1,8.5,1.417,30.631,1.384,22.4,3.644,11256,16.643,1.288,1.287,15.4,4.049,38279,1188.963,54.728,54.226,58,0.40,0.42
05/06/2024 03:49:43,78,8.5,1.417,30.629,1.384,22.4,3.644,11256,17.749,1.288,1.287,15.4,4.049,38279,1143.907,54.73,54.24,58,0.40,0.42
05/06/2024 03:47:19,78.1,8.5,1.417,30.627,1.384,22.4,3.644,11256,17.715,1.288,1.287,15.4,4.049,38279,973.108,54.732,54.254,58,0.40,0.42
05/06/2024 03:44:55,78,8.5,1.417,30.626,1.384,22.4,3.644,11256,24.07,1.288,1.287,15.4,4.049,38279,951.181,54.734,54.269,58,0.40,0.42
05/06/2024 03:42:31,78,8.5,1.417,30.624,1.384,22.4,3.644,11256,24.1,1.284,1.287,15.4,4.049,38279,920.361,54.737,54.283,58,0.40,0.42
05/06/2024 03:40:07,77.9,8.5,1.417,30.622,1.384,22.4,3.644,11256,23.438,1.199,1.287,15.4,4.049,38279,902.368,54.739,54.297,58,0.40,0.42
05/06/2024 03:37:43,77.8,8.5,1.417,30.62,1.384,22.4,3.644,11256,21.514,1.114,1.287,15.4,4.049,38279,898.71,54.741,54.311,58,0.40,0.42
05/06/2024 03:35:19,77.9,8.5,1.417,30.618,1.384,22.4,3.644,11256,21.502,1.029,1.287,15.4,4.049,38279,884.697,54.744,54.326,58,0.40,0.42
05/06/2024 03:32:55,78,8.5,1.417,30.617,1.384,22.4,3.644,11256,21.372,1.29,1.29,15.4,4.049,38279,888.985,54.746,54.34,58,0.40,0.42
05/06/2024 03:30:31,78.1,8.5,1.417,30.615,1.384,22.4,3.644,11256,15.201,1.29,1.29,15.4,4.049,38279,885.386,54.748,54.354,58,0.40,0.42
05/06/2024 03:28:07,78.1,8.5,1.417,30.613,1.384,22.4,3.644,11256,15.213,1.29,1.29,15.4,4.049,38279,885.355,54.75,54.368,58,0.40,0.42
05/06/2024 03:25:43,78.2,8.5,1.417,30.611,1.384,22.4,3.644,11256,16.064,1.29,1.29,15.4,4.049,38279,879.795,54.753,54.383,58,0.40,0.42
05/06/2024 03:23:19,78.3,8.5,1.417,30.609,1.384,22.4,3.644,11256,18.066,1.29,1.29,15.4,4.049,38279,895.325,54.755,54.397,58,0.40,0.42
05/06/2024 03:20:55,77.8,8.5,1.417,30.607,1.384,22.4,3.644,11256,19.688,1.29,1.29,15.4,4.049,38279,877.443,54.757,54.411,58,0.40,0.42
05/06/2024 03:18:31,77.8,8.5,1.417,30.606,1.385,22.4,3.644,11256,23.584,1.29,1.29,15.4,4.049,38279,883.615,54.76,54.425,58,0.40,0.42
05/06/2024 03:16:07,77.9,8.5,1.417,30.604,1.385,22.4,3.644,11256,23.552,1.29,1.29,15.4,4.049,38279,886.017,54.762,54.44,58,0.40,0.42
05/06/2024 03:13:43,77.9,8.5,1.417,30.602,1.385,22.4,3.644,11256,23.711,1.29,1.29,15.4,4.049,38279,886.113,54.764,54.454,58,0.40,0.42
05/06/2024 03:11:19,78.1,8.5,1.417,30.6,1.385,22.4,3.644,11256,19.743,1.29,1.29,15.4,4.049,38279,871.004,54.766,54.468,58,0.40,0.42
05/06/2024 03:08:55,78,8.5,1.417,30.598,1.385,22.4,3.644,11256,17.823,1.29,1.29,15.4,4.049,38279,879.835,54.769,54.482,58,0.40,0.42
05/06/2024 03:06:31,78,8.5,1.417,30.597,1.385,22.4,3.644,11256,20.338,1.29,1.29,15.4,4.049,38279,875.039,54.771,54.497,58,0.40,0.42
05/06/2024 03:04:07,78,8.5,1.417,30.595,1.385,22.4,3.644,11256,20.334,1.29,1.29,15.4,4.049,38279,876.283,54.773,54.511,58,0.40,0.42
05/06/2024 03:01:43,78,8.5,1.417,30.593,1.385,22.4,3.644,11256,17.451,1.29,1.29,15.4,4.049,38279,871.888,54.775,54.525,58,0.40,0.42
05/06/2024 02:59:19,78,8.5,1.417,30.591,1.385,22.4,3.644,11256,17.409,1.29,1.29,15.4,4.049,38279,876.021,54.778,54.54,58,0.40,0.42
05/06/2024 02:56:55,78,8.5,1.417,30.589,1.385,22.4,3.644,11256,23.787,1.29,1.29,15.4,4.049,38279,867.178,54.78,54.554,58,0.40,0.42
05/06/2024 02:54:31,77.9,8.5,1.417,30.587,1.385,22.4,3.644,11256,24.637,1.29,1.29,15.4,4.049,38279,877.492,54.782,54.568,58,0.40,0.42
05/06/2024 02:52:07,77.8,8.5,1.417,30.586,1.385,22.4,3.644,11256,12.159,1.29,1.29,15.4,4.049,38279,890.433,54.785,54.582,58,0.40,0.42
05/06/2024 02:49:43,77.9,8.5,1.417,30.584,1.385,22.4,3.644,11256,17.637,1.29,1.29,15.4,4.049,38279,887.169,54.787,54.597,58,0.40,0.42
05/06/2024 02:47:19,77.9,8.5,1.417,30.582,1.385,22.4,3.644,11256,17.647,1.29,1.29,15.4,4.049,38279,883.37,54.789,54.611,58,0.40,0.42
05/06/2024 02:44:55,78,8.5,1.417,30.58,1.385,22.4,3.644,11256,17.656,1.29,1.29,15.4,4.049,38279,884.697,54.791,54.625,58,0.40,0.42
05/06/2024 02:42:31,78.1,8.5,1.417,30.578,1.385,22.4,3.644,11256,17.641,1.29,1.29,15.4,4.049,38279,879.384,54.794,54.639,58,0.40,0.42
05/06/2024 02:40:07,78.1,8.5,1.417,30.576,1.385,22.4,3.644,11256,18.942,1.29,1.29,15.4,4.049,38279,882.659,54.796,54.654,58,0.40,0.42
05/06/2024 02:37:43,78.2,8.5,1.417,30.575,1.385,22.4,3.644,11256,21.01,1.29,1.29,15.4,4.049,38279,877.802,54.798,54.668,58,0.40,0.42
05/06/2024 02:35:19,78,8.5,1.417,30.573,1.385,22.4,3.644,11256,21.021,1.29,1.29,15.4,4.049,38279,872.691,54.801,54.682,58,0.40,0.42
05/06/2024 02:32:55,77.9,8.5,1.417,30.571,1.385,22.4,3.644,11256,24.154,1.29,1.29,15.4,4.049,38279,876.382,54.803,54.696,58,0.40,0.42
05/06/2024 02:30:31,78,8.5,1.417,30.569,1.385,22.4,3.644,11256,16.312,1.29,1.29,15.4,4.049,38279,879.808,54.805,54.711,58,0.40,0.42
05/06/2024 02:28:07,78,8.5,1.417,30.567,1.385,22.4,3.644,11256,16.252,1.29,1.29,15.4,4.049,38279,876.693,54.807,54.725,58,0.40,0.42
05/06/2024 02:25:43,77.9,8.5,1.417,30.566,1.385,22.4,3.644,11256,17.831,1.29,1.29,15.4,4.049,38279,885.84,54.81,54.739,58,0.40,0.42
05/06/2024 02:23:19,77.9,8.5,1.417,30.564,1.385,22.4,3.644,11256,22.987,1.29,1.29,15.4,4.049,38279,878.972,54.812,54.753,58,0.40,0.42
05/06/2024 02:20:55,77.9,8.5,1.417,30.562,1.385,22.4,3.644,11256,22.929,1.29,1.29,15.4,4.049,38279,881.18,54.814,54.768,58,0.40,0.42
05/06/2024 02:18:31,77.9,8.5,1.417,30.56,1.385,22.4,3.644,11256,23.017,1.29,1.29,15.4,4.049,38279,877.04,54.817,54.782,58,0.40,0.42
05/06/2024 02:16:07,78,8.5,1.417,30.558,1.385,22.4,3.644,11256,18.454,1.29,1.29,15.4,4.049,38279,873.632,54.819,54.796,58,0.40,0.42
05/06/2024 02:13:43,78.1,8.5,1.417,30.556,1.385,22.4,3.644,11256,18.451,1.29,1.29,15.4,4.049,38279,883.593,54.821,54.81,58,0.40,0.42
05/06/2024 02:11:19,78.1,8.5,1.417,30.555,1.385,22.4,3.644,11256,18.51,1.29,1.29,15.4,4.049,38279,869.671,54.823,54.825,58,0.40,0.42
05/06/2024 02:08:55,78.1,8.5,1.417,30.553,1.385,22.4,3.644,11256,18.413,1.29,1.29,15.4,4.049,38279,889.215,54.826,54.839,58,0.40,0.42
05/06/2024 02:06:31,77.9,8.5,1.417,30.551,1.385,22.4,3.644,11256,22.27,1.29,1.29,15.4,4.049,38279,885.699,54.828,54.853,58,0.40,0.42
05/06/2024 02:04:07,77.8,8.5,1.417,30.549,1.385,22.4,3.644,11256,20.378,1.29,1.29,15.4,4.049,38279,883.16,54.83,54.867,58,0.40,0.42
05/06/2024 02:01:43,77.9,8.5,1.417,30.547,1.385,22.4,3.644,11256,22.853,1.29,1.29,15.4,4.049,38279,883.119,54.833,54.882,58,0.40,0.42
05/06/2024 01:59:19,78,8.5,1.417,30.546,1.385,22.4,3.644,11256,16.589,1.29,1.29,15.4,4.049,38279,878.399,54.835,54.896,58,0.40,0.42
05/06/2024 01:56:55,78,8.5,1.417,30.544,1.385,22.4,3.644,11256,20.675,1.29,1.29,15.4,4.049,38279,876.079,54.837,54.91,58,0.40,0.42
05/06/2024 01:54:31,77.9,8.5,1.417,30.542,1.385,22.4,3.644,11256,21.22,1.29,1.29,15.4,4.049,38279,877.53,54.839,54.925,58,0.40,0.42
05/06/2024 01:52:07,78,8.5,1.417,30.54,1.385,22.4,3.644,11256,22.451,1.29,1.29,15.4,4.049,38279,886.483,54.842,54.939,58,0.40,0.42
05/06/2024 01:49:43,78,8.5,1.417,30.538,1.385,22.4,3.644,11256,17.734,1.29,1.29,15.4,4.049,38279,889.166,54.844,54.953,58,0.40,0.42
05/06/2024 01:47:19,77.9,8.5,1.417,30.536,1.385,22.4,3.644,11256,20.495,1.29,1.29,15.4,4.049,38279,884.884,54.846,54.967,58,0.40,0.42
05/06/2024 01:44:55,78.1,8.5,1.417,30.535,1.385,22.4,3.644,11256,20.431,1.29,1.29,15.4,4.049,38279,890.624,54.848,54.982,58,0.40,0.42
05/06/2024 01:42:31,78.1,8.5,1.417,30.533,1.385,22.4,3.644,11256,20.536,1.29,1.29,15.4,4.049,38279,871.354,54.851,54.996,58,0.40,0.42
05/06/2024 01:40:07,78.1,8.5,1.417,30.531,1.385,22.4,3.644,11256,22.304,1.29,1.29,15.4,4.049,38279,878.474,54.853,55.01,58,0.40,0.42
05/06/2024 01:37:43,78,8.5,1.417,30.529,1.385,22.4,3.644,11256,15.879,1.29,1.29,15.4,4.049,38279,857.221,54.855,55.024,58,0.40,0.42
05/06/2024 01:35:19,78,8.5,1.417,30.527,1.385,22.4,3.644,11256,15.855,1.29,1.29,15.4,4.049,38279,832.182,54.858,55.039,58,0.40,0.42
05/06/2024 01:32:55,78,8.5,1.417,30.526,1.385,22.4,3.644,11256,15.873,1.29,1.29,15.4,4.049,38279,830.561,54.86,55.053,58,0.40,0.42
05/06/2024 01:30:31,78,8.5,1.417,30.524,1.385,22.2,3.644,11256,20.811,1.29,1.29,15.5,4.049,38279,872.182,54.862,55.067,58,0.40,0.42
05/06/2024 01:28:07,77.9,8.5,1.417,30.522,1.385,22.2,3.644,11256,22.844,1.29,1.29,15.5,4.049,38279,907.085,54.864,55.081,58,0.40,0.42
05/06/2024 01:25:43,78,8.5,1.417,30.52,1.385,22.2,3.644,11256,19.257,1.29,1.29,15.5,4.049,38279,982.215,54.867,55.096,58,0.40,0.42
05/06/2024 01:23:19,78,8.5,1.417,30.518,1.385,22.2,3.644,11256,17.219,1.29,1.29,15.5,4.049,38279,881.519,54.869,55.11,58,0.40,0.42
05/06/2024 01:20:55,78,8.5,1.417,30.516,1.385,22.2,3.644,11256,20.991,1.29,1.29,15.5,4.049,38279,868.416,54.871,55.124,58,0.40,0.42
05/06/2024 01:18:31,78.1,8.5,1.417,30.515,1.385,22.2,3.644,11256,24.186,1.29,1.29,15.5,4.049,38279,830.488,54.874,55.138,58,0.40,0.42
05/06/2024 01:16:07,78,8.5,1.417,30.513,1.385,22.2,3.644,11256,20.026,1.29,1.29,15.5,4.049,38279,844.571,54.876,55.153,58,0.40,0.42
05/06/2024 01:13:43,78,8.5,1.417,30.511,1.385,22.2,3.644,11256,20.038,1.29,1.29,15.5,4.049,38279,876.759,54.878,55.167,58,0.40,0.42
05/06/2024 01:11:19,77.9,8.5,1.417,30.509,1.385,22.2,3.644,11256,21.333,1.29,1.29,15.5,4.049,38279,878.221,54.88,55.181,58,0.40,0.42
05/06/2024 01:08:55,78,8.5,1.417,30.507,1.385,22.2,3.644,11256,21.364,1.29,1.29,15.5,4.049,38279,877.994,54.883,55.195,58,0.40,0.42
05/06/2024 01:06:31,78.1,8.5,1.417,30.505,1.385,22.2,3.644,11256,16.379,1.29,1.29,15.5,4.049,38279,890.709,54.885,55.21,58,0.40,0.42
05/06/2024 01:04:07,78,8.5,1.417,30.504,1.385,22.2,3.644,11256,14.426,1.29,1.29,15.5,4.049,38279,926.262,54.887,55.224,58,0.40,0.42
05/06/2024 01:01:43,78,8.5,1.417,30.502,1.385,22.2,3.644,11256,14.413,1.29,1.29,15.5,4.049,38279,873.088,54.89,55.238,58,0.40,0.42
05/06/2024 00:59:19,78,8.5,1.417,30.5,1.385,22.2,3.644,11256,19.96,1.29,1.29,15.5,4.049,38279,878.669,54.892,55.252,58,0.40,0.42
05/06/2024 00:56:55,77.9,8.5,1.417,30.498,1.385,22.2,3.644,11256,24.058,1.29,1.29,15.5,4.049,38279,873.285,54.894,55.267,58,0.40,0.42
