Name,\\pi3\MKP_DT_40450,
Data Type,Float 32,
Number of Values,25401,
Time,Value,Value Attributes
15/01/2023 20:45:35.58,1.2734,
15/01/2023 20:40:02.71,1.2742,
15/01/2023 20:32:32.62,1.2718,
15/01/2023 20:18:39.65,1.2627,
15/01/2023 20:15:50.65,1.2626,
15/01/2023 20:03:10.91,1.2581,
15/01/2023 20:00:53.44,1.2504,
15/01/2023 19:58:59.35,1.0264,
15/01/2023 19:53:57.85,1.2559,
15/01/2023 19:50:31.06,1.2542,
15/01/2023 19:48:30.87,1.2481,
15/01/2023 19:46:10.33,1.2557,
15/01/2023 19:42:45.74,1.2588,
15/01/2023 19:37:42.14,1.2606,
15/01/2023 19:34:45.90,1.0563,
15/01/2023 19:29:43.36,1.2578,
15/01/2023 19:23:21.47,1.2506,
15/01/2023 19:15:41.00,1.2522,
15/01/2023 19:08:57.72,1.2554,
15/01/2023 19:00:58.98,1.2527,
15/01/2023 18:57:06.58,1.2619,
15/01/2023 18:55:32.91,1.0518,
15/01/2023 18:52:12.23,1.186,
15/01/2023 18:51:12.15,1.2688,
15/01/2023 18:40:51.02,1.2652,
15/01/2023 18:32:10.55,1.2622,
15/01/2023 18:22:38.07,1.2592,
15/01/2023 18:14:22.90,1.256,
15/01/2023 18:08:39.83,1.256,
15/01/2023 18:06:40.67,1.2513,
15/01/2023 18:05:37.52,1.0284,
15/01/2023 18:01:21.70,1.2497,
15/01/2023 17:55:47.55,1.2467,
15/01/2023 17:39:02.40,1.2331,
15/01/2023 17:26:44.10,1.2392,
15/01/2023 17:23:42.73,1.2446,
15/01/2023 17:22:22.32,1.1598,
15/01/2023 17:20:07.87,1.1559,
15/01/2023 17:19:03.72,1.2538,
15/01/2023 17:18:03.70,1.2511,
15/01/2023 17:17:01.54,1.1523,
15/01/2023 17:16:00.51,1.1711,
15/01/2023 17:13:24.72,1.178,
15/01/2023 17:12:12.46,1.2536,
15/01/2023 17:10:34.65,1.2058,
15/01/2023 17:09:31.29,1.1776,
15/01/2023 17:07:28.14,1.1779,
15/01/2023 17:06:15.83,1.1654,
15/01/2023 17:04:28.86,1.1711,
15/01/2023 17:03:22.74,1.1878,
15/01/2023 17:01:53.13,1.2226,
15/01/2023 17:00:53.12,1.2241,
15/01/2023 16:59:52.94,1.1869,
15/01/2023 16:58:37.53,1.1738,
15/01/2023 16:57:24.10,1.1825,
15/01/2023 16:56:21.94,1.1897,
15/01/2023 16:54:48.24,1.176,
15/01/2023 16:52:37.92,1.1667,
15/01/2023 16:51:30.74,1.1993,
15/01/2023 16:50:29.71,1.1695,
15/01/2023 16:48:47.54,1.1716,
15/01/2023 16:47:47.50,1.1959,
15/01/2023 16:45:41.16,1.1926,
15/01/2023 16:43:49.18,1.1861,
15/01/2023 16:42:34.94,1.1924,
15/01/2023 16:41:25.73,1.2329,
15/01/2023 16:40:25.70,1.1852,
15/01/2023 16:38:49.02,1.1845,
15/01/2023 16:37:25.54,1.18,
15/01/2023 16:35:45.70,1.1987,
15/01/2023 16:32:42.44,1.2043,
15/01/2023 16:31:38.35,1.2471,
15/01/2023 16:30:38.34,1.1994,
15/01/2023 16:29:22.99,1.1973,
15/01/2023 16:28:14.80,1.1842,
15/01/2023 16:27:09.68,1.1826,
15/01/2023 16:24:46.12,1.1795,
15/01/2023 16:23:07.36,1.1905,
15/01/2023 16:22:07.28,1.2453,
15/01/2023 16:20:41.75,1.1862,
15/01/2023 16:17:23.30,1.1803,
15/01/2023 16:16:15.12,1.2027,
15/01/2023 16:14:23.10,1.1859,
15/01/2023 16:13:11.88,1.1997,
15/01/2023 16:12:09.82,1.1897,
15/01/2023 16:11:08.77,1.2091,
15/01/2023 16:09:45.25,1.208,
15/01/2023 16:08:39.12,1.2104,
15/01/2023 16:07:39.09,1.2401,
15/01/2023 16:06:03.41,1.2417,
15/01/2023 16:05:00.31,1.1788,
15/01/2023 16:04:00.29,1.2033,
15/01/2023 16:03:00.25,1.1498,
15/01/2023 16:01:53.09,1.2497,
15/01/2023 16:00:51.93,1.268,
15/01/2023 15:58:37.59,1.2702,
15/01/2023 15:56:32.42,1.2686,
15/01/2023 15:51:38.31,1.2704,
15/01/2023 15:41:17.48,1.2699,
15/01/2023 15:31:34.20,1.2728,
15/01/2023 15:22:35.85,1.2729,
15/01/2023 15:19:25.58,1.2698,
15/01/2023 15:13:54.71,1.2744,
15/01/2023 15:12:37.33,1.2698,
15/01/2023 15:07:48.11,1.2745,
15/01/2023 15:02:57.71,1.2683,
15/01/2023 15:00:02.52,1.2715,
15/01/2023 14:53:49.87,1.2684,
15/01/2023 14:45:52.34,1.2715,
15/01/2023 14:25:46.26,1.2699,
15/01/2023 14:21:22.55,1.2729,
15/01/2023 14:19:02.99,1.2666,
15/01/2023 14:17:25.22,1.0506,
15/01/2023 14:13:21.85,1.2723,
15/01/2023 14:09:33.99,1.2677,
15/01/2023 14:05:42.95,1.2693,
15/01/2023 13:58:43.62,1.2677,
15/01/2023 13:55:25.17,1.2692,
15/01/2023 13:48:24.73,1.2677,
15/01/2023 13:43:58.93,1.2692,
15/01/2023 13:37:40.62,1.2676,
15/01/2023 13:34:18.50,1.2676,
15/01/2023 13:08:11.95,1.2616,
15/01/2023 13:04:04.78,1.2587,
15/01/2023 13:02:59.39,1.0406,
15/01/2023 12:58:27.62,1.2546,
15/01/2023 12:55:57.19,1.2573,
15/01/2023 12:42:03.14,1.2558,
15/01/2023 12:34:02.08,1.2558,
15/01/2023 12:30:50.77,1.2539,
15/01/2023 12:24:35.15,1.251,
15/01/2023 12:14:01.92,1.2525,
15/01/2023 12:11:12.97,1.2461,
15/01/2023 12:08:59.53,1.0422,
15/01/2023 12:04:34.82,1.2534,
15/01/2023 11:59:20.27,1.2519,
15/01/2023 11:57:00.62,1.2498,
15/01/2023 11:54:47.18,1.2582,
15/01/2023 11:51:22.52,1.261,
15/01/2023 11:48:03.87,1.2594,
15/01/2023 11:46:45.40,1.0088,
15/01/2023 11:44:10.51,1.249,
15/01/2023 11:42:09.10,1.257,
15/01/2023 11:40:47.28,1.2492,
15/01/2023 11:39:47.18,1.2315,
15/01/2023 11:38:45.13,1.2235,
15/01/2023 11:37:42.00,1.2188,
15/01/2023 11:36:35.87,1.2022,
15/01/2023 11:35:26.69,1.1894,
15/01/2023 11:34:26.62,1.2174,
15/01/2023 11:33:07.23,1.2028,
15/01/2023 11:32:04.16,1.1963,
15/01/2023 11:30:34.59,1.1686,
15/01/2023 11:27:31.40,1.1643,
15/01/2023 11:26:07.93,1.1692,
15/01/2023 11:25:05.83,1.1824,
15/01/2023 11:24:04.72,1.2307,
15/01/2023 11:23:01.66,1.2047,
15/01/2023 11:19:12.71,1.2163,
15/01/2023 11:18:09.56,1.2319,
15/01/2023 11:16:10.35,1.2283,
15/01/2023 11:14:59.13,1.219,
15/01/2023 11:13:59.08,1.2327,
15/01/2023 11:12:59.04,1.2108,
15/01/2023 11:11:49.76,1.2236,
15/01/2023 11:09:22.12,1.222,
15/01/2023 11:08:09.83,1.2096,
15/01/2023 11:07:05.70,1.2043,
15/01/2023 11:05:58.45,1.2312,
15/01/2023 11:04:22.67,1.2298,
15/01/2023 11:00:54.00,1.2306,
15/01/2023 10:59:18.26,1.2045,
15/01/2023 10:58:18.17,1.215,
15/01/2023 10:57:16.03,1.1554,
15/01/2023 10:56:15.94,1.1623,
15/01/2023 10:54:56.53,1.1602,
15/01/2023 10:53:47.32,1.1526,
15/01/2023 10:52:44.16,1.1382,
15/01/2023 10:51:43.08,1.1218,
15/01/2023 10:50:39.92,1.1338,
15/01/2023 10:49:36.77,1.1815,
15/01/2023 10:48:34.70,1.1551,
15/01/2023 10:47:29.54,1.1648,
15/01/2023 10:46:26.36,1.1619,
15/01/2023 10:44:08.81,1.1584,
15/01/2023 10:43:07.70,1.1187,
15/01/2023 10:42:06.64,1.0898,
15/01/2023 10:41:05.54,1.0953,
15/01/2023 10:40:05.53,1.1501,
15/01/2023 10:39:05.31,1.1595,
15/01/2023 10:37:31.64,1.1365,
15/01/2023 10:36:27.48,1.0898,
15/01/2023 10:35:27.36,1.0644,
15/01/2023 10:34:08.97,1.078,
15/01/2023 10:31:41.38,1.1209,
15/01/2023 10:30:39.25,1.1405,
15/01/2023 10:29:36.10,1.1274,
15/01/2023 10:28:31.97,1.1953,
15/01/2023 10:27:29.86,1.1935,
15/01/2023 10:25:39.86,1.2129,
15/01/2023 10:24:34.72,1.2269,
15/01/2023 10:23:34.69,1.2308,
15/01/2023 10:22:33.63,1.2331,
15/01/2023 10:21:30.52,1.2336,
15/01/2023 10:20:28.42,1.2767,
15/01/2023 09:49:21.10,1.2852,
15/01/2023 09:46:26.89,1.283,
15/01/2023 09:41:38.51,1.2845,
15/01/2023 09:40:13.91,1.2827,
15/01/2023 09:38:00.45,1.2832,
15/01/2023 09:30:29.14,1.2844,
15/01/2023 09:07:37.19,1.2846,
15/01/2023 09:04:14.04,1.0623,
15/01/2023 09:02:50.26,1.2835,
15/01/2023 08:54:36.77,1.2844,
15/01/2023 08:49:57.85,1.2854,
15/01/2023 07:57:01.03,1.2828,
15/01/2023 07:51:47.10,1.2828,
15/01/2023 07:48:54.20,1.2791,
15/01/2023 07:47:52.08,1.2143,
15/01/2023 07:46:49.92,1,
15/01/2023 07:45:49.87,1.2832,
15/01/2023 07:33:38.65,1.2822,
15/01/2023 07:22:55.51,1.2807,
15/01/2023 07:03:16.51,1.2823,
15/01/2023 06:56:33.66,1.2807,
15/01/2023 06:53:08.88,1.2823,
15/01/2023 06:42:58.18,1.2792,
15/01/2023 06:33:00.93,1.2825,
15/01/2023 06:30:15.76,1.007,
15/01/2023 06:28:54.26,1.2834,
15/01/2023 06:22:56.45,1.2806,
15/01/2023 06:06:09.62,1.2815,
15/01/2023 06:02:35.68,1.2831,
15/01/2023 05:55:10.40,1.2816,
15/01/2023 05:44:43.69,1.2816,
15/01/2023 05:32:43.46,1.2831,
15/01/2023 05:25:52.60,1.2815,
15/01/2023 05:16:51.37,1.2845,
15/01/2023 05:15:38.99,1.2782,
15/01/2023 05:13:15.28,1.053,
15/01/2023 05:11:51.64,1.2831,
15/01/2023 05:05:41.57,1.2817,
15/01/2023 04:56:04.33,1.2848,
15/01/2023 04:54:44.78,1.2803,
15/01/2023 04:47:49.74,1.2848,
15/01/2023 04:44:22.85,1.2803,
15/01/2023 04:40:58.04,1.2818,
15/01/2023 04:34:24.67,1.2834,
15/01/2023 04:33:18.37,1.2786,
15/01/2023 04:30:16.85,1.2799,
15/01/2023 04:26:33.58,1.283,
15/01/2023 04:23:03.67,1.0385,
15/01/2023 04:21:39.07,1.2843,
15/01/2023 04:20:08.34,1.2818,
15/01/2023 04:06:48.33,1.2849,
15/01/2023 04:01:25.13,1.2861,
15/01/2023 03:57:44.90,1.2816,
15/01/2023 03:56:15.16,1.0256,
15/01/2023 03:54:50.59,1.2825,
15/01/2023 03:53:42.40,1.2842,
15/01/2023 03:43:53.06,1.2827,
15/01/2023 03:42:12.13,1.2851,
15/01/2023 03:09:31.50,1.2842,
15/01/2023 03:08:20.07,1.2863,
15/01/2023 02:59:54.49,1.2859,
15/01/2023 02:58:29.74,1.2872,
15/01/2023 02:52:13.57,1.2838,
15/01/2023 02:48:51.70,1.2854,
15/01/2023 02:42:36.48,1.2837,
15/01/2023 02:39:15.64,1.0291,
15/01/2023 02:37:51.89,1.2873,
15/01/2023 02:35:02.63,1.2867,
15/01/2023 02:30:12.31,1.2847,
15/01/2023 02:27:54.60,1.287,
15/01/2023 02:19:31.18,1.2853,
15/01/2023 02:12:21.90,1.2838,
15/01/2023 02:03:41.08,1.2869,
15/01/2023 02:01:41.87,1.2808,
15/01/2023 01:56:40.11,1.2873,
15/01/2023 01:54:51.06,1.2849,
15/01/2023 01:49:18.88,1.2851,
15/01/2023 01:40:05.33,1.2852,
15/01/2023 01:39:02.08,1.2885,
15/01/2023 01:33:54.26,1.2865,
15/01/2023 01:26:57.31,1.2879,
15/01/2023 01:22:12.99,1.0113,
15/01/2023 01:20:51.43,1.2874,
15/01/2023 01:15:45.63,1.2882,
15/01/2023 01:12:48.28,1.2895,
15/01/2023 01:10:47.02,1.2872,
15/01/2023 01:09:24.45,1.2844,
15/01/2023 01:08:13.14,1.2866,
15/01/2023 00:49:11.86,1.288,
15/01/2023 00:07:16.03,1.2864,
15/01/2023 00:06:15.90,1.2315,
15/01/2023 00:05:12.69,1.0376,
15/01/2023 00:03:50.19,1.285,
14/01/2023 23:39:20.58,1.2848,
14/01/2023 23:28:57.09,1.2842,
14/01/2023 23:18:30.49,1.2826,
14/01/2023 23:17:22.18,1.2829,
14/01/2023 22:51:55.88,1.2842,
14/01/2023 22:48:11.69,1.0084,
14/01/2023 22:46:50.23,1.2848,
14/01/2023 22:05:38.42,1.2847,
14/01/2023 22:00:36.56,1.2835,
14/01/2023 21:32:43.79,1.2845,
14/01/2023 21:31:13.15,1.0706,
14/01/2023 21:29:50.68,1.2825,
14/01/2023 20:53:28.44,1.2847,
14/01/2023 20:52:02.91,1.2824,
14/01/2023 20:43:20.61,1.2847,
14/01/2023 20:41:30.67,1.2834,
14/01/2023 20:15:47.07,1.286,
14/01/2023 20:14:12.39,1.0289,
14/01/2023 20:12:49.98,1.2842,
14/01/2023 19:49:48.97,1.2864,
14/01/2023 19:35:37.85,1.2819,
14/01/2023 19:33:38.76,1.2864,
14/01/2023 19:10:52.39,1.2844,
14/01/2023 19:08:47.08,1.2832,
14/01/2023 18:58:45.38,1.2863,
14/01/2023 18:57:32.04,1.2856,
14/01/2023 18:56:30.99,1.281,
14/01/2023 18:55:28.88,1.286,
14/01/2023 18:53:37.89,1.2826,
14/01/2023 18:13:10.45,1.2841,
14/01/2023 18:12:06.22,1.2822,
14/01/2023 17:42:27.13,1.2844,
14/01/2023 17:40:08.72,1.057,
14/01/2023 17:38:44.27,1.285,
14/01/2023 17:36:31.97,1.283,
14/01/2023 17:33:05.33,1.2846,
14/01/2023 17:29:10.13,1.286,
14/01/2023 17:27:33.38,1.2846,
14/01/2023 17:26:16.03,1.2814,
14/01/2023 17:23:38.19,1.2846,
14/01/2023 17:16:22.48,1.283,
14/01/2023 17:13:05.93,1.2842,
14/01/2023 17:06:15.58,1.2826,
14/01/2023 17:04:41.83,1.2821,
14/01/2023 16:52:23.51,1.2839,
14/01/2023 16:47:47.34,1.2848,
14/01/2023 16:24:31.84,1.2834,
14/01/2023 16:23:11.31,1.004,
14/01/2023 16:21:48.80,1.2823,
14/01/2023 16:04:23.01,1.2841,
14/01/2023 15:56:16.57,1.2855,
14/01/2023 15:53:21.28,1.281,
14/01/2023 15:51:28.19,1.2856,
14/01/2023 15:15:22.90,1.2827,
14/01/2023 15:07:50.35,1.2795,
14/01/2023 15:06:11.40,1.0198,
14/01/2023 15:04:48.82,1.282,
14/01/2023 15:03:33.36,1.2843,
14/01/2023 15:02:09.84,1.2841,
14/01/2023 14:45:10.70,1.2816,
14/01/2023 14:40:47.69,1.2817,
14/01/2023 14:35:03.17,1.2808,
14/01/2023 14:18:16.96,1.2794,
14/01/2023 14:16:29.80,1.28,
14/01/2023 13:51:35.29,1.2748,
14/01/2023 13:50:20.96,1.2704,
14/01/2023 13:49:10.46,1.0538,
14/01/2023 13:47:46.89,1.2743,
14/01/2023 13:32:49.48,1.2735,
14/01/2023 13:23:09.90,1.2704,
14/01/2023 13:05:42.61,1.2612,
14/01/2023 13:04:10.93,1.2602,
14/01/2023 12:52:26.72,1.2527,
14/01/2023 12:50:54.90,1.2588,
14/01/2023 12:46:26.85,1.2743,
14/01/2023 12:44:42.81,1.1763,
14/01/2023 12:43:42.67,1.2267,
14/01/2023 12:42:41.49,1.2773,
14/01/2023 12:40:04.49,1.217,
14/01/2023 12:39:01.28,1.2766,
14/01/2023 12:30:34.35,1.2749,
14/01/2023 12:10:02.98,1.2766,
14/01/2023 11:58:36.27,1.2739,
14/01/2023 11:55:42.99,1.2753,
14/01/2023 11:49:46.16,1.2754,
14/01/2023 11:48:41.99,1.2732,
14/01/2023 11:46:11.15,1.2775,
14/01/2023 11:42:07.52,1.2825,
14/01/2023 11:36:00.38,1.263,
14/01/2023 11:34:57.16,1.2184,
14/01/2023 11:33:19.32,1.2096,
14/01/2023 11:32:09.96,1.2265,
14/01/2023 11:31:06.73,1.2087,
14/01/2023 11:28:32.77,1.2003,
14/01/2023 11:27:29.60,1.2164,
14/01/2023 11:26:26.33,1.2028,
14/01/2023 11:25:21.12,1.2844,
14/01/2023 11:22:24.82,1.1659,
14/01/2023 11:21:23.57,1.2338,
14/01/2023 11:20:20.29,1.2264,
14/01/2023 11:18:41.45,1.2161,
14/01/2023 11:17:41.20,1.2839,
14/01/2023 11:16:26.76,1.284,
14/01/2023 11:15:25.61,1.227,
14/01/2023 11:14:24.41,1.2709,
14/01/2023 11:13:21.21,1.2814,
14/01/2023 11:11:36.13,1.282,
14/01/2023 10:52:28.53,1.2838,
14/01/2023 10:46:33.09,1.2854,
14/01/2023 10:33:44.96,1.2854,
14/01/2023 10:31:26.14,1.2826,
14/01/2023 10:10:41.61,1.2833,
14/01/2023 10:08:56.44,1.2822,
14/01/2023 10:02:52.21,1.2856,
14/01/2023 09:58:11.36,1.0489,
14/01/2023 09:56:47.78,1.2851,
14/01/2023 09:44:03.65,1.2833,
14/01/2023 09:42:10.39,1.2827,
14/01/2023 09:29:15.14,1.2861,
14/01/2023 08:56:58.08,1.286,
14/01/2023 08:44:28.83,1.283,
14/01/2023 08:43:14.47,1.2811,
14/01/2023 08:41:47.78,1.0191,
14/01/2023 08:39:44.23,1.2856,
14/01/2023 08:24:16.74,1.2877,
14/01/2023 08:21:35.69,1.283,
14/01/2023 08:19:27.06,1.2843,
14/01/2023 08:08:40.79,1.2824,
14/01/2023 08:07:00.85,1.2829,
14/01/2023 08:02:23.47,1.2861,
14/01/2023 07:59:24.03,1.0472,
14/01/2023 07:58:00.52,1.2859,
14/01/2023 07:56:59.43,1.0478,
14/01/2023 07:55:36.98,1.2863,
14/01/2023 07:54:00.14,1.2838,
14/01/2023 07:51:53.76,1.0399,
14/01/2023 07:50:29.18,1.2855,
14/01/2023 07:47:42.92,1.286,
14/01/2023 07:45:39.72,1.007,
14/01/2023 07:44:18.17,1.2841,
14/01/2023 07:41:31.11,1.0626,
14/01/2023 07:40:07.52,1.2817,
14/01/2023 07:38:55.04,1.2833,
14/01/2023 07:35:32.20,1.2849,
14/01/2023 07:33:25.84,1.2847,
14/01/2023 07:24:02.99,1.045,
14/01/2023 07:22:39.45,1.284,
14/01/2023 07:20:14.80,1.2823,
14/01/2023 07:12:14.65,1.2834,
14/01/2023 07:04:15.69,1.2828,
14/01/2023 06:34:17.68,1.2812,
14/01/2023 06:31:47.98,1.2811,
14/01/2023 06:30:09.22,1.2836,
14/01/2023 06:25:41.50,1.2836,
14/01/2023 06:23:45.39,1.2833,
14/01/2023 06:19:45.07,1.2815,
14/01/2023 06:15:49.77,1.2822,
14/01/2023 06:12:21.98,1.2845,
14/01/2023 06:08:27.61,1.283,
14/01/2023 06:07:09.27,1.0074,
14/01/2023 06:05:47.76,1.2819,
14/01/2023 06:02:37.29,1.283,
14/01/2023 05:59:42.06,1.2841,
14/01/2023 05:45:37.89,1.2838,
14/01/2023 05:35:19.74,1.2838,
14/01/2023 05:33:39.88,1.2834,
14/01/2023 05:31:06.02,1.2826,
14/01/2023 05:28:38.31,1.2827,
14/01/2023 05:13:55.43,1.2822,
14/01/2023 05:12:26.88,1.2807,
14/01/2023 05:04:11.99,1.2826,
14/01/2023 05:02:43.41,1.2826,
14/01/2023 04:53:17.95,1.2831,
14/01/2023 04:50:31.95,1.0514,
14/01/2023 04:49:30.90,1.2828,
14/01/2023 04:48:28.74,1.2834,
14/01/2023 04:05:49.44,1.2831,
14/01/2023 04:04:02.47,1.2819,
14/01/2023 03:58:04.78,1.2829,
14/01/2023 03:35:42.74,1.2822,
14/01/2023 03:34:20.16,1.2813,
14/01/2023 03:33:08.82,1.046,
14/01/2023 03:31:44.20,1.2835,
14/01/2023 03:30:38.01,1.2835,
14/01/2023 03:20:18.94,1.2837,
14/01/2023 02:35:27.46,1.2834,
14/01/2023 02:32:46.57,1.2826,
14/01/2023 02:18:49.48,1.282,
14/01/2023 02:17:11.79,1.0466,
14/01/2023 02:16:10.68,1.0428,
14/01/2023 02:14:33.93,1.2848,
14/01/2023 02:10:56.03,1.2844,
14/01/2023 02:05:10.09,1.2807,
14/01/2023 02:03:35.36,1.2835,
14/01/2023 01:00:32.07,1.2844,
14/01/2023 00:59:28.93,1.0508,
14/01/2023 00:58:27.86,1.2328,
14/01/2023 00:57:25.77,1.0743,
14/01/2023 00:56:02.32,1.2829,
13/01/2023 23:44:18.90,1.284,
13/01/2023 23:42:42.20,1.0661,
13/01/2023 23:41:40.13,1.0108,
13/01/2023 23:40:40.03,1.2839,
13/01/2023 23:17:36.16,1.2838,
13/01/2023 23:13:43.88,1.285,
13/01/2023 23:00:09.40,1.2847,
13/01/2023 22:49:42.08,1.2848,
13/01/2023 22:42:47.36,1.2833,
13/01/2023 22:35:55.76,1.2845,
13/01/2023 22:25:42.38,1.0544,
13/01/2023 22:24:40.24,1.0001,
13/01/2023 22:23:40.14,1.2846,
13/01/2023 22:06:18.67,1.2843,
13/01/2023 21:56:05.48,1.2836,
13/01/2023 21:52:07.09,1.2838,
13/01/2023 21:41:12.77,1.2806,
13/01/2023 21:40:12.71,1.0505,
13/01/2023 21:38:49.19,1.2836,
13/01/2023 19:47:34.92,1.284,
13/01/2023 19:37:15.48,1.2827,
13/01/2023 19:31:30.88,1.2796,
13/01/2023 19:27:28.05,1.0133,
13/01/2023 19:25:11.23,1.2819,
13/01/2023 18:58:21.08,1.2824,
13/01/2023 18:12:30.69,1.2853,
13/01/2023 18:08:33.28,1.2808,
13/01/2023 18:04:37.81,1.2838,
13/01/2023 18:03:34.65,1.0549,
13/01/2023 17:59:50.40,1.2849,
13/01/2023 17:54:14.01,1.2836,
13/01/2023 17:47:30.56,1.0115,
13/01/2023 17:44:29.19,1.2855,
13/01/2023 17:38:18.25,1.284,
13/01/2023 17:36:08.82,1.2853,
13/01/2023 17:29:37.50,1.2857,
13/01/2023 16:57:09.78,1.2855,
13/01/2023 16:56:08.61,1.285,
13/01/2023 16:49:29.06,1.2819,
13/01/2023 16:48:17.66,1.2812,
13/01/2023 16:27:17.99,1.2834,
13/01/2023 14:46:34.19,1.2814,
13/01/2023 14:31:19.89,1.2808,
13/01/2023 14:22:06.58,1.1301,
13/01/2023 14:17:48.83,1.2803,
13/01/2023 14:13:50.30,1.2799,
13/01/2023 13:33:47.75,1.2814,
13/01/2023 13:29:30.81,1.0275,
13/01/2023 13:26:29.49,1.2798,
13/01/2023 13:22:49.32,1.2817,
13/01/2023 13:14:17.92,1.2801,
13/01/2023 13:10:22.57,1.2819,
13/01/2023 13:07:33.29,1.0029,
13/01/2023 13:03:11.36,1.2806,
13/01/2023 12:56:58.51,1.2838,
13/01/2023 12:55:56.36,1.0353,
13/01/2023 12:52:47.81,1.2844,
13/01/2023 12:40:23.84,1.2849,
13/01/2023 12:37:46.70,1.2835,
13/01/2023 12:33:11.38,1.2812,
13/01/2023 12:11:55.37,1.2796,
13/01/2023 12:04:46.45,1.2827,
13/01/2023 12:03:24.88,1.0054,
13/01/2023 12:00:24.52,1.2826,
13/01/2023 11:41:17.50,1.2827,
13/01/2023 11:39:57.00,1.0144,
13/01/2023 11:36:53.70,1.2819,
13/01/2023 11:02:31.49,1.2795,
13/01/2023 10:58:21.99,1.0327,
13/01/2023 10:55:19.74,1.2789,
13/01/2023 10:48:34.45,1.2792,
13/01/2023 10:38:56.20,1.2807,
13/01/2023 08:40:05.61,1.2792,
13/01/2023 08:24:34.79,1.2821,
13/01/2023 08:21:24.40,1.0233,
13/01/2023 08:15:34.00,1.2797,
13/01/2023 08:06:42.35,1.2801,
13/01/2023 08:03:08.47,1.0361,
13/01/2023 08:00:07.15,1.282,
13/01/2023 06:58:26.62,1.2809,
13/01/2023 06:50:21.83,1.2824,
13/01/2023 06:43:55.71,1.2807,
13/01/2023 06:36:26.36,1.0127,
13/01/2023 06:33:24.99,1.2786,
13/01/2023 06:26:10.78,1.2799,
13/01/2023 06:15:58.23,1.0109,
13/01/2023 06:12:56.54,1.2797,
13/01/2023 05:42:56.30,1.2811,
13/01/2023 05:39:00.24,1.2803,
13/01/2023 05:31:32.72,1.2791,
13/01/2023 05:24:58.28,1.2808,
13/01/2023 05:21:18.86,1.2792,
13/01/2023 05:14:17.49,1.2792,
13/01/2023 05:12:07.06,1.0018,
13/01/2023 05:11:06.94,1.0502,
13/01/2023 05:10:03.73,1.2817,
13/01/2023 05:06:14.28,1.2796,
13/01/2023 05:01:09.57,1.2803,
13/01/2023 04:41:43.35,1.2795,
13/01/2023 04:35:30.19,1.2817,
13/01/2023 04:19:05.49,1.2808,
13/01/2023 04:10:29.46,1.2792,
13/01/2023 04:08:46.48,1.2795,
13/01/2023 04:04:11.29,1.2835,
13/01/2023 03:57:42.77,1.2832,
13/01/2023 03:54:35.28,1.0761,
13/01/2023 03:53:11.52,1.283,
13/01/2023 03:14:52.04,1.281,
13/01/2023 03:10:03.76,1.2816,
13/01/2023 03:07:32.82,1.2828,
13/01/2023 03:03:49.55,1.2804,
13/01/2023 03:02:49.42,1.0074,
13/01/2023 03:01:26.82,1.2834,
13/01/2023 02:54:45.17,1.2835,
13/01/2023 02:53:13.46,1.2773,
13/01/2023 02:51:48.89,1.2805,
13/01/2023 02:50:18.17,1.284,
13/01/2023 02:45:59.18,1.0583,
13/01/2023 02:42:56.80,1.2855,
13/01/2023 02:38:12.30,1.2833,
13/01/2023 02:32:24.48,1.0589,
13/01/2023 02:30:52.56,1.2815,
13/01/2023 02:29:52.34,1.057,
13/01/2023 02:28:24.60,1.0688,
13/01/2023 02:27:23.43,1.2302,
13/01/2023 02:26:20.19,1.0047,
13/01/2023 02:25:03.69,1.2851,
13/01/2023 02:17:38.03,1.2842,
13/01/2023 02:14:00.96,1.2842,
13/01/2023 02:11:53.60,1.2846,
13/01/2023 02:08:38.89,1.2844,
13/01/2023 02:00:19.44,1.2824,
13/01/2023 01:57:54.74,1.2829,
13/01/2023 01:50:56.76,1.2863,
13/01/2023 01:48:04.46,1.2841,
13/01/2023 01:46:17.47,1.2832,
13/01/2023 01:44:37.64,1.2844,
13/01/2023 01:39:37.05,1.2858,
13/01/2023 01:32:25.14,1.2861,
13/01/2023 01:30:33.07,1.285,
13/01/2023 01:26:54.67,1.2851,
13/01/2023 01:24:40.21,1.2853,
13/01/2023 01:22:32.94,1.0069,
13/01/2023 01:21:26.75,1.0033,
13/01/2023 01:20:18.43,1.0009,
13/01/2023 01:19:12.17,1.2833,
13/01/2023 01:15:45.44,1.2863,
13/01/2023 01:09:16.20,1.2851,
13/01/2023 01:06:53.49,1.2843,
13/01/2023 01:05:39.12,1.2825,
13/01/2023 00:39:18.73,1.2831,
13/01/2023 00:30:15.45,1.2816,
13/01/2023 00:28:37.52,1.2817,
13/01/2023 00:23:40.84,1.2839,
13/01/2023 00:14:46.76,1.2846,
13/01/2023 00:12:39.24,1.2839,
13/01/2023 00:10:28.81,1.2822,
13/01/2023 00:06:27.13,1.2842,
13/01/2023 00:04:19.73,1.2828,
13/01/2023 00:03:19.64,1.0384,
13/01/2023 00:01:55.97,1.2838,
12/01/2023 23:57:46.09,1.2826,
12/01/2023 23:56:45.97,1.2836,
12/01/2023 23:47:17.35,1.2826,
12/01/2023 23:42:29.08,1.2831,
12/01/2023 23:38:37.61,1.2824,
12/01/2023 23:28:06.98,1.2827,
12/01/2023 23:20:28.45,1.2823,
12/01/2023 23:15:26.66,1.2844,
12/01/2023 23:13:40.56,1.2833,
