Name,\\rotem3\FIC-40425
Data Type,Float 32
Number of Values,50407
Time,Value,Value Attributes
12-Feb-2023 00:15:00.65141,31.829
12-Feb-2023 00:03:27.93428,31.65
11-Feb-2023 23:29:10.16322,31.539
11-Feb-2023 23:24:33.06958,31.357
11-Feb-2023 23:18:49.93372,31.669
11-Feb-2023 23:13:27.91821,31.2
11-Feb-2023 23:10:02.17111,31.137
11-Feb-2023 23:06:59.89049,31.287
11-Feb-2023 23:05:35.3011,30.228
11-Feb-2023 23:04:33.16914,31.918
11-Feb-2023 23:03:33.03732,30.708
11-Feb-2023 22:58:51.64639,30.867
11-Feb-2023 22:51:39.32486,30.853
11-Feb-2023 22:48:22.59033,30.631
11-Feb-2023 22:46:09.10283,31.03
11-Feb-2023 22:44:12.90443,31.24
11-Feb-2023 22:40:25.57596,30.292
11-Feb-2023 22:38:48.81578,30.865
11-Feb-2023 22:33:29.76247,31.427
11-Feb-2023 22:32:13.3036,30.308
11-Feb-2023 22:31:13.18578,30.604
11-Feb-2023 22:29:00.60432,30.674
11-Feb-2023 22:27:26.75536,31.616
11-Feb-2023 22:25:47.85805,30.161
11-Feb-2023 22:24:08.87274,32.226
11-Feb-2023 22:22:57.68721,30.964
11-Feb-2023 22:19:32.01012,31.304
11-Feb-2023 22:16:02.15474,31.243
11-Feb-2023 22:15:01.07085,31.496
11-Feb-2023 22:13:22.17755,32.542
11-Feb-2023 22:12:16.11935,34.564
11-Feb-2023 22:11:14.0914,32.83
11-Feb-2023 22:10:08.91124,31.869
11-Feb-2023 22:06:53.4908,33.458
11-Feb-2023 21:59:29.1385,32.78
11-Feb-2023 21:53:13.19955,32.998
11-Feb-2023 21:52:12.97171,32.783
11-Feb-2023 21:15:58.2402,32.854
11-Feb-2023 21:14:58.01936,33.83
11-Feb-2023 20:42:01.9325,34.232
11-Feb-2023 20:38:54.33655,33.508
11-Feb-2023 20:34:57.05545,33.662
11-Feb-2023 20:33:43.81378,36.176
11-Feb-2023 20:32:43.72495,33.837
11-Feb-2023 20:31:41.66701,32.263
11-Feb-2023 20:29:51.73799,34.469
11-Feb-2023 20:28:51.49916,32.685
11-Feb-2023 20:25:23.83394,34.507
11-Feb-2023 20:24:23.64211,33.68
11-Feb-2023 20:21:09.95076,35.126
11-Feb-2023 20:17:02.08698,33.021
11-Feb-2023 20:15:38.54366,33.889
11-Feb-2023 20:14:38.31783,38.068
11-Feb-2023 20:13:37.18593,34.709
11-Feb-2023 20:12:35.04196,35.157
11-Feb-2023 20:09:42.864,37.143
11-Feb-2023 20:08:41.70111,36.255
11-Feb-2023 20:07:40.62221,39.005
11-Feb-2023 20:06:39.55933,20.929
11-Feb-2023 20:05:38.40843,34.587
11-Feb-2023 20:02:06.55194,34.162
11-Feb-2023 20:01:06.51811,35.371
11-Feb-2023 19:59:51.08031,34.025
11-Feb-2023 19:58:49.88042,33.62
11-Feb-2023 19:57:49.78159,28.017
11-Feb-2023 19:56:47.66862,51.615
11-Feb-2023 19:54:42.05963,0.00081678
11-Feb-2023 17:28:17.00739,0.00081678
11-Feb-2023 17:27:05.64284,22.227
11-Feb-2023 17:24:08.37854,21.693
11-Feb-2023 17:22:58.08606,0
11-Feb-2023 17:21:46.86754,22.614
11-Feb-2023 17:20:25.29233,22.369
11-Feb-2023 17:17:17.82739,23.648
11-Feb-2023 17:16:11.64919,33.226
11-Feb-2023 16:27:04.43246,33.316
11-Feb-2023 16:13:20.00795,32.567
11-Feb-2023 14:15:00.48177,32.699
11-Feb-2023 13:20:43.0423,33.173
11-Feb-2023 13:15:56.84607,34.075
11-Feb-2023 13:14:56.80225,32.797
11-Feb-2023 12:15:13.16499,32.447
11-Feb-2023 12:00:59.17162,32.548
11-Feb-2023 11:47:08.76172,32.412
11-Feb-2023 11:36:54.72762,32.627
11-Feb-2023 11:34:24.78506,31.492
11-Feb-2023 11:33:24.71623,31.635
11-Feb-2023 11:25:05.10042,31.884
11-Feb-2023 11:22:38.51308,31.871
11-Feb-2023 11:18:54.45781,32.418
11-Feb-2023 11:15:57.13051,32.476
11-Feb-2023 11:14:57.01968,32.206
11-Feb-2023 11:13:29.40311,31.528
11-Feb-2023 11:12:28.31021,31.18
11-Feb-2023 11:11:18.78078,32.048
11-Feb-2023 11:06:49.97266,30.981
11-Feb-2023 11:05:49.79883,32.291
11-Feb-2023 11:04:41.44948,30.922
11-Feb-2023 11:03:21.05435,30.763
11-Feb-2023 11:02:18.95239,31.968
11-Feb-2023 11:01:03.5816,31.384
11-Feb-2023 10:59:51.26099,30.766
11-Feb-2023 10:57:50.98534,31.66
11-Feb-2023 10:56:50.90051,30.067
11-Feb-2023 10:55:49.89063,35.655
11-Feb-2023 10:54:48.82874,31.214
11-Feb-2023 10:52:23.13644,31.401
11-Feb-2023 10:51:19.01237,32.492
11-Feb-2023 10:50:14.89029,31.269
11-Feb-2023 10:47:13.52673,31.473
11-Feb-2023 10:45:53.03961,30.821
11-Feb-2023 10:44:51.94672,31.215
11-Feb-2023 10:36:17.76396,31.963
11-Feb-2023 10:30:00.73595,31.804
11-Feb-2023 10:26:57.29128,30.541
11-Feb-2023 10:25:57.14044,32.023
11-Feb-2023 10:20:50.3539,31.722
11-Feb-2023 10:05:53.8658,31.664
11-Feb-2023 10:02:40.25546,30.908
11-Feb-2023 09:59:41.00505,31.746
11-Feb-2023 09:56:33.59811,31.992
11-Feb-2023 09:52:49.35384,30.657
11-Feb-2023 09:47:31.47559,31.36
11-Feb-2023 09:46:15.08173,31.955
11-Feb-2023 09:45:15.0159,30.937
11-Feb-2023 09:43:59.51308,31.301
11-Feb-2023 09:39:08.16052,30.943
11-Feb-2023 09:33:24.99286,31.312
11-Feb-2023 09:30:01.12199,31.222
11-Feb-2023 09:28:51.86581,31.066
11-Feb-2023 09:27:13.07898,31.839
11-Feb-2023 09:22:13.48439,31.993
11-Feb-2023 09:20:56.00999,30.64
11-Feb-2023 09:19:55.98174,31.611
11-Feb-2023 09:18:54.85609,31.959
11-Feb-2023 09:14:38.51158,31.067
11-Feb-2023 09:02:25.73993,31.687
11-Feb-2023 08:59:32.25488,31.333
11-Feb-2023 08:57:34.06937,31.573
11-Feb-2023 08:55:58.43527,31.601
11-Feb-2023 08:54:57.26938,31.647
11-Feb-2023 08:50:54.96094,31.51
11-Feb-2023 08:49:54.7951,31.239
11-Feb-2023 08:48:54.69228,32.843
11-Feb-2023 08:47:54.60645,30.397
11-Feb-2023 08:46:54.48062,31.615
11-Feb-2023 08:45:11.70708,30.963
11-Feb-2023 08:43:08.34222,32.286
11-Feb-2023 08:39:34.45059,31.59
11-Feb-2023 08:38:29.13144,30.672
11-Feb-2023 08:36:09.70956,32.765
11-Feb-2023 08:35:05.35146,32.119
11-Feb-2023 08:28:33.15648,31.46
11-Feb-2023 08:26:21.85512,31.213
11-Feb-2023 08:24:07.50656,32.222
11-Feb-2023 08:23:03.29747,30.664
11-Feb-2023 08:21:51.95593,31.351
11-Feb-2023 08:17:38.21376,31.232
11-Feb-2023 08:15:51.46097,31.488
11-Feb-2023 08:13:42.00471,31.67
11-Feb-2023 08:10:40.73717,30.815
11-Feb-2023 08:09:40.61734,33.277
11-Feb-2023 08:08:40.52751,29.993
11-Feb-2023 08:07:08.73967,32.231
11-Feb-2023 08:05:35.96576,31.563
11-Feb-2023 08:02:56.96263,32.071
11-Feb-2023 08:00:48.66846,32.029
11-Feb-2023 07:58:42.35942,31.476
11-Feb-2023 07:56:22.83954,31.467
11-Feb-2023 07:54:55.15195,31.21
11-Feb-2023 07:52:42.81052,31.476
11-Feb-2023 07:49:04.84863,32.008
11-Feb-2023 07:44:43.23297,31.462
11-Feb-2023 07:40:49.00105,30.778
11-Feb-2023 07:39:07.23758,32.325
11-Feb-2023 07:38:07.04674,30.338
11-Feb-2023 07:36:55.8862,30.962
11-Feb-2023 07:35:17.13492,33.141
11-Feb-2023 07:34:17.12209,31.263
11-Feb-2023 07:31:18.95874,32.123
11-Feb-2023 07:30:11.71545,30.637
11-Feb-2023 07:18:32.08189,31.483
11-Feb-2023 07:16:24.68979,31.025
11-Feb-2023 07:15:06.28679,31.517
11-Feb-2023 07:08:43.00038,32.184
11-Feb-2023 07:06:00.95506,33.596
11-Feb-2023 07:04:57.80203,30.986
11-Feb-2023 07:03:57.74721,31.322
11-Feb-2023 06:46:09.71118,32.47
11-Feb-2023 06:37:00.3432,33.237
11-Feb-2023 06:35:43.86232,31.45
11-Feb-2023 06:23:51.53496,32.314
11-Feb-2023 06:17:52.83112,32.685
11-Feb-2023 06:16:52.65927,32.754
11-Feb-2023 06:09:31.44818,32.352
11-Feb-2023 06:08:25.23596,30.998
11-Feb-2023 06:05:48.33296,32.313
11-Feb-2023 06:04:33.83022,31.215
11-Feb-2023 06:01:57.9043,32.011
11-Feb-2023 05:57:00.44734,32.256
11-Feb-2023 05:52:48.7133,32.38
11-Feb-2023 05:50:51.59285,31.756
11-Feb-2023 05:45:47.00345,31.892
11-Feb-2023 05:43:06.97026,31.193
11-Feb-2023 05:38:43.99551,32.189
11-Feb-2023 05:33:34.19777,32.415
11-Feb-2023 05:32:25.98643,31.262
11-Feb-2023 05:16:15.71263,31.54
11-Feb-2023 05:15:07.53729,30.722
11-Feb-2023 05:08:55.6476,31.594
11-Feb-2023 05:07:51.57053,30.947
11-Feb-2023 05:02:10.24779,30.93
11-Feb-2023 05:00:12.91931,33.038
11-Feb-2023 04:59:10.69635,30.866
11-Feb-2023 04:57:52.21034,31.289
11-Feb-2023 04:55:19.35962,31.815
11-Feb-2023 04:54:19.21278,32.127
11-Feb-2023 04:51:55.61765,30.983
11-Feb-2023 04:48:10.54631,31.05
11-Feb-2023 04:47:10.52748,30.898
11-Feb-2023 04:46:10.38664,31.344
11-Feb-2023 04:42:55.80826,31.916
11-Feb-2023 04:41:49.48303,32.245
11-Feb-2023 04:37:54.19905,31.203
11-Feb-2023 04:36:53.06415,36.392
11-Feb-2023 04:35:52.99733,31.116
11-Feb-2023 04:20:20.82495,31.642
11-Feb-2023 04:15:56.93614,32.463
11-Feb-2023 04:14:55.85226,31.841
11-Feb-2023 04:02:09.87648,30.995
11-Feb-2023 04:01:08.79158,30.884
11-Feb-2023 03:54:18.31044,31.372
11-Feb-2023 03:48:12.84016,31.333
11-Feb-2023 03:47:12.78734,30.099
11-Feb-2023 03:36:28.74731,31.033
11-Feb-2023 03:29:48.57983,31.543
11-Feb-2023 03:27:15.88811,30.818
11-Feb-2023 03:26:15.60126,31.362
11-Feb-2023 03:15:56.92485,30.962
11-Feb-2023 03:14:55.89098,31.264
11-Feb-2023 02:50:15.02065,32.54
11-Feb-2023 02:39:26.02832,32.65
11-Feb-2023 02:38:16.78391,31.096
11-Feb-2023 02:15:56.93156,31.842
11-Feb-2023 02:14:54.88861,33.623
11-Feb-2023 01:53:04.28615,34.612
11-Feb-2023 01:47:37.28032,33.356
11-Feb-2023 01:45:09.5699,34.02
11-Feb-2023 01:43:56.31325,33.768
11-Feb-2023 01:42:07.4023,34.869
11-Feb-2023 01:40:47.84424,33.393
11-Feb-2023 01:39:47.72942,34.175
11-Feb-2023 01:38:47.63458,34.364
11-Feb-2023 01:37:46.6167,33.643
11-Feb-2023 01:36:24.08244,34.366
11-Feb-2023 01:28:33.51247,34.483
11-Feb-2023 01:27:30.34244,32.82
11-Feb-2023 01:26:28.29149,35.133
11-Feb-2023 01:25:28.25867,32.683
11-Feb-2023 01:24:02.75621,35.61
11-Feb-2023 01:23:01.60732,33.269
11-Feb-2023 01:20:44.23259,35.265
11-Feb-2023 01:19:22.72838,33.448
11-Feb-2023 01:18:22.55556,30.029
11-Feb-2023 01:17:19.52454,35.812
11-Feb-2023 01:16:18.42764,25.643
11-Feb-2023 01:15:17.24174,31.317
11-Feb-2023 01:14:16.9209,29.978
11-Feb-2023 01:13:12.74182,24.005
11-Feb-2023 01:12:03.56342,28.588
11-Feb-2023 01:11:03.40057,32.655
11-Feb-2023 01:10:03.32776,34.025
11-Feb-2023 01:09:03.30193,32.908
11-Feb-2023 01:08:03.24611,33.027
11-Feb-2023 01:06:31.59526,35.349
11-Feb-2023 01:05:30.50337,34.233
11-Feb-2023 01:03:42.5295,34.471
11-Feb-2023 01:02:20.05624,33.461
11-Feb-2023 01:01:11.8499,30.158
11-Feb-2023 01:00:11.64006,51.612
11-Feb-2023 00:58:37.9041,13.104
11-Feb-2023 00:56:00.87109,13.434
11-Feb-2023 00:54:31.18439,16.355
11-Feb-2023 00:53:17.88371,51.604
11-Feb-2023 00:51:21.77432,19.231
11-Feb-2023 00:50:20.59642,17.654
11-Feb-2023 00:49:20.5376,19.692
11-Feb-2023 00:48:04.12473,20.522
11-Feb-2023 00:47:03.88789,0.29329
10-Feb-2023 23:24:22.3499,0
10-Feb-2023 23:14:04.01472,18.598
10-Feb-2023 23:11:19.90128,18.913
10-Feb-2023 23:10:18.76837,0.35512
10-Feb-2023 23:00:33.34209,11.017
10-Feb-2023 22:58:57.61299,11.745
10-Feb-2023 22:57:47.25551,17.341
10-Feb-2023 22:55:51.16412,17.377
10-Feb-2023 22:54:47.99609,11.623
10-Feb-2023 22:52:51.7657,11.47
10-Feb-2023 22:51:51.52786,17.329
10-Feb-2023 22:50:51.41403,19.919
10-Feb-2023 22:49:24.70851,17.914
10-Feb-2023 22:48:24.55867,20.485
10-Feb-2023 22:47:19.36853,18.401
10-Feb-2023 22:46:19.14169,21.266
10-Feb-2023 22:45:19.07787,20.727
10-Feb-2023 22:44:17.95897,1.4475
10-Feb-2023 22:43:01.40709,0
10-Feb-2023 20:26:59.18523,0
10-Feb-2023 20:22:34.25836,0
10-Feb-2023 20:12:44.31978,17.621
10-Feb-2023 20:11:25.95679,20.675
10-Feb-2023 20:09:26.8642,19.516
10-Feb-2023 20:07:43.04959,0
10-Feb-2023 20:06:43.04677,18.807
10-Feb-2023 20:05:42.97394,26.045
10-Feb-2023 20:04:40.93098,24.943
10-Feb-2023 20:03:39.9171,25.941
10-Feb-2023 19:59:09.03185,25.562
10-Feb-2023 19:58:07.93495,33.274
10-Feb-2023 17:16:09.25595,32.747
10-Feb-2023 15:41:10.60805,33.253
10-Feb-2023 15:33:06.88519,32.63
10-Feb-2023 14:36:41.99117,32.978
10-Feb-2023 14:35:40.91628,32.637
10-Feb-2023 13:15:00.58899,32.793
10-Feb-2023 12:44:22.53992,31.614
10-Feb-2023 12:06:22.23268,32.107
10-Feb-2023 11:44:28.507,32.324
10-Feb-2023 11:23:42.18163,31.825
10-Feb-2023 11:16:01.78931,31.82
10-Feb-2023 11:14:49.28868,32.213
10-Feb-2023 09:14:53.7014,32.143
10-Feb-2023 08:57:01.6331,30.719
10-Feb-2023 08:32:52.70482,30.659
10-Feb-2023 08:16:36.28462,30.738
10-Feb-2023 08:01:02.22014,31.907
10-Feb-2023 07:39:33.87108,31.869
10-Feb-2023 07:20:46.35626,31.701
10-Feb-2023 07:15:43.01294,32.402
10-Feb-2023 07:14:41.94106,30.843
10-Feb-2023 06:31:52.65842,30.163
10-Feb-2023 06:14:55.40884,30.556
10-Feb-2023 05:47:24.02197,30.699
10-Feb-2023 05:30:23.40477,30.838
10-Feb-2023 05:25:29.16104,30.243
10-Feb-2023 05:24:27.06808,30.82
10-Feb-2023 04:59:23.72333,30.652
10-Feb-2023 04:52:34.30025,31.049
10-Feb-2023 04:46:47.00014,31.148
10-Feb-2023 04:38:25.92822,31.149
10-Feb-2023 04:22:38.45387,31.27
10-Feb-2023 04:16:48.07855,31.166
10-Feb-2023 03:58:27.80048,30.967
10-Feb-2023 03:53:28.3204,31.137
10-Feb-2023 03:46:36.87019,31.375
10-Feb-2023 03:45:27.64378,30.145
10-Feb-2023 03:14:54.34802,30.99
10-Feb-2023 03:10:15.17624,30.017
10-Feb-2023 02:58:58.98418,29.915
10-Feb-2023 02:53:18.8195,29.791
10-Feb-2023 02:50:50.16904,30.59
10-Feb-2023 02:45:51.79103,30.942
10-Feb-2023 02:43:31.27908,30.073
10-Feb-2023 02:41:44.26328,30.422
10-Feb-2023 02:38:22.48842,30.858
10-Feb-2023 02:21:24.17656,30.388
10-Feb-2023 02:14:04.31755,30.391
10-Feb-2023 02:00:24.32732,29.564
10-Feb-2023 01:56:10.76517,29.292
10-Feb-2023 01:51:18.51556,29.383
10-Feb-2023 01:46:42.56699,29.501
10-Feb-2023 01:41:11.4639,29.276
10-Feb-2023 01:34:09.76804,29.602
10-Feb-2023 01:31:12.69275,29.097
10-Feb-2023 01:29:55.33183,31.304
10-Feb-2023 01:28:53.18288,28.968
10-Feb-2023 01:18:28.97311,29.624
10-Feb-2023 01:15:51.12506,28.845
10-Feb-2023 01:14:51.08223,30.137
10-Feb-2023 00:56:48.03426,30.21
10-Feb-2023 00:48:43.06337,30.938
10-Feb-2023 00:35:48.089,31.058
10-Feb-2023 00:24:53.1393,30.955
10-Feb-2023 00:19:30.21272,30.262
10-Feb-2023 00:14:52.93607,30.532
10-Feb-2023 00:02:07.71632,31.511
9-Feb-2023 23:51:29.9147,31.45
9-Feb-2023 23:38:23.19958,31.576
9-Feb-2023 23:21:52.6445,31.281
9-Feb-2023 23:13:19.05479,31.732
9-Feb-2023 22:58:50.8465,31.913
9-Feb-2023 22:26:40.52655,31.755
9-Feb-2023 22:19:16.25525,31.697
9-Feb-2023 22:15:33.94109,32.526
9-Feb-2023 22:14:32.73318,30.996
9-Feb-2023 22:09:46.21494,31.45
9-Feb-2023 22:05:10.01634,31.475
9-Feb-2023 21:53:44.30267,31.231
9-Feb-2023 21:44:14.79941,31.401
9-Feb-2023 21:42:26.5675,30.92
9-Feb-2023 21:40:50.81441,32.36
9-Feb-2023 21:39:25.17696,30.43
9-Feb-2023 21:25:35.79713,30.636
9-Feb-2023 21:19:17.82607,30.551
9-Feb-2023 21:15:19.41087,30.567
9-Feb-2023 20:50:40.30379,30.51
9-Feb-2023 20:36:15.0023,30.679
9-Feb-2023 20:16:41.30354,31.22
9-Feb-2023 20:14:54.35373,31.376
9-Feb-2023 19:58:25.67377,32.089
9-Feb-2023 19:56:42.47719,33.699
9-Feb-2023 19:55:37.22203,31.313
9-Feb-2023 19:17:11.56519,32.191
9-Feb-2023 19:15:48.79691,30.785
9-Feb-2023 19:14:45.54189,33.853
9-Feb-2023 19:07:30.9422,33.908
9-Feb-2023 19:06:13.54727,33.763
9-Feb-2023 19:04:47.92982,34.006
9-Feb-2023 19:00:03.53371,34.739
9-Feb-2023 18:54:19.90482,33.251
9-Feb-2023 18:39:30.57417,33.583
9-Feb-2023 18:37:45.6635,34.971
9-Feb-2023 18:34:36.88547,33.727
9-Feb-2023 18:31:49.83183,34.717
9-Feb-2023 18:30:46.66481,33.411
9-Feb-2023 18:29:46.42596,34.762
9-Feb-2023 18:28:46.28214,33.175
9-Feb-2023 18:27:21.84076,31.285
9-Feb-2023 18:26:21.74593,31.521
9-Feb-2023 18:25:21.66411,28.582
9-Feb-2023 18:24:21.61227,34.596
9-Feb-2023 18:23:21.47446,24.417
9-Feb-2023 18:22:20.43056,33.561
9-Feb-2023 18:21:14.24034,33.431
9-Feb-2023 18:20:11.12132,37.254
9-Feb-2023 18:19:11.07251,34.528
9-Feb-2023 18:18:10.94968,26.781
9-Feb-2023 18:17:10.80884,26.379
9-Feb-2023 18:16:09.70695,27.276
9-Feb-2023 18:15:09.67313,51.616
9-Feb-2023 18:13:37.89429,0
9-Feb-2023 17:45:36.60519,0.0027797
9-Feb-2023 17:35:32.34671,19.651
9-Feb-2023 17:34:31.13181,22.19
9-Feb-2023 17:31:34.72557,22.882
9-Feb-2023 17:30:30.5775,0
9-Feb-2023 17:28:54.68639,20.487
9-Feb-2023 17:27:40.23964,22.874
9-Feb-2023 17:26:10.34792,23.254
9-Feb-2023 17:25:01.1255,7.0575
9-Feb-2023 17:24:00.94467,33.09
9-Feb-2023 17:18:43.84547,33.466
9-Feb-2023 17:02:49.91573,33.022
9-Feb-2023 12:00:58.93077,33.311
9-Feb-2023 10:15:49.49864,32.965
9-Feb-2023 10:14:48.37476,33.624
9-Feb-2023 10:00:37.17554,34.48
9-Feb-2023 09:51:36.11708,34.128
9-Feb-2023 08:16:28.56255,34.722
9-Feb-2023 08:14:43.66187,34.531
9-Feb-2023 07:15:39.19212,35.259
9-Feb-2023 05:22:06.41521,34.389
9-Feb-2023 05:14:12.31801,33.969
9-Feb-2023 03:58:48.82889,33.78
9-Feb-2023 02:32:15.40941,34.266
9-Feb-2023 02:15:07.48836,34.437
8-Feb-2023 23:32:54.52544,34.921
8-Feb-2023 23:25:48.74632,35.737
8-Feb-2023 23:24:48.40349,26.707
8-Feb-2023 23:10:34.74811,25.817
8-Feb-2023 23:00:59.8055,26.865
8-Feb-2023 22:59:33.97702,32.898
8-Feb-2023 22:58:07.92455,33.951
8-Feb-2023 22:49:26.48334,35.222
8-Feb-2023 22:45:42.28206,34.101
8-Feb-2023 22:43:27.44446,34.212
8-Feb-2023 22:41:13.53993,33.688
8-Feb-2023 22:40:13.03708,33.483
8-Feb-2023 22:33:32.77559,34.006
8-Feb-2023 22:32:31.45468,33.602
8-Feb-2023 22:00:08.73901,33.564
8-Feb-2023 19:32:12.13158,33.051
8-Feb-2023 18:27:27.61917,33.487
8-Feb-2023 18:01:02.3022,32.43
8-Feb-2023 17:45:14.84973,34.199
8-Feb-2023 17:44:14.77098,32.19
8-Feb-2023 17:32:47.91321,32.964
8-Feb-2023 17:26:32.91087,34.709
8-Feb-2023 17:25:32.06821,32.858
8-Feb-2023 16:48:37.73059,33.057
8-Feb-2023 16:47:32.57503,33.162
8-Feb-2023 16:06:09.09389,32.729
8-Feb-2023 15:27:13.01909,33.044
8-Feb-2023 15:24:46.17479,34.695
8-Feb-2023 15:23:45.02351,32.502
8-Feb-2023 14:45:59.44864,33.222
8-Feb-2023 14:44:59.37543,32.959
8-Feb-2023 14:27:38.07841,33.045
8-Feb-2023 14:26:27.72949,32.595
8-Feb-2023 13:32:09.55504,33.68
8-Feb-2023 13:31:03.13937,32.452
8-Feb-2023 13:08:10.85516,33.083
8-Feb-2023 13:06:21.6745,32.1
8-Feb-2023 12:12:05.7352,33.073
8-Feb-2023 11:58:24.95465,32.354
8-Feb-2023 11:15:49.46848,33.19
8-Feb-2023 10:33:19.49167,34.049
8-Feb-2023 10:26:07.51839,33.069
8-Feb-2023 10:14:40.98225,33.682
8-Feb-2023 09:56:34.90909,33.887
8-Feb-2023 09:55:10.18414,32.337
8-Feb-2023 08:36:31.89407,33.463
8-Feb-2023 08:35:30.81973,32.858
8-Feb-2023 08:34:30.67737,32.94
8-Feb-2023 08:33:26.45628,32.36
8-Feb-2023 08:15:33.14455,33.757
8-Feb-2023 08:14:33.07872,32.506
8-Feb-2023 08:02:49.49091,33.05
8-Feb-2023 08:01:35.16518,31.333
8-Feb-2023 07:55:40.60959,31.818
8-Feb-2023 07:42:58.55305,32.097
8-Feb-2023 07:41:56.4301,32.404
8-Feb-2023 07:40:32.87978,32.314
8-Feb-2023 07:37:05.91959,31.994
8-Feb-2023 07:34:52.38509,33.094
8-Feb-2023 07:33:28.80376,31.081
8-Feb-2023 07:32:27.58487,32.387
8-Feb-2023 07:30:25.06805,31.801
8-Feb-2023 07:28:42.86555,33.088
8-Feb-2023 07:27:41.72665,30.993
8-Feb-2023 07:26:19.20441,32.371
8-Feb-2023 07:25:18.99457,31.717
8-Feb-2023 07:24:18.79474,32.111
8-Feb-2023 07:23:18.5159,30.219
8-Feb-2023 07:22:18.26805,37.538
8-Feb-2023 07:21:17.00215,30.07
8-Feb-2023 07:20:16.69131,35.013
8-Feb-2023 07:08:48.80949,34.77
8-Feb-2023 07:01:58.38635,33.798
8-Feb-2023 06:59:49.79016,32.479
8-Feb-2023 06:58:49.47832,33.903
8-Feb-2023 06:11:07.90407,34.726
8-Feb-2023 06:08:24.96069,36.418
8-Feb-2023 06:07:23.8398,33.248
8-Feb-2023 05:00:21.85863,33.838
8-Feb-2023 02:19:13.69286,33.077
8-Feb-2023 02:18:13.65303,33.01
8-Feb-2023 01:57:33.05101,33.876
8-Feb-2023 00:45:50.66998,33.414
8-Feb-2023 00:02:42.11011,32.923
8-Feb-2023 00:01:30.92058,32.911
7-Feb-2023 23:02:27.07097,32.877
7-Feb-2023 23:00:54.31325,35.142
7-Feb-2023 22:59:53.98518,32.267
7-Feb-2023 21:43:52.32094,33.224
7-Feb-2023 21:41:21.43227,35.4
7-Feb-2023 21:40:20.10713,32.941
7-Feb-2023 21:38:40.35005,34.586
7-Feb-2023 21:37:39.19995,32.985
7-Feb-2023 21:25:51.88493,32.573
7-Feb-2023 20:30:15.68509,32.183
7-Feb-2023 19:58:44.94682,32.011
7-Feb-2023 18:49:46.39912,32.716
7-Feb-2023 18:48:30.00224,32.697
7-Feb-2023 18:47:29.83618,32.424
7-Feb-2023 18:43:59.89349,32.816
7-Feb-2023 18:42:52.69107,33.892
7-Feb-2023 18:40:50.34184,31.997
7-Feb-2023 18:35:52.71768,33.424
7-Feb-2023 18:34:50.63953,32.24
7-Feb-2023 18:32:33.11552,32.763
7-Feb-2023 18:31:05.48506,33.774
7-Feb-2023 18:27:45.73689,32.014
7-Feb-2023 18:21:52.07089,32.7
7-Feb-2023 18:20:09.16765,35.502
7-Feb-2023 18:19:09.08359,32.756
7-Feb-2023 18:09:35.37938,31.987
7-Feb-2023 18:03:02.8564,31.313
7-Feb-2023 17:54:43.25697,32.176
7-Feb-2023 17:49:06.97885,33.129
7-Feb-2023 17:48:06.86778,31.552
7-Feb-2023 17:40:17.90591,32.703
7-Feb-2023 17:36:47.89221,31.35
7-Feb-2023 17:34:13.04735,32.306
7-Feb-2023 17:28:17.10921,32.939
7-Feb-2023 17:27:07.83168,31.253
7-Feb-2023 17:25:46.23953,32.049
7-Feb-2023 17:24:04.29333,33.104
7-Feb-2023 17:22:30.54156,31.517
7-Feb-2023 17:19:49.57738,32.231
7-Feb-2023 17:09:03.43248,33.212
7-Feb-2023 17:07:51.0528,31.484
7-Feb-2023 16:58:31.60532,32.384
7-Feb-2023 16:52:48.14383,33.622
7-Feb-2023 16:51:28.67477,32.485
7-Feb-2023 16:46:04.53928,32.938
7-Feb-2023 16:45:04.46321,31.829
7-Feb-2023 16:35:48.96693,32.326
7-Feb-2023 16:34:27.38979,33.992
7-Feb-2023 16:33:27.33572,31.786
7-Feb-2023 16:30:57.44409,33.517
7-Feb-2023 16:29:01.37619,32.107
7-Feb-2023 16:02:38.90762,31.421
7-Feb-2023 15:58:45.60974,32.042
7-Feb-2023 15:57:27.06474,36.317
7-Feb-2023 15:56:26.99269,31.608
7-Feb-2023 15:47:34.10556,32.045
7-Feb-2023 15:45:03.29988,32.92
7-Feb-2023 15:43:40.83469,31.363
7-Feb-2023 15:40:45.59676,32.196
7-Feb-2023 15:39:45.41469,32.229
7-Feb-2023 15:37:24.92354,33.765
7-Feb-2023 15:36:22.79637,31.756
7-Feb-2023 15:34:48.11156,32.819
7-Feb-2023 15:33:10.24458,31.255
7-Feb-2023 15:27:40.16977,31.52
7-Feb-2023 15:25:18.53856,32.875
7-Feb-2023 15:24:06.07986,32.045
7-Feb-2023 15:22:16.91331,30.981
7-Feb-2023 15:20:13.59103,32.877
7-Feb-2023 15:19:13.48398,31.287
7-Feb-2023 15:17:39.7112,34.06
7-Feb-2023 15:16:37.64804,30.973
7-Feb-2023 15:15:27.49046,32.521
7-Feb-2023 15:14:27.30641,32.03
7-Feb-2023 15:06:19.10555,31.776
7-Feb-2023 15:03:48.27687,31.88
7-Feb-2023 15:01:44.94559,30.862
7-Feb-2023 14:48:03.45477,31.615
7-Feb-2023 14:46:57.32841,31.724
7-Feb-2023 14:39:13.37779,31.639
7-Feb-2023 14:38:13.29248,32.252
7-Feb-2023 14:37:12.20515,31.175
